reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFc6YqMr8IGqL-_PgXF3cj_4Gt6_KTtdzvhBJu-TuXTmh_ajeGcI7yNRjVQIAobyNXWGlCtSL7quy8pl1k,Sarah Flores,https://play-lh.googleusercontent.com/a-/AOh14Gh12knMj-T-76Ny0zEIGuq0McdfmRGTBNtwmUatUQ,The problems I had accessing info have been resolved.,3,1,1.2.14,2022-04-13 10:38:36,"Hi Sarah, we apologize that you've experienced difficulty reaching someone in our support center. We are experiencing extremely high call volume at the moment so wait times may be longer than usual. If you are still needing assistance, please try contacting us again at (855) 422-6625. Thank you.",2022-04-13 07:16:35
gp:AOqpTOGeEPQi7U9DSwSsF1gZt_XZ-mSw9_qye99A1Mqbq4H4M5oU4YDwOua1MCSF-IAwZWQbHLTFD0EW6lStcCs,Terrie Finch,https://play-lh.googleusercontent.com/a/AATXAJzIXSujgKe_Kx0iXss-W1DZPzW4p89Wd2WrlGL_=mo,"entered all passcodes, still couldn't find my account",3,0,1.2.14,2022-04-13 08:24:02,,
gp:AOqpTOFo-j-sWW3T7hv4N1O58zdxZwitw4VDHqKWNWPIjZt8zL3a87Ickc5LY0c0CPebzTyazoFeu-QZtB5I5JA,Issy R,https://play-lh.googleusercontent.com/a-/AOh14GiMbOc5Ze2N0qVp9a4oYjnS5quZYyW7OxMXbB-t,"Useless, complicated, takes too long to open and complete tasks",2,2,1.2.14,2022-04-11 13:29:40,"Hi, Issy. We appreciate your feedback as we're always looking for ways to improve the user experience. If you have specific details about your experience that you'd be comfortable sharing, please contact us at (855) 422-6625. Otherwise, please let us know if we can provide any further assistance. Thank you.",2022-04-13 07:12:43
gp:AOqpTOFf0XYmHjBJibq1obtmbIPdZJ530XSWmLzkCY_CZxr_rL2OXa7xD3CnYnPhEibB3AQMyReuf6I-Lz5l3wM,Steve Ringering,https://play-lh.googleusercontent.com/a-/AOh14GhWR8TdiZwlQRiptmCxKRTuMwiI3PRfSXY9bAnzEg,"Waited nearly 2 weeks for important results. Had to go to medical records to get a hard copy. I messaged the help desk 3 days ago. Crickets. Not helpful. Update 4/11. The app has no help feature that I can find and no response to emails that I've sent. The results have been completed but are not on my ""Myhealthone"" account. That app is handy when it works but I was hoping for reliable as well. Downgraded to a single star since help for this app's failure, from anywhere, is unavailable.",1,16,1.2.14,2022-04-11 08:30:45,"Hi Steve, we're sorry to hear about your experience when attempting to locate your records. Most results do post within the app and website within 24 hours after being signed off, so we'd need to do some additional research on your account to troubleshoot. In order to best assist you, we ask that you contact us at (855) 422-6625. Thank you.",2022-04-13 07:14:33
gp:AOqpTOF9VZrtMwByULjoinmz4eQoZhYK--hAe6WwmsC1ojr0xJxnDIl7srzcjSAQ6Z4cXGyCwqQJa4C-HwavYWE,Cindy Collier,https://play-lh.googleusercontent.com/a-/AOh14Gg-iVNAHVT4zlXWNiB0d4j2_2QE4wRzkd7gE6yitA,no 2022 lab results. please update ASAP!!!,1,0,1.2.14,2022-04-11 06:14:48,"Hi Cindy, thank you for your feedback. 2022 lab results are available within the app and website, so if you are expecting certain results to show that are not currently present, we will need to investigate. At your convenience, please give us a call at (855) 422-6625. Thank you.",2022-04-13 07:15:19
gp:AOqpTOGuoUiShzOXA4ncOInDK1O0W6c3t4JX01rUw3BrxsRCDcB4GPJUQnFavwCKJJCXd4vEHZeTg_xOnU704Sk,John Seay,https://play-lh.googleusercontent.com/a-/AOh14GhCAZbZOXkEuOHH_8Cu7DmjTd3JAZWuxx4Tueo,Horrible. Keeps locking me out. Impossible to use on a phone yet you text me to sign in! Stupidest program of all. I have many of these yet one this important is a total s__t show. I am so frustrated.,1,9,1.2.14,2022-04-06 17:51:24,"Hi John, thank you for your feedback. We're sorry to hear about your difficulties but would love to further understand your experience so we can help troubleshoot. At your convenience, please feel free to contact us at (855) 422-6625. Thank you.",2022-04-13 07:17:56
gp:AOqpTOHjBPjff2q18sujtqHZw9GlYXrCr-n0dlpJeTc0IbRZ0Qf8sW1dAbFCoUxyhBD0ddpmGGJLbIFZi31moQY,Larry Lawrence,https://play-lh.googleusercontent.com/a/AATXAJzlToJqWmG-N16YYUzU8f8ABNbAVS3qEtJ58Rp-=mo,Terrible to navigate period,1,1,1.2.14,2022-04-05 10:08:22,"Hi Larry, thank you for your feedback. If there is something you're still needing within your account, we'd love the opportunity to assist. Please feel free to give us a call at (855) 422-6625. Thank you.",2022-04-13 07:18:54
gp:AOqpTOFFWWrLC1CrB9lYIrLlTyB1z4bvfGZjz_nPlz83-j3YfpfOStnPABX4JWz-0SPbvr8vvjw7H-IObdMqYr0,Amanda DeSantis,https://play-lh.googleusercontent.com/a-/AOh14GjpjIAxAHUaRRCbiCea5QyamVfHYwfUQMPjs8b6aw,Great Accessing all your records and your able to Share them with Others Dr's who medical professionals you choose.,5,2,1.2.14,2022-04-04 21:57:07,,
gp:AOqpTOHFzhDEe7iBnsPxSAqYEZYF11aLqWRD01hreDa2D30_4-Y2Rxr4X3fIurooC0MGEzBmYcwFASyNrf3FbAI,Steven Christopher Winnicki,https://play-lh.googleusercontent.com/a-/AOh14GjeqzfDCITKz5wY2Wl5X_qZzxsB3XhNuVmCl9Qx9w,"I've used much better apps... This one is tedious, time consuming and prone to resetting itself..",3,4,1.2.14,2022-04-02 13:25:46,,
gp:AOqpTOGj71wspgIUWAbwTEbtEqO0c6Zb9bpzo6nkreJ3UOK3Ens6I75sbjNK2CIJTlzSd9VkrcY_dEeWcAh7iH0,Mick Palmer,https://play-lh.googleusercontent.com/a-/AOh14GiDhWt5i4xpQ_XtoajyMry2yu5-IqcG8-NPR13HcQ,Great for keeping track of doctors reports and appointments.,5,0,1.1.9,2022-03-27 05:36:43,,
gp:AOqpTOGKYmJKExG5daFLtcBgc42Cgn5-KoVAC4FWtoWbXh1HnLK1T5hDpCPr79-Gc4CZrj-BvSCKf8JfqGzjfUY,Hope Stubbs,https://play-lh.googleusercontent.com/a/AATXAJxpFXL8z8lgEEH6fmnOED7EFdCFor6qtVie2bFk=mo,"not kept up to date, missing records... the worst patient portal of all the local hospital systems and labs",1,2,1.2.9,2022-03-23 14:56:26,,
gp:AOqpTOGu3Qkjyf2A_C5xznpQcoVhnCjIogMyyX4pBDXoUsiTu1NMgBs-4oWzkw_7-u1iEa3E_vM1kJGjuPMaq2c,Rama McClenny,https://play-lh.googleusercontent.com/a-/AOh14GipAuGqXIkKHqDdtKYWY7ZhTs8vQG1hkM8XtdejKw,accurate and posted record within an hour,5,0,1.2.1,2022-03-20 01:36:14,,
gp:AOqpTOE7A2oYiR3VGJvUeCg53Kv3KdjRGM7g-45DM2cRBB-f1NHUJMXgZLlh3rxWQEX4o8Ir0u9d0-M1oyqyQTc,Vikay Torres,https://play-lh.googleusercontent.com/a-/AOh14Gi8A65IeboUD4iDXhBuT7Qw7qLkjeJeri78FankuYY,worst health record db,1,0,1.2.1,2022-03-19 15:21:58,,
gp:AOqpTOEYcxkYXXYOtycvHVFDu5o01fQ47C6CSg716d1J4qQQr3pC809rxi7IpSS3HwM3sjzm9XViiVHnltbKwnM,Js Leighton,https://play-lh.googleusercontent.com/a-/AOh14Gj2qfDHKo_AhQOPK2sBmW4iPx2xWQQAU-P9x1GoVs0,When filling out registration no place for middle name. Apparently no option not to sell personal information,4,1,1.2.9,2022-03-17 05:28:45,,
gp:AOqpTOGtB2BhoyFay6iILyH40hWMfvVVZ-pNV7hCXyPmoTGbjBRKBWS51-iM_5nRMQW-kcgbgxcl112mPtqVog4,DJ Willock,https://play-lh.googleusercontent.com/a-/AOh14Gi4ymkoy9_uMzLSZPImRe38NbfmN8JtttEInUOAsQ,this is a good app to use,5,0,1.2.9,2022-03-16 12:55:16,,
gp:AOqpTOEF_ZBVoIGW6d2dfNS3ltrnAwdoTWcyxODbYPWcHrnUPnkzzftrNNZyIFnei7L8eCqHf6-5SJEMQaRSq88,Wanda Harunk,https://play-lh.googleusercontent.com/a-/AOh14GiYDpogzfE9WgCe8PzrpPlntj14GvwGaInLvHxPdQ,Can't sign in and is supposed to be free. Do not want to put credit card info on this site. I am trying to pre-register for an appointment.,1,4,1.2.9,2022-03-15 13:32:24,,
gp:AOqpTOFrZEfMfLYqQFIpTnB2twwfdWlHo19R-s64Qbwk0aWrajZdclFdRyV-xvohr82NoBh7fRAPbPVSQSa2G8w,David Garrity,https://play-lh.googleusercontent.com/a/AATXAJyj_WIj2k6T0os1mCazEyv1EtLzLppvTYNlSqmR=mo,"Great staff, professional with humor (the best kind), attentive, punctual, caring, and the Dr's were informative and explained everything so that it was decipherable and easy to comprehend. I would highly recommend Swedish Hospital.",5,6,1.2.9,2022-03-13 20:48:55,,
gp:AOqpTOET979D5rDI1xXLx5N9d-dTEVoRPCttYbV44ooiRH6N96KV8oYAHW0hl_J4jFuPStA7-XLCm1iMfnjFaaE,TJ Evans,https://play-lh.googleusercontent.com/a/AATXAJx9vr5ekGquT6xWEYGA_x5S6_zng6Ak1gSXgvTIaQ=mo,"This app sucks just like the hospital. It ask for a code when setting it up. I received a code out it in and it says it invalid, after 21 attempts nothing. If I'm going to pay my bill thru an app it better be solid and this one is not. I swear many complaints about this same issue that's been going on for sometime now. Also after reading the permissions and such, no way will I support this app The people responsible for building and managing this app should be terminated.",1,35,1.2.9,2022-03-08 14:44:37,,
gp:AOqpTOFTSQ2Al2X5Pfjp2PH2sVbW8VnnHGbeyU-SmvQwEhkrdqMfLmjbhtCo01mhHBZWt1-ptZAFUZsnQXiXGJI,Sergei Amirchiyan,https://play-lh.googleusercontent.com/a/AATXAJwMi_QtdhBJYZL2o_sZeSXetWsIxvzfIfvNlJgR=mo,it is very awesome.,5,0,1.2.9,2022-03-07 07:40:42,,
gp:AOqpTOFNSaKZg7W8s_AeK-QXJbx7yo7P2RNOVxpgoQsc7wYwod-6ZTQKjmK_TT00i1szySCASJlRKNqOrSE99GM,Chantae Lewis-webb,https://play-lh.googleusercontent.com/a-/AOh14Ghr6iJL5AyEH4P-xk8gNuT_ay4hqZAYgOBhOSPxuw,it gives me up to date information about the doctors findings. so far it's a great app,4,1,1.2.9,2022-03-03 18:08:05,,
gp:AOqpTOF8_NdwqCIuPCFXkiPbwyApQ8nElyY_MxjR5kWd48ed6jTvE0t_qShHw5K9GopMPiHDPKdoo3OriA2peTA,Paul Bradbury,https://play-lh.googleusercontent.com/a-/AOh14GjUWDH_-W-Ia34rlmjJPt7kj0_RGuJ3oG_y5lsXEg,they dont ever ANYWHERE say who they are nor whom we are paying!! must be a SCAM,1,0,1.2.9,2022-03-02 19:32:04,,
gp:AOqpTOF5BXBhsrVVtp2BrGHTPEVzdWRVYFQ43vjKN4pFgXx5N5f6r_MdWBtBJKf16LWwGl9EJ0OQ8PURwb0fBWw,j Steelman,https://play-lh.googleusercontent.com/a-/AOh14Gizhr3Hxmpoc0g1PnhZ5s6k3-slsbcwOskLrJeTf1E,can u make it private please,1,0,1.2.9,2022-03-01 09:10:53,,
gp:AOqpTOF0Xnok3ehFkaaUA8h4NMefoJW_xO54HQ2qMFTUCKlnO2F-XNxGbO1UyVJkGL9XToGsEowCQDKZy_6nnVI,Daniel Ryan,https://play-lh.googleusercontent.com/a/AATXAJzuEv4qEXbXtRRbt__slLoLEIIrtIuQkB91tYYy=mo,Awesome App,5,0,1.2.1,2022-02-21 07:46:53,,
gp:AOqpTOEFunecURGivKObwmVYGknGisrz4d3IjEdGLE7RunBSBV2sOeOUtP6j8-xovba-8CrZaRhsi1nkBG8_fNM,David Braunstein,https://play-lh.googleusercontent.com/a/AATXAJy3DUhXuE0HFQX-PaT6FwGJJEwmCyRr2p6A7XFB=mo,Unbelievable that any doctor would affiliate their office with this fictitious organization. I tried everything I could think of and it won't let me log in or sign up,1,0,,2022-02-20 09:01:19,,
gp:AOqpTOEiqYR3kCbYICC1yMBx_cC7D8TCoMv2EF4QTZdOPFg8Gg3EPnisBB4cxrcU1iz_JZ00ZJ2FWy5mr1tEQjE,Patty Flyingbear Rose,https://play-lh.googleusercontent.com/a-/AOh14GiaexaIEvDuwIYnJgwhpsT0JUVgLvdv6vH6IeNDVSQ,needs to be more on time with results of test. have the ability to show results like other hospitals have .,3,13,1.2.9,2022-02-18 22:24:59,,
gp:AOqpTOG69fsrIn-ayT5zjxL9lQX5G_0JOWT19XP-YqkqMZ5XbC0Q8VQq3klxb5V0YeJ0EXcxGjmx7Fk0wXezQDc,Lamont Diggs,https://play-lh.googleusercontent.com/a-/AOh14GhoSIVWHn3cKyfbeCABsLpNcAfpPM8U89moTMa0Og,I Spent 3 Hours Trying To Register 4 An Appointment! It Was Rediculus 🤦 Between Trying Myself & Support As I Write This I'm Currently On Hold Minutes This Call Alone 😱 Frustrated Really Frustrated It Took 31 Minutes Of Hold Time,1,0,1.2.7,2022-02-15 17:29:37,"Thank you for the feedback, and I am so sorry for the frustration this has caused you. Our portal support team is experiencing unprecedented call volumes as we continue to navigate through the Covid pandemic. We apologize for this inconvenience. Please try calling again at non-peak hours if your issue isn't resolved. Thank you!",2022-02-18 13:27:12
gp:AOqpTOETFDxig4qYt-xoho2EY28bBdnEv63jAA0_7A9BdXKGT7O67N4ioTx6wC_tpzmiCyxjX32HxA2cIkHLDrM,Carol Knisley,https://play-lh.googleusercontent.com/a-/AOh14Giv-D5J3nPvBhfT2havFVbH7LjIZjB2AdOs5Be9,It hard to do,2,0,1.2.7,2022-02-15 11:10:09,,
gp:AOqpTOG7utyt3mwctSTKYYHAw49RXL6F3sGerd7dPO6taa5vW6Qu3Th2zlOgEK6GuimbXRj0B0X3IZ6nHNcdT_o,Mary Richards,https://play-lh.googleusercontent.com/a-/AOh14Ggiwb4tEhxpdQB5xvLbogdB7DOOIQzGo53Cxe1KLg,Just started using the app so far so good,5,0,1.2.7,2022-02-11 05:55:47,,
gp:AOqpTOGG0mE7xLTYbvlZV_eXV20Cuht182pAt6l3ibtrVqe0sOQvMZVwwDiSXqUHLCNduLXfotsCqDXFXMG199g,Shellia Lehr,https://play-lh.googleusercontent.com/a/AATXAJwGPfMe2Cr-bpepddhytgYOeSpCnalquhZzk8Bm=mo,love being able to access all my info in one place .,5,0,1.2.7,2022-02-10 12:45:50,,
gp:AOqpTOGCBlttv2DIdyKoUGKzQnOjWNZv-FTvz1RN7EUva4zlA0_rvBKjmXXZ9T92gaAPt5Zc2QsSrDNXzqcLkHA,Claudia Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJyLQakdJGG30lH0Ttu2OtCZI7wRWVhGZk5oZ97QNw=mo,doesnt have my records in my profile,1,0,1.2.7,2022-02-09 21:39:47,"Hi! We're sorry to hear of your experience with the app. We'd love the opportunity to assist and ensure you have access to what you're seeking, but will need a bit more information in order to do so. At your convenience, please give us a call at (855) 422-6625. Thank you.
",2022-02-11 12:02:28
gp:AOqpTOEtsnuXdJmKHnhvY5svu_34pSMAwoPDx6J_pXmxu-0f6yRSsM6kgyt71j_MC7BlBOzrobvQYgRV9eH-pp8,Stephanie Minneti,https://play-lh.googleusercontent.com/a-/AOh14GiELthuByVgtxHUF-h_MvGLAqk8bi08RrE5d2SGxbY,The app no longer shows my records.,3,0,1.2.7,2022-02-09 20:40:36,Please give us a call at your earliest convenience at (855) 422-6625. Thank you!,2022-02-11 14:17:14
gp:AOqpTOGd_blR-G_zuExSaECAu6pKKlrvvPXjvCXnAvOK7jBIrEsjVfwj9_KdymCqgogvj7APB1utqCkL2B-K6-k,Sandy Ruther,https://play-lh.googleusercontent.com/a/AATXAJz2coz5OVzkIeD-VIrc9NnJJnvAaf6gioL_Q1tK=mo,Unable to open an account after timing out on a password change.,1,0,1.2.7,2022-02-09 14:07:45,"If you are still experiencing this issue, please call our support line at (855) 422-6625. Thank you!",2022-02-11 14:18:05
gp:AOqpTOEZwjrrsMElLHwST4QxG-kAHmxxzi04ARK66aIbKT1SD1KipViO3GdtHS5NpgceTdOzLpoWBgaoslwR1i0,Kaa St. Clair,https://play-lh.googleusercontent.com/a-/AOh14GjJ1IcIHa4El6hQjJnlNB-z3bp8bqz89hrIKGIyiFI,should remember you and device and not ask for a code every log in,2,0,1.2.7,2022-02-09 08:45:06,,
gp:AOqpTOGyarIvMGHgStU0hfsSecyvRl_HtMcFaTOUtvIqLEVWEsKSrX0eQdvx2XeoqZOoz_Hyt1z4ZXTLbw-YwAo,Dee Decroix,https://play-lh.googleusercontent.com/a/AATXAJy8TrzquCEFvH5o12akVNja_Ea9EJE83VVqfL-G=mo,This app sucks!!! Plain and simple I give you this code to put in I put the code in and they say they don't recognize this app. It is not a smooth start from beginning to end.This app really sucks!!!,1,17,1.2.7,2022-02-08 10:57:47,,
gp:AOqpTOH9GYHvOoeYMtNx2vtTEkfuzHbPcVkk2EwWumfkc3ghwOdfNj4od9XGEvNuN4BGr81X-C_Ym8604BzNeK0,Kelly Horan,https://play-lh.googleusercontent.com/a-/AOh14Ghiyt6x4KuCqwygiR68UZ0IWOEbMq5EwP4zfjwLVQ,HORRIBLE CUSTOMER SERVICE. This app obviously is understaffed. I have been on hold over an hour. My original account seems to just have disappeared completley as when I try to log in no account found but then I try to create a new account my medical records cant be linked because they are linked to another account that I cant get to!!!! This is crazy.,1,49,1.2.7,2022-02-04 12:26:35,"Thank you for the feedback, Kelly. Yes, our portal support team is experiencing unprecedented call volumes as we continue to navigate through the Covid pandemic. We apologize for this inconvenience. Please try calling again at non-peak hours if your issue isn't resolved. Thank you!",2022-02-11 14:21:04
gp:AOqpTOHvx4MP1RlpF5_7_CbJSKPJOLAsTvYJpa-6OMV28-zML5y-4-wFEdxYXn44NhNjyH9x7OPvHxTtCVww744,J Wolf Kaufmann,https://play-lh.googleusercontent.com/a/AATXAJyC4RwGCHOdUY16pZjT6U8wr6UiU8Qr19w7k7gZOA=mo,It's stinks!!!,1,0,1.2.1,2022-02-03 22:26:08,,
gp:AOqpTOEXRYO-PWo8R2G_tG0k07sGL_BE1IxefW8WYep5s_gXrQWFQ_rAXoWGmE9sTxDeLyoz2_hEfXRjXqgdofw,Nancy Gilbert,https://play-lh.googleusercontent.com/a/AATXAJyM92OvufguOZemNxhiNsuw3KMOnwLOjrSmPQQP=mo,This app doesn't work.,1,0,1.2.1,2022-02-03 17:52:55,,
gp:AOqpTOG-UnLYR9JNHY_Upv920YedvRqSpd5RjgXJZx-cyesbbqoPIogGAxSmVbJHqj6znPlazzZKYRa5goF_BL4,James Njoroge,https://play-lh.googleusercontent.com/a/AATXAJzeCaB0i9PmayVu-YWjJXIlY_eHrT0ByGFwcIuP=mo,"I received great medical service at Medical City of Lewisville, TX. I sincerely thank the team that prepared for a procedure I had. I thank Borgfeld for a great job done. On my second day of recovery and I have zero pain. Thanks Vicki and the Team at Flower officer for your assistance in the preparatory phase. Everything went so smoothly and I thank God for His Miracle. For anyone looking to do a procedure, I recommend that you consider Dr. Borgfeld Bryan - Surgical Care and Medical City. Peace",5,0,1.2.1,2022-02-02 05:29:21,,
gp:AOqpTOGMdjhRhHqfs-KXX1u9Fp6_KwGxQvyWsklVKnQRSZKpR9P5FR7akYJbVFdmF_Bq6ZxFqj2m2fMqxIP6WiA,Cresta A Bills,https://play-lh.googleusercontent.com/a-/AOh14Ghu0rh1pg48Iuq9g2cxtEgL1jrp6yORvUDgPLTQdZc,so awesome to have the results of scans& everything! Awesome App HIGHLY RECOMMENDED & OFF THE CHARTS 4 RATING'S! FINALLY 2 SEE! THANK YOU,5,7,1.2.1,2022-02-01 11:46:12,,
gp:AOqpTOF4Z7v-FKtobDDpBDzUsO18N-8jTXUtPjsJ-wQSywoA4YqzysFn7-aNMt3BCt1-iVUnMSS3vAWK0FkQX5s,william spaight,https://play-lh.googleusercontent.com/a-/AOh14Gh62gMon4ugvJ-Xg1dpjRCHS8KMjmVl90aaObAJ6qw,Love it,5,0,1.2.1,2022-01-31 16:23:24,,
gp:AOqpTOHMjJH5a8l0xqaOFUlQlJ-eJgdCh_0A6TIqb-q_0Efttx0GU804AVztO5UEGhnfrPPLz3wIb3kIhYG5XiQ,Ricky Kinsman,https://play-lh.googleusercontent.com/a-/AOh14Gj17sp85rTPVQLrLOfZZ2o9Frlz6t8G0qWKrHYt,The app runs in circles and gives no details or any amount for billing. It appears as some type of scam.,1,0,,2022-01-29 10:22:07,,
gp:AOqpTOE_qLjAwGH1FbJSaso0VO7YCq3ElmmYbmPQso0EaxxsYc9CX2-fXmDkoENw28db2qzJA_hGjM1POM7-2kw,josie,https://play-lh.googleusercontent.com/a-/AOh14Ght1tvkFrHO9T0FmXWQMIMmP_zyCWnjf0YZ9ZDSHlM,awesome,5,0,1.2.1,2022-01-27 05:57:32,,
gp:AOqpTOEdoSj90oKlMQkHWrzocMpAi7wna2UMXMGcIssRfYfdFQplLb-GojV-jakDMcEB7-h5IxVHXJE97A5N7-U,Tammy Warner,https://play-lh.googleusercontent.com/a-/AOh14GiF92LNBUe4dezTlkDeUNQXwVYz-XRGbMOG8_gz5A,Cannot access anything on the app I cannot see my ER visit or the labs ?? It won't even show back to 2020 ????,1,0,1.2.1,2022-01-26 09:07:11,"Hi Tammy, we're sorry to hear you're having trouble getting your needed health information through the app. If you are still experiencing difficulties, please give us a call at (855) 422-6625. Thank you",2022-01-27 11:43:38
gp:AOqpTOES6eitulkXrqoFcOyU7p3oI8X7ZpjtCys2ahmu5YOJbS6rpRYYjPmgm_WOzSzapGhz_ErzhQ5nE6mXSGI,Joel Dunaway Sr,https://play-lh.googleusercontent.com/a-/AOh14GgAcO_3oaa7vtxhzKN3VytnlJLzyBmYo32x5dCE,Poor,1,0,,2022-01-25 22:45:21,,
gp:AOqpTOFew21Sp82gyPm0CR9ydtu7crSHBNJ_Sbz5pvasT-OFXVrPoSKUJ5YVDKssFGpPyMOCMrSz_MP7e7Tsd88,bob henneberger,https://play-lh.googleusercontent.com/a/AATXAJwCPU8Mfpi4Y7GTXchZwh8mYX73YFVHxV0psowU=mo,I cannt get it towork,1,0,1.2.1,2022-01-24 18:36:56,"Hi Bob, we're sorry to hear you're having trouble getting the app to work, please give us a call at (855) 422-6625. Thank you.",2022-01-25 12:55:36
gp:AOqpTOHtEX08wCocOrD97G6dyTDmrjrwuPxEboagzR0SSaKg6k6l7Nm9_B7lMEs3pkdSULm5kTf606cd3x6ebHo,Pat Ward,https://play-lh.googleusercontent.com/a-/AOh14GiEti4tV1zRuWWozxYuYojmUE9U4-8QhgFxBRD6fg,pretty good. don't see all current visits or tellemed,4,0,1.2.1,2022-01-24 11:06:15,"Hi Pat, please give us a call at (855) 422-6625 if you still aren't able to find your needed records. Thank you.",2022-01-25 12:56:40
gp:AOqpTOG6NlvtXNPHoIf81OBi7sVksck9jeCF3Son3vRuXHpO3_iG0E3iLL0R7qyW-R12bo13oucqFoDxEDLfsbw,Sarah Lopez,https://play-lh.googleusercontent.com/a-/AOh14GigNcaT5b9H8iFXSZ7p0VR8-HBLq_M7lCuAuxlX3Q,Esto no sieve no agara mi information y nesesito mis reaultados para regresar a trabajar 🤬🤬🤬,1,0,1.2.1,2022-01-15 20:29:28,"Hi Sarah, we are so sorry to hear you're having trouble getting your results. Please ensure you're using the same information used at registration at the facility you visited. If you are still needing assistance, please give us a call at (855) 422-6625. Thank you.",2022-01-19 14:37:15
