,Word,Posed Correction,Frequency
222,needed,needed,358
223,schedule,schedule,356
224,lot,lot,356
225,ability,ability,351
226,should,should,346
227,past,past,346
228,notes,notes,343
229,fast,fast,342
230,over,over,341
231,password,password,340
232,ask,ask,334
233,into,into,330
234,gives,gives,328
235,reminders,reminders,327
236,give,give,326
237,vitals,vitals,322
238,since,since,320
239,thing,thing,319
240,still,still,319
241,many,many,317
242,want,want,317
243,application,application,317
244,blood,blood,315
245,first,first,314
246,ease,ease,314
247,highly,highly,313
248,meds,meds,311
249,system,system,309
250,account,account,309
251,waiting,waiting,308
252,done,done,306
253,stars,stars,303
254,labs,labs,300
255,response,response,298
256,happy,happy,295
257,try,try,294
258,read,read,293
259,apps,apps,292
260,such,such,292
261,who,who,290
262,wait,wait,289
263,day,day,287
264,years,years,286
265,trying,trying,283
266,upcoming,upcoming,282
267,anything,anything,281
268,our,our,278
269,think,think,277
270,5,5,274
271,were,were,272
272,support,support,271
273,once,once,270
274,life,life,269
275,prescription,prescription,269
276,set,set,268
277,open,open,267
278,pretty,pretty,266
279,patients,patients,265
280,appreciate,appreciate,265
281,understand,understand,263
282,important,important,262
283,fmhmobile,immobile,262
284,receive,receive,258
285,finger,finger,257
286,convenience,convenience,255
287,made,made,254
288,got,got,254
289,own,own,253
290,informed,informed,253
291,useless,useless,251
292,here,here,249
293,where,where,248
294,current,current,247
295,nothing,nothing,246
296,especially,especially,246
297,website,website,246
298,take,take,245
299,efficient,efficient,244
300,idea,idea,242
301,extremely,extremely,241
302,fix,fix,241
303,something,something,239
304,let,let,239
305,appts,apps,237
306,little,little,236
307,her,her,235
308,please,please,234
309,same,same,233
310,feel,feel,233
311,medication,medication,232
312,remember,remember,230
313,hospital,hospital,228
314,add,add,228
315,problem,problem,227
316,iphone,iphone,225
317,personal,personal,225
318,physicians,physicians,224
319,each,each,221
320,via,via,220
321,accessible,accessible,219
322,nurse,nurse,219
323,his,his,219
324,seems,seems,218
325,reports,reports,217
326,instead,instead,217
327,directly,directly,217
328,fantastic,fantastic,215
329,few,few,214
330,away,away,214
331,us,us,214
332,problems,problems,213
333,anytime,anytime,213
334,tried,tried,213
335,absolutely,absolutely,212
336,he,he,211
337,terrible,terrible,209
338,refill,refill,209
339,calling,calling,208
340,list,list,208
341,sure,sure,207
342,connected,connected,206
343,actually,actually,206
344,option,option,206
345,sometimes,sometimes,205
346,found,found,205
347,last,last,205
348,why,why,204
349,id,id,203
350,seeing,seeing,203
351,emails,emails,202
352,its,its,201
353,long,long,200
354,provides,provides,199
355,connect,connect,199
356,perfect,perfect,199
357,several,several,199
358,hold,hold,199
359,documents,documents,198
360,worked,worked,196
361,overall,overall,196
362,fact,fact,195
363,change,change,195
364,making,making,194
365,working,working,194
366,tips,tips,194
367,communicating,communicating,193
368,top,top,192
369,frustrating,frustrating,192
370,bad,bad,190
371,waste,waste,190
372,apple,apple,190
373,timely,timely,189
374,manage,manage,187
375,ipad,ipad,187
376,finally,finally,185
377,within,within,185
378,while,while,185
379,question,question,185
380,2,2,184
381,takes,takes,184
382,organized,organized,184
383,people,people,183
384,drs,dry,183
385,conditions,conditions,183
386,show,show,183
387,again,again,182
388,team,team,182
389,sent,sent,182
390,issue,issue,181
391,job,job,180
392,doc,doc,180
393,must,must,179
394,she,she,177
395,plus,plus,177
396,however,however,176
397,screen,screen,175
398,resource,resource,175
399,everyone,everyone,174
400,next,next,174
401,appt,app,174
402,glad,glad,172
403,hand,hand,172
404,secure,secure,172
405,talk,talk,171
406,horrible,horrible,171
407,different,different,171
408,says,says,169
409,worst,worst,169
410,put,put,168
411,two,two,168
412,days,days,166
413,program,program,166
414,another,another,164
415,feature,feature,164
416,online,online,164
417,experience,experience,164
418,family,family,164
419,soon,soon,163
420,definitely,definitely,162
421,clinic,clinic,161
422,chart,chart,160
423,1,1,160
424,often,often,160
425,say,say,159
426,yet,yet,158
427,may,may,158
428,future,future,157
429,page,page,156
430,tracking,tracking,156
431,click,click,156
432,print,print,155
433,saves,saves,155
434,download,download,154
435,primary,primary,154
436,notifications,notifications,153
437,though,though,151
438,multiple,multiple,151
439,error,error,151
440,calls,calls,150
441,come,come,150
442,version,version,150
443,between,between,150
444,respond,respond,146
445,slow,slow,146
446,myself,myself,145
447,intuitive,intuitive,145
448,hours,hours,145
449,downloaded,downloaded,144
450,looking,looking,144
451,part,part,144
452,down,down,144
453,3,3,144
454,around,around,143
455,hard,hard,143
456,recent,recent,142
457,star,star,142
458,previous,previous,142
459,features,features,141
460,pay,pay,141
461,constantly,constantly,140
462,real,real,139
463,started,started,139
464,home,home,138
465,year,year,138
466,link,link,137
467,ago,ago,137
468,reply,reply,137
469,until,until,136
470,old,old,135
471,computer,computer,135
472,anyone,anyone,134
473,load,load,134
474,nurses,nurses,133
475,weight,weight,132
476,added,added,132
477,posted,posted,132
478,gets,gets,131
479,off,off,131
480,accurate,accurate,130
481,said,said,130
482,both,both,130
483,immediately,immediately,130
484,shows,shows,129
485,someone,someone,127
486,4,4,126
487,whenever,whenever,126
488,uses,uses,126
489,busy,busy,125
490,already,already,125
491,professional,professional,125
492,answers,answers,123
493,answer,answer,122
494,dates,dates,122
495,difficult,difficult,122
496,logging,logging,121
497,during,during,121
498,stuff,stuff,120
499,messaging,messaging,120
500,faster,faster,119
501,pleased,pleased,118
502,full,full,118
503,regarding,regarding,118
504,crashing,crashing,117
505,shall,shall,116
506,pull,pull,115
507,concerns,concerns,115
508,scheduling,scheduling,114
509,listed,listed,114
510,almost,almost,114
511,interface,interface,114
512,order,order,114
513,else,else,113
514,web,web,112
515,forget,forget,112
516,10,10,111
517,these,these,110
518,name,name,110
519,details,details,109
520,pharmacy,pharmacy,109
521,sharp,sharp,109
522,seen,seen,109
523,crash,crash,109
524,ap,ap,108
525,received,received,108
526,worthless,worthless,108
527,worth,worth,107
528,signed,signed,107
529,told,told,106
530,reference,reference,106
531,person,person,106
532,fine,fine,106
533,complete,complete,106
534,allow,allow,106
535,unable,unable,106
536,hope,hope,106
537,button,button,105
538,process,process,104
539,reach,reach,104
540,med,med,104
541,longer,longer,104
542,rating,rating,103
543,direct,direct,103
544,start,start,103
545,changes,changes,103
546,stats,stats,103
547,bill,bill,102
548,compare,compare,102
549,those,those,102
550,usually,usually,102
551,months,months,102
552,leave,leave,101
553,write,write,100
554,connection,connection,100
555,least,least,100
556,bit,bit,100
557,number,number,99
558,lots,lots,99
559,clear,clear,99
560,checking,checking,99
561,file,file,98
562,poor,poor,98
563,lets,lets,97
564,manner,manner,97
565,offices,offices,97
566,doing,doing,96
567,detailed,detailed,96
568,quite,quite,96
569,enter,enter,96
570,otherwise,otherwise,96
571,mail,mail,95
572,rx,re,95
573,logged,logged,95
574,share,share,94
575,less,less,94
576,latest,latest,94
577,bills,bills,94
578,comprehensive,comprehensive,93
579,enough,enough,93
580,ok,ok,93
581,today,today,92
582,spot,spot,91
583,simply,simply,91
584,given,given,91
585,truly,truly,91
586,awful,awful,91
587,enjoying,enjoying,90
588,together,together,90
589,point,point,90
590,saver,saver,90
591,kind,kind,90
592,pain,pain,90
593,impressed,impressed,89
594,diagnosis,diagnosis,89
595,renew,renew,89
596,medicine,medicine,89
597,group,group,89
598,procedures,procedures,89
599,comes,comes,89
600,progress,progress,88
601,result,result,88
602,reason,reason,88
603,items,items,87
604,went,went,87
605,cool,cool,87
606,fixed,fixed,87
607,x,i,86
608,either,either,86
609,fingerprint,fingerprint,86
610,e,e,86
611,sending,sending,85
612,thought,thought,85
613,username,username,84
614,including,including,84
615,tell,tell,84
616,wrong,wrong,83
617,big,big,83
618,text,text,83
619,rather,rather,83
620,outstanding,outstanding,83
621,called,called,83
622,tells,tells,83
623,others,others,83
624,whole,whole,82
625,docs,docs,82
626,customer,customer,82
627,seem,seem,82
628,save,save,82
629,him,him,82
630,recently,recently,81
631,minutes,minutes,81
632,7,7,81
633,w,i,81
634,missing,missing,81
635,following,following,80
636,bother,bother,80
637,ios,ios,80
638,effective,effective,80
639,might,might,80
640,requests,requests,80
641,non,non,80
642,reliable,reliable,80
643,line,line,80
644,satisfied,satisfied,79
645,rate,rate,79
646,24,24,79
647,t,i,79
648,location,location,79
649,cancel,cancel,79
650,children,children,79
651,improved,improved,78
652,reviews,reviews,78
653,recommended,recommended,78
654,control,control,78
655,changed,changed,78
656,took,took,77
657,couple,couple,77
658,helped,helped,77
659,ready,ready,77
660,status,status,76
661,emergency,emergency,76
662,thorough,thorough,76
663,correct,correct,76
664,readily,readily,76
665,loving,loving,75
666,taking,taking,75
667,delete,delete,75
668,managing,managing,74
669,scheduled,scheduled,74
670,necessary,necessary,74
671,kids,kids,74
672,calendar,calendar,74
673,communications,communications,74
674,technology,technology,73
675,reminds,reminds,73
676,accessing,accessing,73
677,live,live,73
678,anywhere,anywhere,73
679,insurance,insurance,73
680,pressure,pressure,73
681,saying,saying,73
682,responses,responses,72
683,completely,completely,72
684,google,google,72
685,re,re,72
686,files,files,72
687,md,my,72
688,condition,condition,72
689,figure,figure,72
690,notification,notification,71
691,knowing,knowing,71
692,related,related,71
693,source,source,71
694,grateful,grateful,71
695,instant,instant,71
696,provide,provide,70
697,vital,vital,70
698,zero,zero,70
699,kept,kept,70
700,five,five,70
701,weeks,weeks,70
702,contacting,contacting,69
703,functional,functional,69
704,improvement,improvement,69
705,store,store,69
706,stop,stop,69
707,easiest,easiest,69
708,due,due,69
709,address,address,69
710,software,software,69
711,forever,forever,68
712,complaints,complaints,68
713,functionality,functionality,68
714,thru,thru,68
715,treatment,treatment,68
716,week,week,68
717,testing,testing,68
718,developers,developers,67
719,later,later,67
720,quicker,quicker,67
721,designed,designed,67
722,maybe,maybe,67
723,tech,tech,67
724,goes,goes,67
725,coming,coming,66
726,monitor,monitor,66
727,totally,totally,66
728,trouble,trouble,66
729,surgery,surgery,66
730,blank,blank,66
731,piece,piece,66
732,confusing,confusing,65
733,bugs,bugs,65
734,concept,concept,65
735,possible,possible,65
736,type,type,65
737,reschedule,reschedule,64
738,hate,hate,64
739,signing,signing,64
740,center,center,64
741,mind,mind,64
742,improvements,improvements,64
743,u,u,64
744,along,along,64
745,gave,gave,64
746,crap,crap,63
747,professionals,professionals,63
748,0,0,63
749,practice,practice,63
750,taken,taken,63
751,clinical,clinical,63
752,garbage,garbage,62
753,billing,billing,62
754,forward,forward,62
755,reminder,reminder,62
756,portals,portals,61
757,desktop,desktop,61
758,crashed,crashed,61
759,security,security,61
760,device,device,61
761,facebook,facebook,61
762,major,major,61
763,search,search,61
764,sends,sends,61
765,healthy,healthy,60
766,function,function,60
767,code,code,60
768,fairly,fairly,60
769,finding,finding,59
770,immediate,immediate,59
771,three,three,59
772,network,network,59
773,disappointed,disappointed,58
774,ones,ones,58
775,services,services,58
776,detail,detail,58
777,written,written,58
778,heath,heath,58
779,means,means,58
780,valuable,valuable,58
781,summary,summary,57
782,create,create,57
783,incredibly,incredibly,57
784,responsive,responsive,57
785,layout,layout,57
786,under,under,57
787,report,report,56
788,face,face,56
789,uploaded,uploaded,56
790,case,case,56
791,hands,hands,55
792,answered,answered,55
793,normal,normal,55
794,single,single,55
795,believe,believe,55
796,hospitals,hospitals,54
797,entire,entire,54
798,links,links,54
799,matter,matter,54
800,annoying,annoying,54
801,paperwork,paperwork,54
802,upload,upload,53
803,junk,junk,53
804,staying,staying,53
805,integration,integration,53
806,entered,entered,53
807,although,although,53
808,6,6,53
809,loading,loading,53
810,huge,huge,53
811,viewing,viewing,53
812,errors,errors,52
813,supposed,supposed,52
814,section,section,52
815,various,various,52
816,except,except,52
817,probably,probably,52
818,improve,improve,52
819,options,options,52
820,hour,hour,52
821,design,design,52
822,hassle,hassle,52
823,mom,mom,52
824,asking,asking,52
825,caring,caring,51
826,downloading,downloading,51
827,run,run,51
828,facility,facility,51
829,exactly,exactly,51
830,alerts,alerts,51
831,navigation,navigation,51
832,instructions,instructions,50
833,provided,provided,50
834,area,area,50
835,prompt,prompt,50
836,helping,helping,50
837,tag,tag,50
838,complaint,complaint,50
839,paper,paper,50
840,deleted,deleted,49
841,passcode,passcode,49
842,freezes,freezes,49
843,guess,guess,49
844,end,end,49
845,post,post,49
846,lost,lost,49
847,giving,giving,48
848,negative,negative,48
849,prior,prior,48
850,wanted,wanted,48
851,mine,mine,48
852,thumbs,thumbs,48
853,return,return,48
854,understanding,understanding,48
855,close,close,48
856,buggy,buggy,48
857,active,active,47
858,straight,straight,47
859,choose,choose,47
860,setting,setting,47
861,actual,actual,47
862,updating,updating,47
863,company,company,47
864,impossible,impossible,47
865,bloodwork,bloodwork,47
866,icon,icon,47
867,reading,reading,47
868,rarely,rarely,46
869,users,users,46
870,memory,memory,46
871,heart,heart,46
872,deal,deal,46
873,format,format,46
874,feedback,feedback,46
875,okay,okay,46
876,browser,browser,46
877,total,total,46
878,requesting,requesting,46
879,renewals,renewals,46
880,specialists,specialists,46
881,comments,comments,46
882,numbers,numbers,46
883,reset,reset,45
884,procedure,procedure,45
885,instantly,instantly,45
886,privacy,privacy,45
887,internet,internet,45
888,beneficial,beneficial,45
889,palm,palm,45
890,myhealth,health,45
891,asked,asked,45
892,rays,rays,45
893,glance,glance,45
894,saved,saved,45
895,learning,learning,45
896,refer,refer,45
897,er,er,45
898,thankful,thankful,45
899,literally,literally,45
900,journal,journal,45
901,allowed,allowed,45
902,half,half,45
903,urgent,urgent,45
904,charts,charts,45
905,covid,couid,44
906,basic,basic,44
907,developer,developer,44
908,telling,telling,44
909,terrific,terrific,44
910,setup,setup,44
911,business,business,44
912,frequently,frequently,44
913,specialist,specialist,44
914,product,product,44
915,private,private,44
916,side,side,43
917,high,high,43
918,short,short,43
919,certain,certain,43
920,ways,ways,43
921,systems,systems,43
922,forgot,forgot,43
923,method,method,43
924,beyond,beyond,43
925,breeze,breeze,43
926,step,step,43
927,loads,loads,43
928,functions,functions,43
929,unless,unless,42
930,greatest,greatest,42
931,worse,worse,42
932,worry,worry,42
933,created,created,42
934,involved,involved,42
935,enjoyed,enjoyed,42
936,laptop,laptop,42
937,present,present,42
938,input,input,42
939,above,above,42
940,opportunity,opportunity,42
941,none,none,41
942,tap,tap,41
943,addition,addition,41
944,northwell,northwest,41
945,specific,specific,41
946,profile,profile,41
947,gone,gone,41
948,night,night,41
949,regularly,regularly,41
950,potential,potential,41
951,responds,responds,41
952,age,age,41
953,properly,properly,41
954,child,child,41
955,leaving,leaving,41
956,speak,speak,40
957,hear,hear,40
958,providing,providing,40
959,promptly,promptly,40
960,become,become,40
961,automatically,automatically,40
962,twice,twice,40
963,contains,contains,40
964,forth,forth,40
965,example,example,40
966,course,course,40
967,maneuver,maneuver,40
968,terms,terms,40
969,dealing,dealing,39
970,pc,pa,39
971,uh,uh,39
972,offers,offers,39
973,knowledgeable,knowledgeable,39
974,remind,remind,39
975,clean,clean,39
976,medicines,medicines,39
977,general,general,39
978,yes,yes,39
979,accounts,accounts,39
980,regular,regular,38
981,small,small,38
982,platform,platform,38
983,learn,learn,38
984,looks,looks,38
985,document,document,38
986,passwords,passwords,38
987,explain,explain,38
988,ui,ui,38
989,left,left,38
990,level,level,38
991,m,i,38
992,minor,minor,37
993,asap,asap,37
994,treatments,treatments,37
995,pin,pin,37
996,white,white,37
997,note,note,37
998,money,money,37
999,reviewing,reviewing,37
1000,organization,organization,37
1001,self,self,37
1002,room,room,37
1003,cancer,cancer,37
1004,puts,puts,37
1005,itself,itself,36
1006,scripts,scripts,36
1007,thus,thus,36
1008,yourself,yourself,36
1009,second,second,36
1010,nan,nan,36
1011,morning,morning,36
1012,mri,mri,36
1013,limited,limited,36
1014,additional,additional,36
1015,appreciated,appreciated,36
1016,plan,plan,36
1017,closes,closes,36
1018,stress,stress,35
1019,suggestion,suggestion,35
1020,constant,constant,35
1021,loved,loved,35
1022,anymore,anymore,35
1023,talking,talking,35
1024,loop,loop,35
1025,safe,safe,35
1026,frustrated,frustrated,35
1027,fill,fill,35
1028,prefer,prefer,35
1029,hopefully,hopefully,35
1030,accessibility,accessibility,35
1031,peace,peace,35
1032,mr,my,35
1033,include,include,35
1034,forms,forms,35
1035,8,8,35
1036,installed,installed,35
1037,pages,pages,35
1038,disappointing,disappointing,35
1039,happened,happened,35
1040,month,month,34
1041,notified,notified,34
1042,desk,desk,34
1043,electronic,electronic,34
1044,retrieve,retrieve,34
1045,tip,tip,34
1046,pleasant,pleasant,34
1047,copy,copy,34
1048,situation,situation,34
1049,clearly,clearly,34
1050,came,came,34
1051,ray,ray,34
1052,d,i,34
1053,pcp,pop,34
1054,management,management,34
1055,summaries,summaries,33
1056,saving,saving,33
1057,install,install,33
1058,signs,signs,33
1059,continue,continue,33
1060,physical,physical,33
1061,whatever,whatever,33
1062,glitches,glitches,33
1063,quality,quality,33
1064,serious,serious,33
1065,ms,is,33
1066,assistant,assistant,33
1067,diagnoses,diagnoses,33
1068,pregnancy,pregnancy,33
1069,requires,requires,33
1070,greatly,greatly,33
1071,broken,broken,33
1072,select,select,33
1073,miss,miss,33
1074,renewal,renewal,33
1075,front,front,32
1076,interact,interact,32
1077,connecting,connecting,32
1078,husband,husband,32
1079,maintain,maintain,32
1080,expect,expect,32
1081,play,play,32
1082,running,running,32
1083,kicks,kicks,32
1084,value,value,32
1085,gotten,gotten,32
1086,knowledge,knowledge,32
1087,positive,positive,32
1088,clunky,clunky,32
1089,poorly,poorly,32
1090,replies,replies,32
1091,feeling,feeling,32
1092,mean,mean,32
1093,outside,outside,32
1094,wow,wow,32
1095,inbox,inbox,32
1096,lists,lists,32
1097,bring,bring,32
1098,four,four,32
1099,incredible,incredible,32
1100,seriously,seriously,31
1101,utilize,utilize,31
1102,complicated,complicated,31
1103,proactive,proactive,31
1104,deleting,deleting,31
1105,screens,screens,31
1106,15,15,31
1107,felt,felt,31
1108,mostly,mostly,31
1109,generally,generally,31
1110,pertinent,pertinent,31
1111,showing,showing,31
1112,attempts,attempts,31
1113,son,son,31
1114,responding,responding,31
1115,smooth,smooth,31
1116,unusable,unusable,31
1117,notice,notice,31
1118,stored,stored,31
1119,whether,whether,31
1120,writing,writing,31
1121,loaded,loaded,30
1122,trust,trust,30
1123,basically,basically,30
1124,receiving,receiving,30
1125,allergies,allergies,30
1126,emailing,emailing,30
1127,daughter,daughter,30
1128,appears,appears,30
1129,fabulous,fabulous,30
1130,favorite,favorite,30
1131,wife,wife,30
1132,refilled,refilled,30
1133,menu,menu,30
1134,recognize,recognize,30
1135,space,space,30
1136,aware,aware,30
1137,mychart,chart,30
1138,b,i,30
1139,associated,associated,30
1140,efficiently,efficiently,29
1141,concise,concise,29
1142,appear,appear,29
1143,allowing,allowing,29
1144,main,main,29
1145,correctly,correctly,29
1146,correspondence,correspondence,29
1147,concern,concern,29
1148,opinion,opinion,29
1149,experienced,experienced,29
1150,charge,charge,29
1151,god,god,29
1152,ur,ur,29
1153,fully,fully,29
1154,nor,nor,29
1155,smart,smart,29
1156,frustration,frustration,29
1157,prescribed,prescribed,29
1158,purpose,purpose,29
1159,adding,adding,29
1160,steps,steps,28
1161,spent,spent,28
1162,numerous,numerous,28
1163,forced,forced,28
1164,wonder,wonder,28
1165,onto,onto,28
1166,initial,initial,28
1167,tabs,tabs,28
1168,tab,tab,28
1169,changing,changing,28
1170,comfortable,comfortable,28
1171,attempt,attempt,28
1172,university,university,28
1173,currently,currently,28
1174,resolved,resolved,28
1175,form,form,28
1176,key,key,28
1177,facilities,facilities,28
1178,chronic,chronic,28
1179,sick,sick,28
1180,happens,happens,28
1181,20,20,28
1182,sooner,sooner,28
1183,effort,effort,28
1184,video,video,28
1185,impressive,impressive,27
1186,incorrect,incorrect,27
1187,move,move,27
1188,offered,offered,27
1189,concerned,concerned,27
1190,upgrade,upgrade,27
1191,bp,be,27
1192,remembering,remembering,27
1193,linked,linked,27
1194,state,state,27
1195,tries,tries,27
1196,lol,lol,27
1197,early,early,27
1198,item,item,27
1199,pictures,pictures,27
1200,fingers,fingers,27
1201,runs,runs,27
1202,apparently,apparently,27
1203,p,i,27
1204,safari,safari,27
1205,o,o,27
1206,book,book,27
1207,based,based,27
1208,9,9,27
1209,navigating,navigating,27
1210,perfectly,perfectly,27
1211,sense,sense,27
1212,offer,offer,27
1213,bug,bug,27
1214,expected,expected,27
1215,connections,connections,27
1216,guys,guys,27
1217,free,free,27
1218,conveniently,conveniently,27
1219,recognition,recognition,27
1220,playing,playing,26
1221,technical,technical,26
1222,included,included,26
1223,showed,showed,26
1224,game,game,26
1225,wellness,wellness,26
1226,treated,treated,26
1227,world,world,26
1228,historical,historical,26
1229,avoid,avoid,26
1230,asks,asks,26
1231,honestly,honestly,26
1232,decent,decent,26
1233,stupid,stupid,26
1234,minute,minute,26
1235,opens,opens,26
1236,creating,creating,26
1237,benefit,benefit,26
1238,older,older,26
1239,devices,devices,26
1240,spend,spend,26
1241,don,don,25
1242,advice,advice,25
1243,mention,mention,25
1244,unfortunately,unfortunately,25
1245,surprised,surprised,25
1246,checked,checked,25
1247,suggest,suggest,25
1248,sons,sons,25
1249,sitting,sitting,25
1250,sync,sync,25
1251,amount,amount,25
1252,scan,scan,25
1253,words,words,25
1254,luck,luck,25
1255,areas,areas,25
1256,referrals,referrals,25
1257,essential,essential,25
1258,g,i,25
1259,documentation,documentation,25
1260,opened,opened,25
1261,advantage,advantage,25
1262,across,across,25
1263,stuck,stuck,25
1264,joke,joke,25
1265,daily,daily,25
1266,sharing,sharing,25
1267,immunizations,immunizations,25
1268,ridiculous,ridiculous,25
1269,local,local,25
1270,launch,launch,25
1271,availability,availability,24
1272,correspond,correspond,24
1273,symptoms,symptoms,24
1274,continues,continues,24
1275,telephone,telephone,24
1276,required,required,24
1277,particularly,particularly,24
1278,personally,personally,24
1279,participate,participate,24
1280,body,body,24
1281,absolute,absolute,24
1282,fails,fails,24
1283,switch,switch,24
1284,wants,wants,24
1285,c,i,24
1286,100,100,24
1287,folks,folks,24
1288,discussed,discussed,24
1289,notify,notify,24
1290,touchid,touched,24
1291,failure,failure,24
1292,emr,ear,24
1293,word,word,24
1294,completed,completed,24
1295,modern,modern,24
1296,reinstalled,reinstalled,24
1297,edit,edit,24
1298,difficulty,difficulty,24
1299,pa,pa,24
1300,moved,moved,24
1301,obtain,obtain,24
1302,wrote,wrote,24
1303,attention,attention,24
1304,accept,accept,24
1305,anyway,anyway,23
1306,ups,ups,23
1307,compared,compared,23
1308,excited,excited,23
1309,carry,carry,23
1310,shuts,shuts,23
1311,practical,practical,23
1312,interaction,interaction,23
1313,middle,middle,23
1314,watch,watch,23
1315,activity,activity,23
1316,copies,copies,23
1317,filled,filled,23
1318,entering,entering,23
1319,mess,mess,23
1320,handle,handle,23
1321,feels,feels,23
1322,awhile,awhile,23
1323,range,range,23
1324,clinics,clinics,23
1325,vaccinations,vaccinations,23
1326,knows,knows,23
1327,possibly,possibly,23
1328,closed,closed,23
1329,30,30,23
1330,further,further,23
1331,hang,hang,23
1332,force,force,23
1333,hoping,hoping,23
1334,aspects,aspects,23
1335,agree,agree,23
1336,daughters,daughters,23
1337,pediatrician,pediatrician,22
1338,initially,initially,22
1339,wherever,wherever,22
1340,shop,shop,22
1341,cant,cant,22
1342,l,i,22
1343,explanation,explanation,22
1344,choice,choice,22
1345,trash,trash,22
1346,pass,pass,22
1347,switched,switched,22
1348,concerning,concerning,22
1349,requested,requested,22
1350,excelente,excelent,22
1351,critical,critical,22
1352,knew,knew,22
1353,solid,solid,22
1354,city,city,22
1355,session,session,22
1356,stays,stays,22
1357,confidential,confidential,22
1358,explanations,explanations,22
1359,12,12,22
1360,putting,putting,22
1361,sorry,sorry,22
