,Word,Posed Correction,Frequency
464,complete,complete,10
465,failed,failed,10
466,next,next,10
467,stop,stop,10
468,broken,broken,10
469,another,another,10
470,fixed,fixed,10
471,either,either,10
472,called,called,10
473,bit,bit,10
474,refills,refills,9
475,button,button,9
476,general,general,9
477,yet,yet,9
478,looking,looking,9
479,history,history,9
480,close,close,9
481,hours,hours,9
482,least,least,9
483,her,her,9
484,happened,happened,9
485,half,half,9
486,search,search,9
487,knowledge,knowledge,9
488,he,he,9
489,real,real,9
490,tech,tech,9
491,devices,devices,9
492,samsung,sassing,9
493,share,share,9
494,point,point,9
495,pharmacy,pharmacy,9
496,outstanding,outstanding,9
497,started,started,9
498,stuff,stuff,9
499,downloading,downloading,9
500,simple,simple,9
501,re,re,9
502,im,im,9
503,appreciate,appreciate,9
504,m,i,9
505,figure,figure,9
506,medications,medications,9
507,especially,especially,9
508,30,30,8
509,between,between,8
510,pay,pay,8
511,blood,blood,8
512,drs,dry,8
513,found,found,8
514,accept,accept,8
515,big,big,8
516,campus,campus,8
517,20,20,8
518,these,these,8
519,took,took,8
520,except,except,8
521,annoying,annoying,8
522,overall,overall,8
523,username,username,8
524,positive,positive,8
525,someone,someone,8
526,changes,changes,8
527,location,location,8
528,wanted,wanted,8
529,within,within,8
530,line,line,8
531,type,type,8
532,checking,checking,8
533,physician,physician,8
534,none,none,8
535,u,u,8
536,caring,caring,8
537,asked,asked,8
538,recent,recent,8
539,matter,matter,8
540,coming,coming,8
541,deleted,deleted,8
542,bill,bill,8
543,physicians,physicians,8
544,looks,looks,8
545,those,those,8
546,live,live,8
547,19,19,8
548,passwords,passwords,8
549,supposed,supposed,8
550,setup,setup,7
551,pages,pages,7
552,installed,installed,7
553,finally,finally,7
554,hope,hope,7
555,minutes,minutes,7
556,updating,updating,7
557,prescription,prescription,7
558,images,images,7
559,insurance,insurance,7
560,interesting,interesting,7
561,usually,usually,7
562,bug,bug,7
563,she,she,7
564,articles,articles,7
565,ready,ready,7
566,reinstalling,installing,7
567,gotten,gotten,7
568,main,main,7
569,provides,provides,7
570,calls,calls,7
571,wont,wont,7
572,healthy,healthy,7
573,docs,docs,7
574,questionnaires,questionnaires,7
575,okay,okay,7
576,star,star,7
577,left,left,7
578,otherwise,otherwise,7
579,gets,gets,7
580,2020,2020,7
581,l,i,7
582,doc,doc,7
583,heart,heart,7
584,glad,glad,7
585,galaxy,galaxy,7
586,keeping,keeping,7
587,meds,meds,7
588,must,must,7
589,technology,technology,7
590,tablet,tablet,7
591,retrieve,retrieve,7
592,possible,possible,7
593,google,google,7
594,answers,answers,7
595,forward,forward,7
596,features,features,7
597,testing,testing,7
598,told,told,7
599,brain,brain,7
600,quality,quality,7
601,worse,worse,7
602,seeing,seeing,7
603,radiology,radiology,7
604,answered,answered,7
605,office,office,7
606,stay,stay,7
607,given,given,7
608,rarely,rarely,7
609,messaging,messaging,7
610,paper,paper,7
611,added,added,7
612,medication,medication,7
613,loaded,loaded,7
614,entire,entire,7
615,actual,actual,7
616,rays,rays,7
617,push,push,7
618,developers,developers,7
619,internet,internet,7
620,saved,saved,7
621,perfect,perfect,7
622,directions,directions,7
623,section,section,7
624,busy,busy,6
625,itinerary,itinerary,6
626,individual,individual,6
627,might,might,6
628,idea,idea,6
629,create,create,6
630,perfectly,perfectly,6
631,damn,damn,6
632,children,children,6
633,trash,trash,6
634,else,else,6
635,closing,closing,6
636,remember,remember,6
637,him,him,6
638,running,running,6
639,8,8,6
640,downloaded,downloaded,6
641,wife,wife,6
642,recently,recently,6
643,progress,progress,6
644,anyone,anyone,6
645,feature,feature,6
646,hands,hands,6
647,procedure,procedure,6
648,signed,signed,6
649,currently,currently,6
650,reliable,reliable,6
651,lost,lost,6
652,pull,pull,6
653,received,received,6
654,area,area,6
655,lets,lets,6
656,sending,sending,6
657,treatment,treatment,6
658,room,room,6
659,teams,teams,6
660,desk,desk,6
661,e,e,6
662,cut,cut,6
663,fl,fly,6
664,together,together,6
665,connection,connection,6
666,money,money,6
667,kept,kept,6
668,convenience,convenience,6
669,accessing,accessing,6
670,recipes,recipes,6
671,soon,soon,6
672,quite,quite,6
673,quit,quit,6
674,simply,simply,6
675,nan,can,6
676,force,force,6
677,current,current,6
678,closes,closes,6
679,facility,facility,6
680,myself,myself,6
681,despite,despite,6
682,may,may,6
683,visits,visits,6
684,immediately,immediately,6
685,daily,daily,6
686,2nd,and,6
687,loop,loop,6
688,100,100,6
689,departments,departments,6
690,clinics,clinics,6
691,notification,notification,6
692,k,i,6
693,freezes,freezes,6
694,due,due,6
695,gave,gave,6
696,questionnaire,questionnaire,6
697,12,12,6
698,states,states,5
699,accounts,accounts,5
700,future,future,5
701,fairly,fairly,5
702,deal,deal,5
703,newest,newest,5
704,documents,documents,5
705,complicated,complicated,5
706,awful,awful,5
707,required,required,5
708,food,food,5
709,play,play,5
710,store,store,5
711,primary,primary,5
712,result,result,5
713,med,med,5
714,errors,errors,5
715,guys,guys,5
716,treated,treated,5
717,loads,loads,5
718,conditions,conditions,5
719,worth,worth,5
720,run,run,5
721,recipe,recipe,5
722,basic,basic,5
723,hospitals,hospitals,5
724,cell,cell,5
725,saves,saves,5
726,function,function,5
727,unacceptable,unacceptable,5
728,husband,husband,5
729,joke,joke,5
730,opinion,opinion,5
731,doing,doing,5
732,server,server,5
733,pre,pre,5
734,9,9,5
735,stops,stops,5
736,dates,dates,5
737,write,write,5
738,6,6,5
739,words,words,5
740,hold,hold,5
741,already,already,5
742,profile,profile,5
743,minor,minor,5
744,alone,alone,5
745,prior,prior,5
746,kids,kids,5
747,details,details,5
748,definitely,definitely,5
749,intuitive,intuitive,5
750,end,end,5
751,resource,resource,5
752,respond,respond,5
753,emails,emails,5
754,rely,rely,5
755,believe,believe,5
756,cancer,cancer,5
757,twice,twice,5
758,high,high,5
759,recognize,recognize,5
760,thorough,thorough,5
761,wait,wait,5
762,questioner,questioner,5
763,glitches,glitches,5
764,reading,reading,5
765,xrays,rays,5
766,completed,completed,5
767,short,short,5
768,circles,circles,5
769,fails,fails,5
770,helped,helped,5
771,under,under,5
772,opens,opens,5
773,book,book,5
774,god,god,5
775,15,15,5
776,forced,forced,5
777,enough,enough,5
778,buggy,buggy,5
779,electronic,electronic,5
780,program,program,5
781,prescriptions,prescriptions,5
782,faster,faster,5
783,condition,condition,5
784,maybe,maybe,5
785,hour,hour,5
786,couple,couple,5
787,highly,highly,5
788,major,major,5
789,exactly,exactly,5
790,beyond,beyond,5
791,icon,icon,5
792,straight,straight,5
793,lately,lately,5
794,save,save,5
795,living,living,5
796,hoping,hoping,5
797,writing,writing,5
798,scheduled,scheduled,5
799,medicine,medicine,5
800,blank,blank,5
801,harder,harder,5
802,finger,finger,5
803,yesterday,yesterday,5
804,security,security,5
805,letter,letter,5
806,crash,crash,5
807,hit,hit,5
808,pain,pain,5
809,pc,pa,5
810,hate,hate,5
811,moment,moment,5
812,switch,switch,5
813,giving,giving,5
814,truly,truly,5
815,recommend,recommend,5
816,fact,fact,5
817,liver,liver,5
818,spins,spins,5
819,learn,learn,5
820,video,video,5
821,less,less,5
822,sick,sick,5
823,notch,notch,5
824,limited,limited,5
825,format,format,4
826,along,along,4
827,case,case,4
828,organization,organization,4
829,plan,plan,4
830,mess,mess,4
831,advice,advice,4
832,impossible,impossible,4
833,device,device,4
834,missing,missing,4
835,contacting,contacting,4
836,saw,saw,4
837,free,free,4
838,various,various,4
839,reference,reference,4
840,educational,educational,4
841,note,note,4
842,professionals,professionals,4
843,findings,findings,4
844,11,11,4
845,suddenly,suddenly,4
846,ordered,ordered,4
847,forget,forget,4
848,er,er,4
849,leaving,leaving,4
850,taken,taken,4
851,kind,kind,4
852,plus,plus,4
853,miss,miss,4
854,round,round,4
855,taking,taking,4
856,mention,mention,4
857,symptoms,symptoms,4
858,secure,secure,4
859,literally,literally,4
860,80,80,4
861,id,id,4
862,frustrated,frustrated,4
863,itself,itself,4
864,stuck,stuck,4
865,others,others,4
866,scrolling,scrolling,4
867,mychart,chart,4
868,18,18,4
869,process,process,4
870,instructions,instructions,4
871,choose,choose,4
872,mail,mail,4
873,safe,safe,4
874,accurate,accurate,4
875,d,i,4
876,r,i,4
877,during,during,4
878,attempt,attempt,4
879,facilities,facilities,4
880,efficient,efficient,4
881,unreliable,unreliable,4
882,ones,ones,4
883,personal,personal,4
884,file,file,4
885,directly,directly,4
886,reminders,reminders,4
887,policies,policies,4
888,denied,denied,4
889,accessible,accessible,4
890,thru,thou,4
891,anxiety,anxiety,4
892,bottom,bottom,4
893,chronic,chronic,4
894,constant,constant,4
895,rx,re,4
896,luck,luck,4
897,kicks,kicks,4
898,guess,guess,4
899,amount,amount,4
900,design,design,4
901,improvement,improvement,4
902,wifi,wifi,4
903,ad,ad,4
904,vitals,vitals,4
905,communications,communications,4
906,code,code,4
907,stupid,stupid,4
908,become,become,4
909,move,move,4
910,navigation,navigation,4
911,typed,typed,4
912,laptop,laptop,4
913,505,505,4
914,o,o,4
915,disable,disable,4
916,daughter,daughter,4
917,turn,turn,4
918,searching,searching,4
919,searched,searched,4
920,hopefully,hopefully,4
921,box,box,4
922,mine,mine,4
923,interface,interface,4
924,serious,serious,4
925,impressed,impressed,4
926,grateful,grateful,4
927,sensor,sensor,4
928,address,address,4
929,regarding,regarding,4
930,seizures,seizures,4
931,kicking,kicking,4
932,item,item,4
933,outside,outside,4
934,co,co,4
935,designed,designed,4
936,assistance,assistance,4
937,clearly,clearly,4
938,phoenix,phoenix,4
939,manage,manage,4
940,communicating,communicating,4
941,older,older,4
942,payment,payment,4
943,ins,ins,4
944,crashing,crashing,4
945,glitchy,glitchy,4
946,research,research,4
947,provide,provide,4
948,transplant,transplant,4
949,certain,certain,4
950,complaint,complaint,4
951,owe,owe,4
952,signing,signing,4
953,messed,messed,4
954,parts,parts,4
955,shame,shame,4
956,paid,paid,4
957,sad,sad,3
958,locked,locked,3
959,switched,switched,3
960,professionalism,professionalism,3
961,circle,circle,3
962,including,including,3
963,august,august,3
964,ugh,ugh,3
965,settings,settings,3
966,resetting,resetting,3
967,ahold,ahold,3
968,face,face,3
969,automatically,automatically,3
970,somebody,somebody,3
971,group,group,3
972,requires,requires,3
973,biometric,biometric,3
974,rate,rate,3
975,asks,asks,3
976,picture,picture,3
977,stays,stays,3
978,obviously,obviously,3
979,zero,zero,3
980,confusing,confusing,3
981,doesn,doesn,3
982,ui,i,3
983,endless,endless,3
984,epic,epic,3
985,large,large,3
986,seniors,seniors,3
987,sept,sept,3
988,expect,expect,3
989,anywhere,anywhere,3
990,delete,delete,3
991,scans,scans,3
992,forces,forces,3
993,pa,pa,3
994,knowing,knowing,3
995,sight,sight,3
996,losing,losing,3
997,happens,happens,3
998,surgery,surgery,3
999,card,card,3
1000,xxx,six,3
1001,numbers,numbers,3
1002,wasted,wasted,3
1003,period,period,3
1004,sit,sit,3
1005,consistently,consistently,3
1006,inconsistent,inconsistent,3
1007,bother,bother,3
1008,inside,inside,3
1009,covid,couid,3
1010,grrr,girl,3
1011,unfortunately,unfortunately,3
1012,phones,phones,3
1013,regular,regular,3
1014,checked,checked,3
1015,gender,gender,3
1016,activity,activity,3
1017,kudos,kudos,3
1018,wow,wow,3
1019,precheck,recheck,3
1020,illnesses,illnesses,3
1021,members,members,3
1022,hand,hand,3
1023,ways,ways,3
1024,institution,institution,3
1025,anyway,anyway,3
1026,fail,fail,3
1027,requests,requests,3
1028,compassion,compassion,3
1029,edit,edit,3
1030,letters,letters,3
1031,pleased,pleased,3
1032,bueno,bueno,3
1033,authenticating,authenticating,3
1034,till,till,3
1035,runs,runs,3
1036,thus,thus,3
1037,value,value,3
1038,youre,your,3
1039,waited,waited,3
1040,pending,pending,3
1041,ray,ray,3
1042,familiar,familiar,3
1043,continue,continue,3
1044,diseases,diseases,3
1045,specialist,specialist,3
1046,forth,forth,3
1047,door,door,3
1048,continuous,continuous,3
1049,contacted,contacted,3
1050,spent,spent,3
1051,content,content,3
1052,inconvenient,inconvenient,3
1053,difficulty,difficulty,3
1054,capable,capable,3
1055,city,city,3
1056,following,following,3
1057,unnecessary,unnecessary,3
1058,comes,comes,3
1059,advanced,advanced,3
1060,based,based,3
1061,appears,appears,3
1062,aspects,aspects,3
1063,ap,ap,3
1064,everyday,everyday,3
1065,direct,direct,3
1066,tab,tab,3
1067,news,news,3
1068,incredibly,incredibly,3
1069,wi,wi,3
1070,submit,submit,3
1071,performance,performance,3
1072,written,written,3
1073,25,25,3
1074,glitch,glitch,3
1075,idk,ink,3
1076,shuts,shuts,3
1077,sits,sits,3
1078,cache,cache,3
1079,legally,legally,3
1080,repeatedly,repeatedly,3
1081,frustration,frustration,3
1082,verification,verification,3
1083,administered,administered,3
1084,side,side,3
1085,accepted,accepted,3
1086,junk,junk,3
1087,pw,pa,3
1088,solution,solution,3
1089,upload,upload,3
1090,company,company,3
1091,catch,catch,3
1092,logout,lookout,3
1093,generally,generally,3
1094,viewing,viewing,3
1095,scheduling,scheduling,3
1096,reloaded,reloaded,3
1097,cause,cause,3
1098,carry,carry,3
1099,maneuver,maneuver,3
1100,deleting,deleting,3
1101,contacts,contacts,3
1102,mean,mean,3
1103,further,further,3
1104,poorly,poorly,3
1105,c,i,3
1106,diagnosis,diagnosis,3
1107,tries,tries,3
1108,liked,liked,3
1109,second,second,3
1110,related,related,3
1111,lying,lying,3
1112,dealing,dealing,3
1113,invaluable,invaluable,3
1114,gain,gain,3
1115,public,public,3
1116,sends,sends,3
1117,garbage,garbage,3
1118,hardly,hardly,3
1119,minute,minute,3
1120,missed,missed,3
1121,enjoy,enjoy,3
1122,yes,yes,3
1123,mode,mode,3
1124,fill,fill,3
1125,successfully,successfully,3
1126,organized,organized,3
1127,s9,so,3
1128,beginning,beginning,3
1129,located,located,3
1130,suggestions,suggestions,3
1131,thousands,thousands,3
1132,landscape,landscape,3
1133,whether,whether,3
1134,adds,adds,3
1135,showing,showing,3
1136,flow,flow,3
1137,crappy,crappy,3
1138,experiences,experiences,3
1139,verify,verify,3
1140,utilize,utilize,3
1141,timely,timely,3
1142,learned,learned,3
1143,statements,statements,3
1144,word,word,3
1145,fire,fire,3
1146,concerning,concerning,3
1147,nursing,nursing,3
1148,release,release,3
1149,window,window,3
1150,doesnt,doesn't,3
1151,adjust,adjust,3
1152,specialists,specialists,3
1153,13,13,3
1154,anytime,anytime,3
1155,allowed,allowed,3
1156,returns,returns,3
1157,charged,charged,3
1158,preventing,preventing,3
1159,disabled,disabled,3
1160,froze,froze,3
1161,low,low,3
1162,state,state,3
1163,requested,requested,3
1164,disappeared,disappeared,3
1165,november,november,3
1166,jacksonville,,3
1167,incorrect,incorrect,3
1168,front,front,3
1169,causing,causing,3
1170,display,display,3
1171,credentials,credentials,3
1172,lots,lots,3
1173,correctly,correctly,3
1174,5th,ith,3
1175,vs,is,3
1176,attempting,attempting,3
1177,sorry,sorry,3
1178,floor,floor,3
1179,ive,ive,3
1180,functions,functions,3
1181,text,text,3
1182,backwards,backwards,3
1183,easiest,easiest,3
1184,alot,lot,3
1185,applied,applied,3
1186,dictionary,dictionary,3
1187,2019,2019,3
1188,journey,journey,3
1189,resources,resources,3
1190,topics,topics,3
1191,covered,covered,3
1192,source,source,3
1193,yrs,yrs,3
1194,terms,terms,3
1195,attach,attach,3
1196,choosing,choosing,2
1197,four,four,2
1198,seizure,seizure,2
1199,links,links,2
1200,additional,additional,2
1201,areas,areas,2
1202,self,self,2
1203,remains,remains,2
1204,control,control,2
1205,prescribed,prescribed,2
1206,choice,choice,2
1207,neither,neither,2
1208,basis,basis,2
1209,doubt,doubt,2
1210,wonderfully,wonderfully,2
1211,discussed,discussed,2
1212,g,i,2
1213,fixing,fixing,2
1214,lists,lists,2
1215,treats,treats,2
1216,chart,chart,2
1217,dysfunctional,dysfunctional,2
1218,franciscan,franciscan,2
1219,spend,spend,2
1220,clunky,clunky,2
1221,reasons,reasons,2
1222,files,files,2
1223,identity,identity,2
1224,redundancy,redundancy,2
1225,explained,explained,2
1226,caused,caused,2
1227,readily,readily,2
1228,digest,digest,2
1229,slick,slick,2
1230,unless,unless,2
1231,retired,retired,2
1232,paying,paying,2
1233,performed,performed,2
1234,reach,reach,2
1235,properly,properly,2
1236,mins,mins,2
1237,eye,eye,2
1238,seriously,seriously,2
1239,tiny,tiny,2
1240,incomplete,incomplete,2
1241,rules,rules,2
1242,interaction,interaction,2
1243,huge,huge,2
1244,unavailable,unavailable,2
1245,felt,felt,2
1246,uses,uses,2
1247,gg,go,2
1248,obtain,obtain,2
1249,s8,so,2
1250,letting,letting,2
1251,ex,ex,2
1252,moto,moto,2
1253,rather,rather,2
1254,recommended,recommended,2
1255,requesting,requesting,2
1256,mammogram,mammogram,2
1257,hassle,hassle,2
1258,creating,creating,2
1259,ur,ur,2
1260,staying,staying,2
1261,totally,totally,2
1262,clean,clean,2
1263,besides,besides,2
1264,art,art,2
1265,fabulous,fabulous,2
1266,pick,pick,2
1267,transferred,transferred,2
1268,24,24,2
1269,double,double,2
1270,tired,tired,2
1271,bills,bills,2
1272,owes,owes,2
1273,atena,arena,2
1274,paperwork,paperwork,2
1275,items,items,2
1276,8th,ith,2
1277,breaking,breaking,2
1278,notified,notified,2
1279,chrome,chrome,2
1280,healing,healing,2
1281,ads,ads,2
1282,nor,nor,2
1283,document,document,2
1284,b,i,2
1285,expectations,expectations,2
1286,beneficial,beneficial,2
1287,stressing,stressing,2
1288,disappointing,disappointing,2
1289,brings,brings,2
1290,leader,leader,2
1291,class,class,2
1292,asap,asap,2
1293,50,50,2
1294,thinking,thinking,2
1295,ahead,ahead,2
1296,ill,ill,2
1297,title,title,2
1298,phenomenal,phenomenal,2
1299,decided,decided,2
1300,31,31,2
1301,hundreds,hundreds,2
1302,transition,transition,2
1303,printed,printed,2
1304,morning,morning,2
1305,sense,sense,2
1306,materials,materials,2
1307,fault,fault,2
1308,bridge,bridge,2
1309,whole,whole,2
1310,rendering,rendering,2
1311,necessary,necessary,2
1312,f,i,2
1313,fortunate,fortunate,2
1314,functionality,functionality,2
1315,comprehensive,comprehensive,2
1316,product,product,2
1317,weird,weird,2
1318,knowledgeable,knowledgeable,2
1319,customer,customer,2
1320,s10,so,2
1321,deserve,deserve,2
1322,resolved,resolved,2
1323,moved,moved,2
1324,marsha,marshal,2
1325,sauce,sauce,2
1326,prefer,prefer,2
1327,acknowledge,acknowledge,2
1328,locks,locks,2
1329,diet,diet,2
1330,solid,solid,2
1331,seemed,seemed,2
1332,functional,functional,2
1333,profesional,professional,2
1334,facebook,facebook,2
1335,finding,finding,2
1336,graphs,graphs,2
1337,blessed,blessed,2
1338,arizona,arizona,2
1339,figured,figured,2
1340,whenever,whenever,2
1341,expertise,expertise,2
1342,upset,upset,2
1343,detailed,detailed,2
1344,lives,lives,2
1345,task,task,2
1346,enabled,enabled,2
1347,w,i,2
1348,express,express,2
1349,talked,talked,2
1350,won,won,2
1351,recognizes,recognizes,2
1352,sexual,sexual,2
1353,orientation,orientation,2
1354,mn,in,2
1355,cards,cards,2
1356,logical,logical,2
1357,opening,opening,2
1358,throughout,throughout,2
1359,detail,detail,2
1360,stating,stating,2
1361,apo,apo,2
1362,glitching,glitching,2
1363,respect,respect,2
1364,reopen,reopen,2
1365,photo,photo,2
