"sentence_id"	"post_id"	"conversation_id"	"disease_id"	"text"
"1600881882"	"HIF2016_DIS02_CONV19_POST344"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"sometimes em having mild pain on & off ,as if someone is pinching is it anything serious?"
"1437689303"	"HIF2016_DIS02_CONV19_POST344"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"kindly advice.."
"1706106055"	"HIF2016_DIS02_CONV19_POST345"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"If you aren't willing to follow your Doctor's advice regarding the necessary testing we cannot offer any further help or advice for you here."
"767391713"	"HIF2016_DIS02_CONV19_POST345"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Best wishes and we truly hope that your issue is not a serious one ....."
"1834068674"	"HIF2016_DIS02_CONV19_POST346"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Hi, thanks for quick reply.... i understand what you say & will follow it.... I just want to know is it still compulsory for fnac coz now i dont have any lumps & pain�"
"257515149"	"HIF2016_DIS02_CONV19_POST347"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Unless you have had another Ultrasound test there is no way for you to know whether you have the same lump or not."
"1905944761"	"HIF2016_DIS02_CONV19_POST347"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Obviously you are still not willing to do as your Doctors have advised since you seem to be coming up with any excuse not to have the recommended biopsy."
"275053332"	"HIF2016_DIS02_CONV19_POST347"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"We are here to help women who are also willing to help themselves and do their part in their health care."
"795261213"	"HIF2016_DIS02_CONV19_POST347"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Best wishes."
"1444267053"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Hi...yesterday i went for another ultrasound test & my report says : A well defined solid cystic complex lesion noted in the 6'o'clock position of left breast measuring 15*12mm."
"910528024"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Evidence of multiple, well defined ,anechoic cystic changes noted in left areolar regions."
"890352272"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Few subcentimeter lymph nodes noted in left axilla with preserved hilum,largest measuring 16*10mm."
"353636487"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"ADVICE: FNAC for further evaluation."
"2073385947"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Is it anything serious??"
"1663449838"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"do you think FNAC is must because i dont feel any lump from outside."
"1041618501"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"if it is serious & must then i will get it done ASAP.."
"1400123803"	"HIF2016_DIS02_CONV19_POST348"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Kindly suggest me."
"2040188263"	"HIF2016_DIS02_CONV19_POST349"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Hi, Not all breast lumps are palpable, but they can certainly be seen when you have an Ultrasound test."
"599516619"	"HIF2016_DIS02_CONV19_POST349"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Japdip has already advised you that if your Radiologist recommended a biopsy, you should, by all means, follow his/her advice ASAP to make sure that there is nothing serious."
"59951661911"	"HIF2016_DIS02_CONV19_POST349"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Believe me that you will feel much better knowing what this lump represents than not knowing."
"1433205206"	"HIF2016_DIS02_CONV19_POST349"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Take care.."
"423544596"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Thanks for your reply Zouzi..."
"1927341717"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Will get FNAC soon."
"177373798"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"I have a question how likely is it that i have breast cancer??"
"558769495"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"should i be worried??"
"1678819295"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"what does my report suggest??"
"270690504"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"....i have checked with 5 doctors n out of 5 doctors 4 suggested me to go for FNAC ASAP & 1doctor told me today that I can still wait for some time...."
"27069050411"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"iam really confused with my case so kindly give your opinion."
"31129456533"	"HIF2016_DIS02_CONV19_POST350"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Thanks."
"2033144643"	"HIF2016_DIS02_CONV19_POST351"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Not even a Radiologist can tell you anything for sure until you have the biopsy and the cells examined by a Pathologist."
"390086057"	"HIF2016_DIS02_CONV19_POST351"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"This lump could be anything and not necessarily breast cancer."
"709687145"	"HIF2016_DIS02_CONV19_POST351"	"HIF2016_DIS02_CONV19"	"HIF2016_DIS02"	"Please understand that we are not doctors and if we can't answer your questions it's because we simply don't know what else to say except to have the biopsy."
"1879101763"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I have dense breasts (matches my head), and have had issues with my left one."
"1828013591"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I have history of lactation with pituitary tumor but no kids (my health in general bites)."
"2065810067"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Long story short, had to have an MRI and the report says I have on the left: 7mm irregular mass with non- circumscribed edges, washout (fast uptake)."
"2103154199"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The right side has an 8mm oval circumscribed mass, washout (fast uptake) associated with a 23 mm clumped, segmental non mass enhancement."
"1214712653"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I have to wait until October for the biopsies..."
"2634475"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Ugh!"
"1411138021"	"HIF2016_DIS02_CONV20_POST352"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thoughts?"
"2143868193"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi, I am so sorry you are going through this difficult time waiting for a biopsy,but as you well know, only a biopsy can tell for sure what is going on."
"1169091543"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"One of the problems with MRIs is that they present a lot of false positives."
"1162086574"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Many benign lesions show up on a MRI looking quite similar to cancerous lesions therefore anything that looks suspicious, additional testing becomes necessary."
"1441733331"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Until your lesion is checked under the microscope, there is no way to know if it is cancer."
"597648665"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Having ""washout kinetics"" makes it suspicious, but you could still end up with benign results."
"1820592963"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hang in there and we hope that your biopsy procedure will go smoothly and results in benign findings."
"1269685874"	"HIF2016_DIS02_CONV20_POST353"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"All the best to you and good luck!"
"1493632283"	"HIF2016_DIS02_CONV20_POST354"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thanks..."
"497191977"	"HIF2016_DIS02_CONV20_POST354"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I am a cl in Brain/pituitary and already dealt with 5 other tumors so hoping for benign."
"27380159"	"HIF2016_DIS02_CONV20_POST354"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Will let you know.."
"296816908"	"HIF2016_DIS02_CONV20_POST354"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thanks again for the kind words."
"547396458"	"HIF2016_DIS02_CONV20_POST355"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Right side came back as invasive grade 2."
"1534990510"	"HIF2016_DIS02_CONV20_POST355"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Waiting for left side results."
"753525109"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi, I am so sorry to hear about your diagnosis."
"1093793583"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I know finding out that we have breast cancer is scary and overwhelming but don't be discouraged."
"1865506768"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Breast cancer is a treatable disease since new technologies and many advanced treatments are available these days."
"24989539"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Your team of Doctors will plan treatments designed specifically for you and hopefully they will be successful in achieving complete recovery."
"1308037340"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hoping that the biopsy done on your left breast will result in benign findings."
"1773395385"	"HIF2016_DIS02_CONV20_POST356"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Best wishes!."
"306911752"	"HIF2016_DIS02_CONV20_POST357"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Please let us know if you need anything."
"1539687104"	"HIF2016_DIS02_CONV20_POST357"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Zouzi , thank you for giving such wonderful support to rumpled and all your members on the community."
"37707997"	"HIF2016_DIS02_CONV20_POST357"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Your friends at MedHelp, Cheryl."
"1650221801"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I am so sorry about your diagnoses."
"1280269948"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I know how scary it is, and how alone you can feel."
"592340413"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Please know you are being thought of."
"666306322"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Your doctors will come up with a great plan, and you will beat this!"
"725394286"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"As I have been told more than once ""Fight Like A Girl!"""
"1371019640"	"HIF2016_DIS02_CONV20_POST358"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hugs!!!"
"569155981"	"HIF2016_DIS02_CONV20_POST359"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thank you Cheryl for your kind acknowledgment."
"2007448578"	"HIF2016_DIS02_CONV20_POST359"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"It is very appreciated!"
"752281920"	"HIF2016_DIS02_CONV20_POST359"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	":) I really hope ""rumpled"" will be just fine once her treatments start."
"1296832368"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The right side is er+ and pr+."
"240071724"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"HER results pending."
"286269621"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Left side is invasive cancer too..."
"1516961080"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Grade 1 which is better since it sits next to my chest."
"328717976"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"On to a lot of tests to see if it is elsewhere."
"1833735673"	"HIF2016_DIS02_CONV20_POST360"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Really bummed..."
"1410607360"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi and thank you for the update."
"815642281"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"It's rather unusual to have cancer in both breasts, but unfortunately it can occur and I am really sorry that this happened to you."
"960433479"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Even if you are one of the few women to experience cancer bilaterally, the scenario isn't as dire as it sounds."
"1423803463"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Many studies have shown that a woman's prognosis is not necessarily worse if she has breast cancer in both breasts, and that the outcomes in such cases are often excellent."
"888965391"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Although each breast may require a different treatment strategy, the overall treatment for breast cancer in both breasts is no different than for cancer that occurs in just one breast."
"180248256"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The good thing is that the tumor in your right breast is rather small and is ER/PR positive which will respond well to medication, such as Tamoxifen or other similar drugs to lower considerably the risk of recurrence."
"894201732"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The tumor in your left breast is Grade 1 which is also a good thing."
"818386018"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"It's going to be a long journey but don't be disheartened."
"655754989"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Take one step at a time, follow your Doctor's recommendation and I am sure you'll be able to beat this disease like many of us did."
"319088625"	"HIF2016_DIS02_CONV20_POST361"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Wishing you all the best and successful outcome."
"31129456534"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thanks."
"863744262"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Will keep you posted on the other tests..."
"1453919127"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I have a known lung mass, but benign it is thought."
"2070248902"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Joy�"
"1582982121"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"More testing..."
"1501034444"	"HIF2016_DIS02_CONV20_POST362"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"More waiting."
"235707669"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The left side is different being er+,pr- and her-."
"1472802931"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"The right is er+. pr+, her-."
"1471494300"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I still will get the meds just thought it was strange."
"1519251526"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"So I spent the day making a bunch of pre-op clearance appointments and the gene doc (which will be after)."
"117574241"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I am opting for the double mastectomy."
"1286443449"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I could have done the lumpectomy but with my history and the placement of the tumors, I would have been very lopsided so the double is a better choice and I may avoid radiation which can also be a better choice (I need it elsewhere and trying to avoid as much as I can)."
"1601155099"	"HIF2016_DIS02_CONV20_POST363"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"They are sing if I can get a ct and bone scan before surgery as well."
"1674073552"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi, ER (Estrogen) and PR (Progesterone) receptor status tests are done to show whether or not one or both of those hormones fuel your tumor."
"56016538"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Estrogen positive, even if it's weak, medication such as Tamoxifen (or other similar drugs) is usually recommended to lower the risk of recurrence in the same breast and helps prevent new cancer in the opposite breast."
"2117673992"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Cancer that is hormone-sensitive is slightly slower growing and has a better chance of responding to hormone-suppression drugs, than cancer that is hormone receptor negative."
"1310647909"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"HER-2/neu negative cancer is also a good thing, because it is considered less aggressive than HER-2 positive."
"2091279072"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I am sure that your Doctors will explain all this to you in details, when you'll meet them."
"357286565"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Since you have decided on a double mastectomy, I will send you a link by PM."
"1748854575"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Wishing you all the best and I hope that everything goes smoothly for you."
"14332052062"	"HIF2016_DIS02_CONV20_POST364"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Take care.."
"722621690"	"HIF2016_DIS02_CONV20_POST365"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"i am sorry to hear about your diagnoses."
"892346580"	"HIF2016_DIS02_CONV20_POST365"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I was diagnosed just a little short of a year ago, and I too opted for a double mastectomy."
"74174202"	"HIF2016_DIS02_CONV20_POST365"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Please let me know if I can lend any support, or any answer any questions."
"311294552"	"HIF2016_DIS02_CONV20_POST366"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thanks!"
"1855265051"	"HIF2016_DIS02_CONV20_POST367"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi, I imagine you are busy, and at least a bit overwhelmed, with all the tests, appointments, etc., in preparation for your surgery."
"885526873"	"HIF2016_DIS02_CONV20_POST367"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Here is a link to an old thread that has been helpful to many members and may provide a few useful tips for you as well: Wishing you all the best, bluebutterfly."
"1001389233"	"HIF2016_DIS02_CONV20_POST368"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"You are more then welcome."
"1095717428"	"HIF2016_DIS02_CONV20_POST368"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I know it seems so overwhelming, but you will get through this, I promise."
"1810973007"	"HIF2016_DIS02_CONV20_POST368"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Again, please, feel free to ask anything about my journey."
"229195229"	"HIF2016_DIS02_CONV20_POST369"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I finally got a surgical date: 12/16."
"1450414368"	"HIF2016_DIS02_CONV20_POST369"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"If all goes well I will have a diep, but not sure as I have had so many abdominal surgeries."
"479490094"	"HIF2016_DIS02_CONV20_POST369"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"May be a tug (thigh)."
"1201267692"	"HIF2016_DIS02_CONV20_POST369"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Thanks for the tips!"
"1658662970"	"HIF2016_DIS02_CONV20_POST370"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Hi, Excellent decision!"
"1414684813"	"HIF2016_DIS02_CONV20_POST370"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Please make sure (As suggested by Sue Young in the PM I sent you) that this is a specialized surgery and should be performed by experienced plastic surgeons who have done numerous Diep Reconstruction Surgeries."
"261660498"	"HIF2016_DIS02_CONV20_POST370"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I hope all goes well for you and I am sure everything will."
"1626685892"	"HIF2016_DIS02_CONV20_POST370"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"Best of luck to you!! :)"
"1928425178"	"HIF2016_DIS02_CONV20_POST371"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I am glad you have a surgery date."
"522058131"	"HIF2016_DIS02_CONV20_POST371"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"I didn't have that option, but have seen great results from it."
"974670530"	"HIF2016_DIS02_CONV20_POST371"	"HIF2016_DIS02_CONV20"	"HIF2016_DIS02"	"One day and step at a time."
