,Word,Posed Correction,Frequency
115,prescriber,prescribed,3
116,lgbt,lgby,3
117,follomyhealth,follomyhealth,3
118,fl,fly,3
119,lbs,labs,3
120,bs,is,3
121,fmhealth,health,3
122,mcafee,cafe,3
123,pm,am,3
124,sms,sums,3
125,auth,auto,3
126,arief,brief,3
127,convienent,convenient,3
128,excela,excel,3
129,mmc,mic,3
130,mcdowell,cowell,3
131,mahec,mahe,3
132,gidday,midday,3
133,prd,pro,3
134,tco,to,3
135,ormc,orc,3
136,wilkerson,wilkinson,3
137,aplicaci,aplicaci,3
138,cmc,cme,3
139,tmh,toh,3
140,napc,nap,3
141,vmc,vic,2
142,springhill,springball,2
143,wvu,vu,2
144,jcmg,jump,2
145,finkel,finked,2
146,cabral,cabal,2
147,navar,naval,2
148,fhp,fhe,2
149,bb,be,2
150,mrn,man,2
151,hh,he,2
152,maimonides,maimonides,2
153,intuitiveness,intuitiveness,2
154,frohnhofer,frohnhofer,2
155,etsu,esu,2
156,inboxes,boxes,2
157,newyork,network,2
158,vincenzia,incendia,2
159,cc,ca,2
160,undeliverable,deliverable,2
161,ndez,nder,2
162,exames,exams,2
163,unsubscribe,subscribe,2
164,hp,he,2
165,firsthealth,firsthealth,2
166,hackathon,walkathon,2
167,xr,or,2
168,ppl,pal,2
169,nuc,nut,2
170,hch,huh,2
171,bessom,lesson,2
172,nbmc,name,2
173,recourses,recourse,2
174,aprn,apron,2
175,resurgeons,surgeons,2
176,afterward,afterward,2
177,upmc,upma,2
178,telemed,teemed,2
179,byrens,byrnes,2
180,intouch,touch,2
181,cbc,abc,2
182,heathy,healthy,2
183,iem,i'm,2
184,ladisla,laila,2
185,ccd,cod,2
186,mychartor,mychartor,2
187,chcw,chew,2
188,fhcp,fuck,2
189,angell,angel,2
190,holzer,holler,2
191,lurie,lure,2
192,wayyy,way,2
193,chouteau,chateau,2
194,pathak,patsak,2
195,helfull,helpful,2
196,vlasii,lasik,2
197,bjc,bac,2
198,heathcare,healthcare,2
199,informatics,information,2
200,videochat,videochat,2
201,fhmmobile,immobile,2
202,vpn,van,2
203,imo,limo,2
204,onc,on,2
205,fmhmobil,fmhmobil,2
206,phs,pas,2
207,ucsf,ucs,2
208,jr,or,2
209,mm,my,2
210,balentine,valentine,2
211,glanville,granville,2
212,renton,benton,2
213,nd,and,2
214,josephs,joseph,2
215,cnos,cos,2
216,audbon,audubon,2
217,alvir,alvin,2
218,ghassi,glass,2
219,chs,cos,2
220,healrh,health,2
221,ps,is,2
222,expedites,expedite,2
223,tmg4me,tmg4me,2
224,imho,miho,2
225,myfitnesspal,myfitnesspal,2
226,convienient,convenient,2
227,kotsonis,kotsonis,2
228,pcm,pum,2
229,britten,written,2
230,southview,southie,2
231,jbc,abc,2
232,allscript,allscript,2
233,gvms,gems,2
234,tb,to,2
235,ucsd,usd,2
236,greyed,greed,2
237,corvallis,cornwallis,2
238,schedulers,schedules,2
239,tv,to,2
240,thxs,this,2
241,ft,it,2
242,gessler,ressler,2
243,bronxcare,bronxcare,2
244,pmh,pah,2
245,awsmtastik,awsmtastik,2
246,savy,say,2
247,proscriptions,prescriptions,2
248,tpca,tpa,2
249,frm,from,2
250,cchc,echo,2
251,grrrr,error,2
252,healthspring,healthspring,2
253,liveid,lived,2
254,grrrrr,grrrrr,2
255,lmhc,mic,2
256,integrations,integration,2
257,keto,veto,2
258,garmin,armin,2
259,dx,do,2
260,grrr,errr,2
261,shikowitz,shikowitz,2
262,ldl,lil,2
263,mycare,mycar,2
264,rathbun,rathbone,2
265,cobranding,commanding,2
266,uchealth,health,2
267,mfh,mah,2
268,abq,abs,2
269,hmmm,ummm,2
270,signin,signing,2
271,assessable,accessable,2
272,arikat,arika,2
273,fhc,fhe,2
274,teledoc,telecom,2
275,vagic,magic,2
276,kline,line,2
277,hyperlinked,hyperlinked,2
278,wortman,workman,2
279,clickable,lickable,2
280,pls,plus,2
281,gm,go,2
282,ridenoure,ridenoure,2
283,heatlh,health,2
284,nyc,ny,2
285,benya,kenya,2
286,maduro,mauro,2
287,baugh,laugh,1
288,ordinating,coordinating,1
289,firefox,firebox,1
290,demuth,death,1
291,rft,rat,1
292,rv,re,1
293,corondolet,corondolet,1
294,primative,primitive,1
295,personalization,depersonalization,1
296,kargar,larger,1
297,vcr,ver,1
298,anonymas,anonymous,1
299,cricital,criminal,1
300,maupin,main,1
301,newcomb,newcomer,1
302,reinput,input,1
303,lte,let,1
304,sooooooon,ooooooooh,1
305,billk,bill,1
306,healt,heart,1
307,ramin,rain,1
308,omron,moron,1
309,cm,am,1
310,rvers,rivers,1
311,mammography,mammography,1
312,bhealthy,healthy,1
313,experiencia,experience,1
314,aco,act,1
315,ashutosh,ashutosh,1
316,ipd,i'd,1
317,indespensable,indispensable,1
318,hm,he,1
319,gipson,gibson,1
320,micci,michi,1
321,tiascarbor,tiascarbor,1
322,kludge,sludge,1
323,rohr,roar,1
324,ttc,tac,1
325,lifescreenings,lifescreenings,1
326,pattyanng,pattyanng,1
327,rmontgo,mongo,1
328,flunkee,flunked,1
329,combes,comes,1
330,hhmm,uhhmm,1
331,userid,used,1
332,carloslopezjr,carloslopezjr,1
333,pmc,pic,1
334,hemburg,hamburg,1
335,awesum,awesome,1
336,telemedicine,telemedicine,1
337,informatyand,informatyand,1
338,mosser,tosser,1
339,zanoula,canola,1
340,sloss,loss,1
341,blackgurlwitcurls,blackgurlwitcurls,1
342,performant,performance,1
343,incre,ince,1
344,moblie,mobile,1
345,webapp,webrip,1
346,rjc,rec,1
347,bidirectional,directional,1
348,karemel,caramel,1
349,bigpftp,bigpftp,1
350,arch21plato,arch21plato,1
351,teeniemurph,teeniemurph,1
352,smrigney,smrigney,1
353,tblaze,blaze,1
354,tegretol,tegretol,1
355,ttt,tit,1
356,ld,old,1
357,lmcmomoftwins,lmcmomoftwins,1
358,jbcastell,jbcastell,1
359,detracted,retracted,1
360,yhulusa,yhulusa,1
361,amyzeff,amyzeff,1
362,jl,al,1
363,kna,dna,1
364,worthlesa,worthless,1
365,mdcrabmom,mdcrabmom,1
366,kitchiecat,kitchiecat,1
367,menorahgia,menorahgia,1
368,brownsapp,brownsapp,1
369,inputing,inputting,1
370,hpp,hop,1
371,lisah,lisa,1
372,kdsewell,kdsewell,1
373,mahvish,lavish,1
374,jahall,shall,1
375,greattt,great,1
376,medicaloffice,medicaloffice,1
377,staf,stay,1
378,utp,up,1
379,allllll,allllll,1
380,smkjwd,smkjwd,1
381,vm,am,1
382,qcortez,cortez,1
383,duplications,duplication,1
384,sjtfl,stil,1
385,sweetpeatnt,sweetpeatnt,1
386,deinstall,reinstall,1
387,russellwa,russell,1
388,fmyhealth,fmyhealth,1
389,kdq,do,1
390,nk,no,1
391,zuliana,juliana,1
392,xx,ex,1
393,elhymec,elhymec,1
394,vv,ve,1
395,docotr,doctor,1
396,mommadbb,mommadbb,1
397,craptacular,craptacular,1
398,fabuloso,fabulous,1
399,cd,ad,1
400,mickie,dickie,1
401,riss,miss,1
402,magan,pagan,1
403,advic,advice,1
404,drinnen,drinken,1
405,balcones,balconies,1
406,buratti,bratty,1
407,ambercrocker,ambercrocker,1
408,ssat,seat,1
409,hmmmm,hammy,1
410,khm,kim,1
411,realllllly,realllllly,1
412,kaweah,sameah,1
413,jomom,jomo,1
414,slso,also,1
415,greeeeat,greenest,1
416,lynnsbritt,lynnsbritt,1
417,easypeasylemonsqueezy,easypeasylemonsqueezy,1
418,estef,este,1
419,sheehan,sheen,1
420,dinasour,dinosaur,1
421,viperglen,viperglen,1
422,nhey,they,1
423,woa,won,1
424,cattuzzo,cattuzzo,1
425,px,ex,1
426,greatvapp,greatvapp,1
427,khetan,thetan,1
428,mzlz,male,1
429,nodifications,modifications,1
430,ffp,fop,1
431,strumbly,stumble,1
432,appointmentand,appointmentand,1
433,timeframes,timeframe,1
434,kizmitter,kizmitter,1
435,imh,im,1
436,opentable,pentacle,1
437,benningfield,benningfield,1
438,uninformative,informative,1
439,tastic,tactic,1
440,togethe,together,1
441,submenu,subpena,1
442,tcl,til,1
443,madelynorta,madelynorta,1
444,abstracting,distracting,1
445,rrmedina,medina,1
446,anozie,annie,1
447,mysharpe,sharpe,1
448,accessor,accessory,1
449,meridan,meridian,1
450,vaught,caught,1
451,modifiable,modifiable,1
452,burress,burgess,1
453,brondyke,brondyke,1
454,marais,maris,1
455,lpn,lan,1
456,arfray,array,1
457,shaunda,shauna,1
458,ladyp,lady,1
459,ml91s,ml91s,1
460,dtom,tom,1
461,vmvb,mob,1
462,dawny,dawn,1
463,nidaliaaa,nidaliaaa,1
464,rns,runs,1
465,tl,to,1
466,yonipako,yonipako,1
467,moble,noble,1
468,tkastelic,tkastelic,1
469,rebeccalsm,rebecca's,1
470,aaaaammmmazing,aaaaammmmazing,1
471,bucklin,buckling,1
472,provement,movement,1
473,tabular,tubular,1
474,worksgreat,worksgreat,1
475,javastop,javastop,1
476,burlington,arlington,1
477,spartner,partner,1
478,anthonypic,anthonypic,1
479,moritz,merit,1
480,bonlyle,boyle,1
481,appledom,appleton,1
482,i0s,is,1
483,pleeeease,pleeease,1
484,pymts,puts,1
485,crapp,crap,1
486,touro,tour,1
487,anonymouss,anonymous,1
488,logitech,logitech,1
489,ultrathin,ultrathin,1
490,ehh,heh,1
491,mcatharino,mcatharino,1
492,thechaz,thecar,1
493,omc,om,1
494,jluca,luca,1
495,gmbh,gosh,1
496,seamlesd,seamless,1
497,crapy,crazy,1
498,gbryant,bryant,1
499,withings,withing,1
500,mrscsc,mrscsc,1
501,functionless,factionless,1
502,nfobgyn,nfobgyn,1
503,abns,abs,1
504,sdk,suk,1
505,odirk,dirk,1
506,krido,kido,1
507,digan,dian,1
508,yessss,yesss,1
509,fallowmyhealth,fallowmyhealth,1
510,nkelsey,kelsey,1
511,pp,up,1
512,excelentes,excelent,1
513,razak,raza,1
514,facilidades,facilitates,1
515,grrrrreeeeaaaatttt,grrrrreeeeaaaatttt,1
516,iiiiiitttttt,iiiiiitttttt,1
517,ponteprino,ponteprino,1
518,desig,design,1
519,aap,map,1
520,donnav,donna,1
521,donnavoc,donnagon,1
522,chacra,chakra,1
523,sra,sea,1
524,helia,hella,1
525,zophram,ephram,1
526,dewald,dead,1
527,boppi,poppy,1
528,niehaus,niklaus,1
529,execellent,excellent,1
530,faucher,father,1
531,fortourself,foryourself,1
532,grnwav,grav,1
533,haakakhajs,haakakhajs,1
534,dizbelle,dizbelle,1
535,zef,ze,1
536,marizza,maria,1
537,lari,lair,1
538,kingkree,kingkree,1
539,aplicaciones,aplicaciones,1
540,ginamichielini,ginamichielini,1
541,pergjoni,pergjoni,1
542,yksrose,yksrose,1
543,somm,some,1
544,letapg,leap,1
545,practico,practice,1
546,vmargotg,margot,1
547,akter,after,1
548,rafieza,rafieza,1
549,kenia,xenia,1
550,rbennyriver,rbennyriver,1
551,herramienta,herramienta,1
552,lnoddddd,lnoddddd,1
553,hraquel,raquel,1
554,arle,are,1
555,uvita,vita,1
556,soooooooooo,soooooooooo,1
557,tooooo,nooooo,1
558,shireen,screen,1
559,alllll,alll,1
560,intercommunion,intercommunion,1
561,mc,my,1
562,tnx,tax,1
563,shanni,shanti,1
564,appawesome,appawesome,1
565,fpalex,pale,1
566,punkd,punk,1
567,convenince,convenience,1
568,doea,does,1
569,clic,click,1
570,goid,good,1
571,sloooooow,soooooo,1
572,soooooooo,ooooooooh,1
573,extremy,extreme,1
574,kudo,judo,1
575,highschoolers,highschoolers,1
576,embaressing,embarassing,1
577,worstever,worstever,1
578,fst,fast,1
579,follwmyhealth,follwmyhealth,1
580,obomacare,obomacare,1
581,clunkiness,clumsiness,1
582,landshark,landmark,1
583,lising,living,1
584,understabding,understanding,1
585,cks,cos,1
586,bisy,busy,1
587,apointments,appointments,1
588,lg,la,1
589,fhr,for,1
590,abosutely,absolutely,1
591,beno,bend,1
592,kdonahue,donahue,1
593,crs,cry,1
594,ioitall2god,ioitall2god,1
595,ihealth,health,1
596,cs,is,1
597,pleasssssse,pleasssssse,1
598,ajr,air,1
599,fmm,umm,1
600,slsb,slab,1
601,argggggggggggg,argggggggggggg,1
602,latrobe,latrine,1
603,orlandofollowmyhealth,orlandofollowmyhealth,1
604,hwalth,health,1
605,imformative,informative,1
606,iseless,useless,1
607,gamil,gail,1
608,accessy,access,1
609,gamal,jamal,1
610,ssn,son,1
611,onelocation,relocation,1
612,familyappuser,familyappuser,1
613,reaaly,really,1
614,ahh,ah,1
615,atribute,tribute,1
616,gsm,gym,1
617,herrara,herrera,1
618,iiia,iii,1
619,barteaux,bordeaux,1
620,bw,be,1
621,everrrrr,everrrrr,1
622,sooooooo,nooooooo,1
623,shyra,shira,1
624,kernersville,kernersville,1
625,rd,red,1
626,mms,moms,1
627,shadylady,shadylady,1
628,reproducibly,reproducible,1
629,tmc,tac,1
630,tjc,tac,1
631,orms,arms,1
632,darbar,harbor,1
633,littlegirl,littlegirl,1
634,uresti,rest,1
635,piepete,peepee,1
636,comparability,compatibility,1
637,welp,help,1
638,updat,update,1
639,freggin,friggin,1
640,nonalphabetic,nonalphabetic,1
641,dreamforce,dreamforce,1
642,downloaders,downloaded,1
643,mb,my,1
644,uxd,und,1
645,supposivley,supposivley,1
646,energency,emergency,1
647,fasioned,fashioned,1
648,trekkiegalior,trekkiegalior,1
649,pts,its,1
650,lastpass,lastpass,1
651,touchprint,touchprint,1
652,sgoldfischer,sgoldfischer,1
653,wth,with,1
654,escribed,described,1
655,aame,came,1
656,evet,even,1
657,cissiw,missis,1
658,jdbrjx,jdbrjx,1
659,pr,or,1
660,gonz,gone,1
661,fineman,fireman,1
662,seneshian,sebestian,1
663,caremore,ardmore,1
664,kio,kid,1
665,gbyy,by,1
666,ostrander,stranger,1
667,dg,do,1
668,ahdndjd,ahdndjd,1
669,stg,stag,1
670,uat,at,1
671,mhealth,health,1
672,jocat,local,1
673,wrstlake,westlake,1
674,wdornan,dorian,1
675,konn,kono,1
676,followmyeasy,followmyeasy,1
677,donnellan,donnelly,1
678,qc,ac,1
679,hohn,horn,1
680,emh,eh,1
681,hardcastle,sandcastle,1
682,eie,die,1
683,dieb,die,1
684,ellicott,elliott,1
685,inclusivity,exclusivity,1
686,nm,no,1
687,alb,all,1
688,ahcd,ahd,1
689,polst,post,1
690,shiller,chiller,1
691,unwilly,willy,1
692,helpfu,helpful,1
693,sb,so,1
694,grubhub,grubhub,1
695,bdwubgbdvhkuji,bdwubgbdvhkuji,1
696,qustions,questions,1
697,ndnrjxndidneienebrkfixjzbwbrifyzvw,ndnrjxndidneienebrkfixjzbwbrifyzvw,1
698,carfagna,carfagna,1
699,mostthorough,mostthorough,1
700,iora,fora,1
701,sowders,powders,1
702,ivye,ivy,1
703,powershare,overshare,1
704,healtcare,healthcare,1
705,maggieg,maggie,1
706,prebscriptions,prescriptions,1
707,daaaaa,dakara,1
708,communucation,communication,1
709,foolowmyhealth,foolowmyhealth,1
710,anle,able,1
711,dl,do,1
712,emergancy,emergency,1
713,configurability,configurability,1
714,utilitize,utilize,1
715,qol,ol,1
716,easies,easier,1
717,stealey,stealer,1
718,laggy,baggy,1
719,spcialists,specialists,1
720,djt,dot,1
721,poplarville,poplarville,1
722,ambuuh,ambush,1
723,comparably,comparable,1
724,fma,ma,1
725,dissapointing,disappointing,1
726,assc,ass,1
727,physicisn,physician,1
728,eclipsys,eclipses,1
729,occured,occurred,1
730,tweekin,tweeting,1
731,explainat,explain,1
732,dbecker,decker,1
733,recieved,received,1
734,invesco,invest,1
735,gim,him,1
736,wld,old,1
737,medlinepulse,medlinepulse,1
738,bt,it,1
739,frankowski,frankowski,1
740,appmnt,appoint,1
741,lhn,lan,1
742,sso,so,1
743,irion,iron,1
744,becos,b'cos,1
745,retirednurse,retirednurse,1
746,fmla,mla,1
747,obammermyhealth,obammermyhealth,1
748,telebots,teleports,1
749,openssl,opens,1
750,gr8t,grit,1
751,ph,oh,1
752,indyglo,indigo,1
753,followmyheath,followmyheath,1
754,dailey,daily,1
755,assoc,also,1
756,tpixk,think,1
757,utd,und,1
758,informaion,information,1
759,tom27mary,tom27mary,1
760,osboune,osborne,1
761,harsch,harsh,1
762,graywolfs,graywolfs,1
763,givese,gives,1
764,aflac,flat,1
765,vickijo,vicki,1
766,bringham,brigham,1
767,tlh,tlhe,1
768,dauphinais,dauphin's,1
769,questionnairs,questionnaire,1
770,repetative,repetitive,1
771,webmd,we'd,1
772,ahca,aha,1
773,nicebutneedswork,nicebutneedswork,1
774,sofld,sold,1
775,spfld,spend,1
776,resurgens,resurgent,1
777,silverlight,silverlight,1
778,practioner,practitioner,1
779,suppert,support,1
780,trama,drama,1
781,logjn,logan,1
782,optiona,option,1
783,sravan,caravan,1
784,reimplementation,implementation,1
785,norwin,corwin,1
786,adduumy,adduumy,1
787,krukowski,bukowski,1
788,momoftwo,momoftwo,1
789,whel,when,1
790,laurate,laureate,1
791,conveniente,convenient,1
792,uhc,uh,1
793,healh,health,1
794,abcbs,abcs,1
795,dm,do,1
796,easyer,easier,1
797,occas,orcas,1
798,fmt,fit,1
799,fmhmonile,fmhmonile,1
800,solutely,absolutely,1
801,frustating,frustrating,1
802,gvim,grim,1
803,fhn,fun,1
804,nanat,nana,1
805,dlg,dog,1
806,obsevations,observations,1
807,ivr,ivy,1
808,questiins,questions,1
809,enduser,endure,1
810,mcgarry,marry,1
811,chaska,chaka,1
812,pjbarber,barber,1
813,myhealthapp,myhealthapp,1
814,rnpowers,powers,1
815,peazy,peasy,1
816,uggggh,uggggh,1
817,nosten,noster,1
818,klunky,flunky,1
819,nairn,bairn,1
820,yaaar,yaar,1
821,msree,sree,1
822,evw,eve,1
823,amazeballs,amazeballs,1
824,myhealthcare,healthcare,1
825,fllowing,following,1
826,myhealthchart,myhealthchart,1
827,syv,suv,1
828,signon,signor,1
829,totall,totally,1
830,relaid,repaid,1
831,cjp523fhm,cjp523fhm,1
832,aklym,ally,1
833,clunkiest,luckiest,1
834,ekgs,eggs,1
835,metalman,metahuman,1
836,umass,mass,1
837,hmm,him,1
838,stmt,stat,1
839,labdullah,abdullah,1
840,delvaglio,delvaglio,1
841,timrodlady,timrodlady,1
842,wurster,burster,1
843,redownloaded,downloaded,1
844,fmc,fac,1
845,techincal,technical,1
846,ppi,pi,1
847,ss,is,1
848,appnts,pants,1
849,fmhportal,fmhportal,1
850,crashin,crashing,1
851,centricity,eccentricity,1
852,ewj,ew,1
853,labare,aware,1
854,heatlhcare,healthcare,1
855,illinoisboy,illinoisboy,1
856,gb,go,1
857,thanksa,thanks,1
858,needham,needa,1
859,kennann,pennant,1
860,kc,ke,1
861,toland,roland,1
862,frquently,frequently,1
863,uestions,questions,1
864,meppppp,meppppp,1
865,donnarae,donnarae,1
866,lovemydoctor,lovemydoctor,1
867,gardogs,gardens,1
868,greate,great,1
869,bh,be,1
870,oreard,orward,1
871,maralllma,maralllma,1
872,orthopaedics,orthopaedic,1
873,lvhn,even,1
874,futurities,futurities,1
875,yeko,yoko,1
876,mpg,mug,1
877,koshkin,dushkin,1
878,rotenberg,cronenberg,1
879,cnp,cop,1
880,seimans,germans,1
881,naughton,naughty,1
882,cutezpinay,cutezpinay,1
883,hillsdale,hillsdale,1
884,kunau,kanau,1
885,convenance,conveyance,1
886,reabsotb,reabsorb,1
887,meritus,merits,1
888,bvhs,boys,1
889,promedica,promedica,1
890,loupee,toupee,1
891,gvsu,gas,1
892,silvestre,sylvester,1
893,participative,participate,1
894,mrgfella,mrgfella,1
895,fasr,far,1
896,rivard,river,1
897,exci,excu,1
898,dembitsky,dembitsky,1
899,ciuffo,cuff,1
900,sewickley,sewickley,1
901,tntessie,tessie,1
902,shankay,shankar,1
903,luanna,luann,1
904,happiuser,happier,1
905,godbless,godless,1
906,virgilio,virginia,1
907,yokeley,yokels,1
908,kludgy,sludgy,1
909,hvhc,hvac,1
910,usn,us,1
911,beasy,easy,1
912,trackimg,tracking,1
913,calcam,calm,1
914,orsadoc,orsadoc,1
915,pahlisch,pahlisch,1
916,funcional,functional,1
917,qpp,app,1
918,combersone,cumbersome,1
919,coronavirus,coronavirus,1
920,healthis,health's,1
921,dictors,doctors,1
922,campay,campy,1
923,foundthis,ifoundthis,1
924,vandorme,valdore,1
925,talley,valley,1
926,rosato,potato,1
927,sirks,sinks,1
928,insidental,incidental,1
929,pch,ich,1
930,menorrhagia,menorrhagia,1
931,usps,uses,1
932,ifind,find,1
933,ferzli,feral,1
934,debility,ability,1
935,caringthey,caringthey,1
936,appointmen,appointment,1
937,ainsworth,farnsworth,1
938,cts,its,1
939,pollocksville,pollocksville,1
940,mydaughter,daughter,1
941,trchnology,technology,1
942,redownload,download,1
943,orio,trio,1
944,healthvana,healthvana,1
945,std,sad,1
946,hyperlinks,hyperlinks,1
947,imagings,imaging,1
948,hepa,heap,1
949,appsolutly,absolutly,1
950,intermountain,intermountain,1
951,proceding,proceeding,1
952,kruenegel,kruenegel,1
953,communicational,communication,1
954,msn,man,1
955,postiting,positing,1
956,unbilled,unkilled,1
957,christin,christian,1
958,heim,him,1
959,willson,wilson,1
960,condtions,conditions,1
961,lrfp,life,1
962,szluk,silk,1
963,quackinbush,quackinbush,1
964,mssaging,massaging,1
965,freindly,friendly,1
966,dornan,dorian,1
967,hematologyhigh,hematologyhigh,1
968,famtastic,fantastic,1
969,novant,novanta,1
970,tjm,tom,1
971,prescribers,prescribes,1
972,sw,so,1
973,txt,text,1
974,repected,respected,1
975,sfph,syph,1
976,danial,denial,1
977,hoeppner,hopper,1
978,technodope,technodrome,1
979,pessy,pussy,1
980,resultsas,results,1
981,beenusing,beendoing,1
982,easty,easy,1
983,rdl,odl,1
984,siegle,single,1
985,mangan,manga,1
986,html,himl,1
987,rennard,renard,1
988,bn,in,1
989,degidio,degidio,1
990,fmhapp,happ,1
991,audiologist,cardiologist,1
992,varetired,retired,1
993,staceyr,stacey,1
994,awesom,awesome,1
995,cwh,owh,1
996,desireable,desirable,1
997,mentreddi,mentreddi,1
998,minot,minor,1
999,nicas,nicks,1
1000,cl,al,1
1001,aragon,dragon,1
1002,bj,be,1
1003,cidshe,ifshe,1
1004,dmc,doc,1
1005,labwork,labor,1
1006,th,the,1
1007,hoferka,hoferka,1
1008,recomendable,recomendable,1
1009,lmbreeden,lmbreeden,1
1010,vanns,vans,1
1011,wendling,wending,1
1012,pocible,posible,1
1013,aetna,arena,1
1014,cookinghill,cookinghill,1
1015,blatt,blast,1
1016,gooddaughter,goddaughter,1
1017,pframey,frame,1
1018,wout,out,1
1019,fmy,my,1
1020,fellowmyhealth,fellowmyhealth,1
1021,ofc,of,1
1022,hendrick,hendricks,1
1023,havre,have,1
1024,reliablility,reliability,1
1025,kubiachi,kubiachi,1
1026,hencel,hence,1
1027,telkamp,telkamp,1
1028,benifit,benefit,1
1029,forwithout,orwithout,1
1030,parramore,narramore,1
1031,physican,physical,1
1032,fraske,franke,1
1033,finesilver,finesilver,1
1034,nelboriqua,nelboriqua,1
1035,utc,ut,1
1036,anmri,angry,1
1037,uhmc,uhm,1
1038,bavakati,bavakati,1
1039,tedt,test,1
1040,old2soon,old2soon,1
1041,sosinsky,satinsky,1
1042,traemiah,traemiah,1
1043,cintacted,contacted,1
1044,lillianelsey,lillianelsey,1
1045,hc,he,1
1046,newtoyou,newtoyou,1
1047,synder,sender,1
1048,leetsdale,leetsdale,1
1049,fmg,fog,1
1050,abigails,abigail,1
1051,ournls,turns,1
1052,televisits,television,1
1053,introverts,introvert,1
1054,detal,deal,1
1055,chacolate,chocolate,1
1056,patiant,patient,1
1057,tope,hope,1
1058,cassagrande,cassagrande,1
1059,nihura,nimura,1
1060,ashort,short,1
1061,useabiliry,useabiliry,1
1062,dc,do,1
1063,reminda,remind,1
1064,phisecal,phisical,1
1065,sofha,sofa,1
1066,egd,end,1
1067,bayne,wayne,1
1068,lloesch,lloesch,1
1069,duross,duress,1
1070,dropdown,drawdown,1
1071,gmc,amc,1
1072,baedke,badge,1
1073,messsge,message,1
1074,pleinairartgal,pleinairartgal,1
1075,techy,tech,1
1076,fllowmyhealth,fllowmyhealth,1
1077,healths,health,1
1078,thelen,helen,1
1079,ccess,access,1
1080,bartie,barbie,1
1081,billdogun,billdogun,1
1082,melonie,melanie,1
1083,healthvault,healthvault,1
1084,prakken,pranked,1
1085,hvhs,his,1
1086,begeebers,bejeebers,1
1087,lakristine,kristine,1
1088,raeneal,reveal,1
1089,optionwas,options,1
1090,pleaseeeeeee,pleaseeeeeee,1
1091,rahab,rehab,1
1092,brinton,brandon,1
1093,hoopes,hopes,1
1094,kaia,kara,1
1095,jkamal,jamal,1
1096,recordkeeping,recordkeeping,1
1097,samsung,sassing,1
1098,iser,user,1
1099,nursesand,nursemaid,1
1100,allas,alias,1
1101,tecs,tech,1
1102,hurtes,hurts,1
1103,erandi,brandi,1
1104,medstar,estar,1
1105,dallara,dollars,1
1106,unequivocably,unequivocally,1
1107,mikus,minus,1
1108,nps,ups,1
1109,toggled,toggle,1
1110,ladonna,madonna,1
1111,mirilax,miriam,1
1112,ctscans,scans,1
1113,sp,so,1
1114,ducolax,rucola,1
1115,copayments,payments,1
1116,kapov,kapo,1
1117,evisit,visit,1
1118,xs,is,1
1119,stilllist,stillest,1
1120,blount,blunt,1
