,Word,Posed Correction,Frequency
99,justc2ant,justwant,1
100,shreded,shredded,1
101,impissible,impossible,1
102,logins,loins,1
103,heitzman,hitman,1
104,presense,presence,1
105,dissappointed,disappointed,1
106,signoff,signify,1
107,cpn,can,1
108,learnef,learned,1
109,recipies,recipes,1
110,damron,damon,1
111,rescroll,scroll,1
112,implementable,,1
113,personell,personal,1
114,hosp,host,1
115,moniter,monster,1
116,shamim,shame,1
117,sd,so,1
118,accrrate,accurate,1
119,immunizations,immunization,1
120,cr,or,1
121,lbs,labs,1
122,availabe,available,1
123,copd,cold,1
124,fibromyalgia,,1
125,resqesting,requesting,1
126,ll,all,1
127,fficient,efficient,1
128,ciol,cool,1
129,verifications,verification,1
130,apointment,appointment,1
131,aps,as,1
132,ehr,her,1
133,pirtal,portal,1
134,deficency,deficiency,1
135,howrver,however,1
136,apl,all,1
137,smusing,amusing,1
138,afternoon,,1
139,comunicate,communicate,1
140,provids,provide,1
141,radiologists,radiologist,1
142,everyway,everyday,1
143,upto,unto,1
144,rehm,ream,1
145,ssgt,sagt,1
146,breguade,brigade,1
147,blg,big,1
148,harrassment,harassment,1
149,xcetera,cetera,1
150,halouwa,,1
151,hospitalmayo,,1
152,underwhelmed,underwhelm,1
153,abbrviations,abbreviations,1
154,dehypnotised,hypnotised,1
155,yry,try,1
156,baghair,bashir,1
157,shaheen,shaken,1
158,turi,turn,1
159,belive,believe,1
160,forst,first,1
161,frodl,frodo,1
162,plz,ply,1
163,connley,convey,1
164,misbilling,distilling,1
165,prechecklist,,1
166,usualy,usually,1
167,reqest,request,1
168,mycharts,charts,1
169,ahan,than,1
170,asom,atom,1
171,peasey,peasy,1
172,dissapointing,disappointing,1
173,distrubing,disturbing,1
174,confussing,confusing,1
175,thumbnails,thumbnail,1
176,pls,plus,1
177,receipes,receives,1
178,comforable,comfortable,1
179,clanky,cranky,1
180,bugy,buy,1
181,gurrr,hurry,1
182,laptopbut,,1
183,ths,the,1
184,trys,try,1
185,frustaring,frustrating,1
186,problen,problem,1
187,layperson,,1
188,ntp,nap,1
189,fkee,free,1
190,tnmglllfl,,1
191,dxedeelmnnktgm,,1
192,kelley,kelly,1
193,eptwurth,,1
194,cbc,abc,1
195,tk,to,1
196,smh,suh,1
197,marshfield,,1
198,lacroose,lacrosse,1
199,msgs,mugs,1
200,nt,it,1
201,harumph,,1
202,toallow,tallow,1
203,uninstaller,installer,1
204,problams,problems,1
205,portale,portal,1
206,graet,great,1
207,sooooo,soooo,1
208,tramatic,dramatic,1
209,haveing,having,1
210,highlited,highlighted,1
211,tapp,tape,1
212,poprtal,portal,1
213,nfl,ifl,1
214,notifys,notify,1
215,scheduals,schedule,1
216,ppl,pal,1
217,sceenings,screenings,1
218,fopau,foam,1
219,aversa,averse,1
220,visea,visa,1
221,vt,it,1
222,rochrster,rochester,1
223,colfax,collar,1
224,excelente,excellent,1
225,lisabethdixon,,1
226,bp,be,1
227,ttc,tac,1
228,xrc,arc,1
229,ude,use,1
230,lt,it,1
231,throcrvcugh,,1
232,nameike,namesake,1
233,kashi,ashi,1
234,sould,would,1
235,gardeck,garden,1
236,questionare,questionable,1
237,coronavirus,,1
238,relizing,realizing,1
239,cc,ca,1
240,s7a,sea,1
241,s5a,sea,1
242,excelent,excellent,1
243,mever,never,1
244,wleverytime,,1
245,clunic,clinic,1
246,hlth,hath,1
247,minorties,minorities,1
248,acess,access,1
249,respinse,response,1
250,passwod,password,1
251,gh,go,1
252,combersome,cumbersome,1
253,mgt,met,1
254,truelygood,,1
255,fabous,famous,1
256,crosse,cross,1
257,schaffner,schiffer,1
258,skemp,skimp,1
259,rado,radio,1
260,navegate,navigate,1
261,gunderson,anderson,1
262,updat,update,1
263,snikey,snake,1
264,screenshow,screenshot,1
265,yoir,your,1
266,tryinv,trying,1
267,frustrsting,frustrating,1
268,manuever,maneuver,1
269,bisexuall,bisexual,1
270,identy,ident,1
271,sry,say,1
272,donley,donkey,1
273,medicstion,medication,1
274,dervices,services,1
275,exvellent,excellent,1
276,usefull,useful,1
277,iys,is,1
278,trensgender,transgender,1
279,wherst,whers,1
280,acsess,access,1
281,respondersa,responders,1
282,chippendales,,1
283,qoute,route,1
284,expierences,experiences,1
285,akses,asses,1
286,excelentes,,1
287,selectable,delectable,1
288,st,it,1
289,didnt,didn't,1
290,wonderfal,wonderful,1
291,thankyuo,thankyou,1
292,tawk,talk,1
293,clinc,clinic,1
294,imo,limo,1
295,mikel,mike,1
296,liane,line,1
297,physcian,physician,1
298,hrs,his,1
299,fone,one,1
300,hw,he,1
301,transpotation,transportation,1
302,lprocess,process,1
303,picco,pico,1
304,gastroentrology,,1
305,navagate,navigate,1
306,msg,mug,1
307,uset,used,1
308,ibcant,cant,1
309,cosistant,assistant,1
310,awseome,awesome,1
311,mailings,mailing,1
312,pt,it,1
313,mesaage,message,1
314,patiant,patient,1
315,signin,signing,1
316,sbeenayear,,1
317,survay,survey,1
318,comunication,communication,1
319,conained,contained,1
320,ivec,avec,1
321,zimmermann,,1
322,complated,completed,1
323,apptc,apply,1
