,Word,Posed Correction,Frequency
752,shaar,shear,1
753,accessability,accessibility,1
754,bakshi,bash,1
755,informatiom,information,1
756,conse,cons,1
757,probiders,providers,1
758,ccs,cos,1
759,taraska,alaska,1
760,comvenient,convenient,1
761,theaccess,theaccess,1
762,physiciam,physician,1
763,iverall,overall,1
764,revords,records,1
765,kymomma,momma,1
766,scrilts,scripts,1
767,remeberinh,remembering,1
768,yearlies,earlies,1
769,practitoners,practitioners,1
770,convineant,continent,1
771,andeasy,uneasy,1
772,aggravations,aggravation,1
773,gimick,gimmick,1
774,awesum,awesome,1
775,laymans,layman's,1
776,clunkiness,clumsiness,1
777,avaible,available,1
778,geys,guys,1
779,woukd,would,1
780,fraley,farley,1
781,uninstal,uninstall,1
782,rexords,records,1
783,mch,much,1
784,conveinent,convenient,1
785,byce,bye,1
786,easler,easier,1
787,drwam,dream,1
788,timesaving,lifesaving,1
789,feture,future,1
790,strobelight,strobelight,1
791,repeataby,repeatable,1
792,nerren,nerve,1
793,jorb,job,1
794,blockout,blackout,1
795,itnliets,inlets,1
796,twicking,ticking,1
797,imfo,info,1
798,recorsd,record,1
799,doctos,doctor,1
800,helpse,helps,1
801,diarea,dare,1
802,recker,pecker,1
803,acending,ascending,1
804,reissuance,resistance,1
805,previoud,previous,1
806,wpuld,would,1
807,acdess,access,1
808,almpst,almost,1
809,sddd,did,1
810,hassel,hassle,1
811,appointmrents,appointments,1
812,yiy,yi,1
813,uts,us,1
814,murtrie,surrie,1
815,mc,my,1
816,covienient,convenient,1
817,convinate,convince,1
818,androi,android,1
819,exie,exit,1
820,afaik,afaid,1
821,practic,practice,1
822,abdelshaheed,abdelshaheed,1
823,availbility,availability,1
824,convieniet,convenient,1
825,nurologist,neurologist,1
826,sett5up,setup,1
827,ahoe,shoe,1
828,kunk,junk,1
829,thast,that,1
830,uhr,uh,1
831,yaaay,yaaah,1
832,pastand,stand,1
833,tbw,tow,1
834,liance,lance,1
835,conveince,convince,1
836,recorf,record,1
837,formetokeep,formetokeep,1
838,aend,and,1
839,redownloading,downloading,1
840,replacemenr,replacement,1
841,schedulers,schedules,1
842,olace,place,1
843,rubino,rubin,1
844,psperwork,paperwork,1
845,jpp,app,1
846,awesomesauce,awesomesauce,1
847,changrs,changes,1
848,sh,so,1
849,nhim,him,1
850,conveinient,convenient,1
851,tt,to,1
852,noduals,nodules,1
853,apptmts,apptmts,1
854,explanetary,planetary,1
855,thnxs,thnis,1
856,retrievel,retrieve,1
857,fastet,faster,1
858,essig,messing,1
859,mh,my,1
860,cancled,canceled,1
861,madddd,added,1
862,deeze,deez,1
863,nutts,nuts,1
864,wesome,awesome,1
865,cumberson,cumbersome,1
866,healthyness,healthyness,1
867,pmi,mi,1
868,flagler,flatter,1
869,umresolvable,irresolvable,1
870,the1st,theist,1
871,incredable,incredible,1
872,tbing,thing,1
873,appointmenta,appointment,1
874,eadily,easily,1
875,interactve,interactive,1
876,uncomplicating,complicating,1
877,communcating,communicating,1
878,colonscopy,colonoscopy,1
879,inagine,imagine,1
880,appd,app,1
881,kludgy,sludgy,1
882,cartee,cartel,1
883,conplexity,complexity,1
884,ftc,etc,1
885,physcian,physician,1
886,ldap,lap,1
887,ochsner,ocher,1
888,www,wow,1
889,nicollet,nicole,1
890,gps,gas,1
891,awsume,assume,1
892,hopcian,howcan,1
893,awesometo,awesome,1
894,wysiwyg,wysiwyg,1
895,fleszar,fleszar,1
896,apoinments,appointments,1
897,amazeing,amazing,1
898,trendmicro,trendmicro,1
899,rocillo,rollo,1
900,smarrthone,smartphone,1
901,myselg,myself,1
902,askd,ask,1
903,galstones,gallstones,1
904,clutsey,clumsy,1
905,leano,lean,1
906,ization,station,1
907,diagnisis,diagnosis,1
908,lak,law,1
909,verty,very,1
910,techi,tech,1
911,cancet,cancel,1
912,omfoation,omfoation,1
913,popkin,poppin,1
914,sutcliff,sutcliffe,1
915,databaseb,database,1
916,commuicate,communicate,1
917,hospitalist,hospitalise,1
918,shd,she,1
919,termonalogy,terminology,1
920,tezt,test,1
921,accuratel,accurate,1
922,vaxx,maxx,1
923,reminderd,reminded,1
924,avsdavlr,avsdavlr,1
925,movil,movie,1
926,netwoto,network,1
927,gbc,abc,1
928,pront,front,1
929,summeries,summaries,1
930,hrlpful,helpful,1
931,documenyts,documents,1
932,sinvle,single,1
933,nessicary,nessicary,1
934,buuuuut,buuuuut,1
935,asome,some,1
936,reponce,replace,1
937,apontment,apartment,1
938,madeical,medical,1
939,stopps,stops,1
940,humana,human,1
941,extatic,exotic,1
942,condusive,conducive,1
943,pertanent,permanent,1
944,phd,pod,1
945,pgarmacy,pharmacy,1
946,coorinated,coordinated,1
947,litteral,literal,1
948,crtical,critical,1
949,fms,ams,1
950,patientgreat,patientgreat,1
951,fellowmyhealth,fellowmyhealth,1
952,seetest,sweetest,1
953,fmhmobile,immobile,1
954,mayoclinic,myoclonic,1
955,afterwards,afterwards,1
956,jernal,vernal,1
957,messege,message,1
958,sso,so,1
959,connectes,connected,1
960,appountments,appointments,1
961,lth,ith,1
962,autoscroll,autoscroll,1
963,incongruencies,incongruencies,1
964,proffesion,profession,1
965,launced,launched,1
966,midications,medications,1
967,pompano,company,1
968,adrees,agrees,1
969,kcim,kim,1
970,abreviations,abbreviations,1
971,perscpition,perscpition,1
972,misrake,mistake,1
973,dianna,diana,1
974,jackiecaldwell,jackiecaldwell,1
975,scedule,schedule,1
976,katzen,eaten,1
977,nj,no,1
978,sentara,sentry,1
979,rescource,resource,1
980,saavy,savvy,1
981,sometimesyou,sometimesyou,1
982,uunderstand,understand,1
983,informantion,information,1
984,urdaneta,urdaneta,1
985,reccords,records,1
986,awasome,awesome,1
987,heaith,health,1
988,respones,response,1
989,dejarnette,dejarnette,1
990,gs7e,she,1
991,helow,below,1
992,sandracullens,sandracullens,1
993,okaii,oaii,1
994,cancal,cancel,1
995,ahh,ah,1
996,ekgs,eggs,1
997,strassburg,strassburg,1
998,requst,request,1
999,upated,updated,1
1000,rrcords,records,1
1001,difificult,difficult,1
1002,laimen,lawmen,1
1003,sp,so,1
1004,authourization,authorization,1
1005,rvers,rivers,1
1006,prescripted,prescribed,1
1007,eveeything,everything,1
1008,enuf,neuf,1
1009,compliciated,complicated,1
1010,tl,to,1
1011,proceedures,procedures,1
1012,percedures,procedures,1
1013,visis,visit,1
1014,wrks,works,1
1015,cancle,cancel,1
1016,cpnnect,connect,1
1017,autherized,authorized,1
1018,lfp,lap,1
1019,navagation,navigation,1
1020,accsess,access,1
1021,docktor,doctor,1
1022,automactically,automatically,1
1023,accrate,accurate,1
1024,lll,all,1
1025,asheville,nashville,1
1026,everyrhing,everything,1
1027,thatsthe,thatthe,1
1028,ackwarx,awkward,1
1029,fedder,fender,1
1030,remaindme,remained,1
1031,houshold,household,1
1032,bloid,blood,1
1033,christmass,christmas,1
1034,uofl,ofl,1
1035,fasr,far,1
1036,centralizes,centralized,1
1037,prescribers,prescribes,1
1038,itriage,triage,1
1039,managable,manageable,1
1040,retrive,retrieve,1
1041,uninstaling,uninstaling,1
1042,countinued,continued,1
1043,tedt,test,1
1044,hoag,hog,1
1045,berri,berry,1
1046,hospitol,hospital,1
1047,everythinggis,everythingis,1
1048,pretain,retain,1
1049,helpfu,helpful,1
1050,infi,info,1
1051,balcones,balconies,1
1052,mcnair,chair,1
1053,notofication,notification,1
1054,costumizable,customizable,1
1055,mef,me,1
1056,conveinince,convenience,1
1057,th8s,this,1
1058,apptt,apart,1
1059,apptointments,appointments,1
1060,losded,loaded,1
1061,applic,apply,1
1062,downlow,downtown,1
1063,reconmended,recommended,1
1064,highley,highly,1
1065,loveb,love,1
1066,ogrear,grear,1
1067,appointmentsbb,appointments,1
1068,likeme,likee,1
1069,satisfaying,satisfying,1
1070,surgerys,surgery,1
1071,pertinate,terminate,1
1072,helpfulgreat,helpfulgreat,1
1073,indespensible,indispensible,1
1074,fibromialgia,fibromyalgia,1
1075,informati8on,information,1
1076,dmc,doc,1
1077,vage,age,1
1078,deniel,denied,1
1079,digita,digital,1
1080,pertianent,pertinent,1
1081,practician,practical,1
1082,oliveri,oliver,1
1083,aplication,application,1
1084,befpre,before,1
1085,desults,results,1
1086,leavels,leaves,1
1087,sreis,seis,1
1088,nothv,noth,1
1089,phsician,physician,1
1090,precscriptions,prescriptions,1
1091,sysrem,system,1
1092,proframs,programs,1
1093,updats,update,1
1094,uselove,unlove,1
1095,quik,quit,1
1096,resultsb,results,1
1097,vinventd,invented,1
1098,bldg,blog,1
1099,scalici,scaling,1
1100,weighloss,weightless,1
1101,gastroenterology,gastroenterology,1
1102,internists,internist,1
1103,ceepy,creepy,1
1104,altho,alto,1
1105,comprensive,compressive,1
1106,enfomation,infomation,1
1107,mtr,mar,1
1108,oewalter,walter,1
1109,accessv,access,1
1110,informatoin,information,1
1111,easey,easy,1
1112,chapeskie,chapeskie,1
1113,resoure,resource,1
1114,awedome,awesome,1
1115,tmi,mi,1
1116,demograohics,demographics,1
1117,resourful,resourceful,1
1118,extreemly,extremely,1
1119,beingcable,beingcable,1
1120,mgs,mugs,1
1121,tnx,tax,1
1122,workee,worked,1
1123,insync,insane,1
1124,diversed,diverted,1
1125,devive,device,1
1126,conventiont,convention,1
1127,hoardes,hordes,1
1128,palystore,palystore,1
1129,wht,what,1
1130,haspital,hospital,1
1131,messenge,messenger,1
1132,usseful,useful,1
1133,nn,in,1
1134,concernrd,concerned,1
1135,resultsyou,resultsyou,1
1136,hemberg,member,1
1137,aewsome,awesome,1
1138,enhoyed,enjoyed,1
1139,yess,less,1
1140,klunky,flunky,1
1141,sometimestakes,sometimestakes,1
1142,statments,statements,1
1143,peditrian,pedestrian,1
1144,deff,deaf,1
1145,clin,coin,1
1146,informarion,information,1
1147,uselful,useful,1
1148,erlanger,endanger,1
1149,acount,count,1
1150,bxleb,blew,1
1151,informtive,informative,1
1152,wmail,mail,1
1153,provers,proves,1
1154,owesomwe,awesome,1
1155,apppintments,appointments,1
1156,conventiant,convenient,1
1157,njoy,enjoy,1
1158,unfo,unto,1
1159,thge,the,1
1160,bcuz,cuz,1
1161,wwbsite,website,1
1162,sessoms,lessons,1
1163,integrations,integration,1
1164,continueto,continueth,1
1165,isses,issues,1
1166,solutely,absolutely,1
1167,informatuin,information,1
1168,signin,signing,1
1169,usingnit,usingnit,1
1170,insteading,intending,1
1171,cluggy,sluggy,1
1172,tonuse,house,1
1173,universalist,universality,1
1174,aleays,always,1
1175,doctirs,doctors,1
1176,evrytime,everytime,1
1177,friendtips,friendships,1
1178,wwclinic,clinic,1
1179,gohere,cohere,1
1180,theral,thermal,1
1181,mcmurtrie,mcmurtrie,1
1182,elzbieta,elzbieta,1
1183,reord,record,1
1184,virtuals,virtual,1
