,Word,Posed Correction,Frequency
115,dopesickdotcom,dopesickdotcom,1
116,onpatriciawenzel,onpatriciawenzel,1
117,yeahhhhh,yeahhhhh,1
118,myaubhealtj,myaubhealtj,1
119,honorhealth,honorhealth,1
120,pixel4xl,pixel4xl,1
121,settegast,settegast,1
122,pixelbook,pixelbook,1
123,seebwhen,seebwhen,1
124,drawingboard,drawingboard,1
125,absotively,absotively,1
126,ahhhhhhhhhhh,ahhhhhhhhhhh,1
127,lastessage,lastessage,1
128,uurrgggg,uurrgggg,1
129,quaneesha,quaneesha,1
130,stillwell,stillwell,1
131,usefulfor,usefulfor,1
132,baylormychart,baylormychart,1
133,alcatel,alcatel,1
134,kootenai,kootenai,1
135,shareresults,shareresults,1
136,riverplex,riverplex,1
137,scrollable,scrollable,1
138,wontrecognize,wontrecognize,1
139,uuuggghhhh,uuuggghhhh,1
140,healthylife,healthylife,1
141,myuclahealth,myuclahealth,1
142,otherfeatures,otherfeatures,1
143,newengland,newengland,1
144,heaattack,heaattack,1
145,s5rokeand,s5rokeand,1
146,wwaaaayyyyyy,wwaaaayyyyyy,1
147,reeeeeee,reeeeeee,1
148,veryhelpfulandinterresting,veryhelpfulandinterresting,1
149,apptiments,apptiments,1
150,dissparind,dissparind,1
151,apportionment,apportionment,1
152,previouslously,previouslously,1
153,utmbmychart,utmbmychart,1
154,sphygmomanometer,sphygmomanometer,1
155,vaaavaaavooom,vaaavaaavooom,1
156,appointmim,appointmim,1
157,impressioningly,impressioningly,1
158,greatxresponse,greatxresponse,1
159,vitrectomy,vitrectomy,1
160,neurodivergent,neurodivergent,1
161,sickcare,sickcare,1
162,unidmirable,unidmirable,1
163,imidatly,imidatly,1
164,textmessages,textmessages,1
165,acceptionably,acceptionably,1
166,mammography,mammography,1
167,banerjee,banerjee,1
168,medioapps,medioapps,1
169,waaaayyyy,waaaayyyy,1
170,bonsecours,bonsecours,1
171,lindsborg,lindsborg,1
172,excellentvapp,excellentvapp,1
173,imprvnwe,imprvnwe,1
174,overzichtelijk,overzichtelijk,1
175,cardiofailed,cardiofailed,1
176,vekantasubramanian,vekantasubramanian,1
177,myuhealthchart,myuhealthchart,1
178,excwllentyno,excwllentyno,1
179,n975usqs7hvcd,n975usqs7hvcd,1
180,bootstrapping,bootstrapping,1
181,orthovirginia,orthovirginia,1
182,boonville,boonville,1
183,schlupner,schlupner,1
184,drumgoole,drumgoole,1
185,trachtenburg,trachtenburg,1
186,machowska,machowska,1
187,opliujkmyt,opliujkmyt,1
188,longstreet,longstreet,1
189,cimberson,cimberson,1
190,peoplesoft,peoplesoft,1
191,yubikey,yubikey,1
192,webauthn,webauthn,1
193,communicationing,communicationing,1
194,addenbrookes,addenbrookes,1
195,kamitaki,kamitaki,1
196,reskeduale,reskeduale,1
197,accessmyportfolio,accessmyportfolio,1
198,colabritive,colabritive,1
199,lomotil,lomotil,1
200,orthocarolina,orthocarolina,1
201,excellentexcellent,excellentexcellent,1
202,nonurgent,nonurgent,1
203,otherologists,otherologists,1
204,howcanitbefix,howcanitbefix,1
205,intermountain,intermountain,1
206,cvshealth,cvshealth,1
207,scheduledvisit,scheduledvisit,1
208,papsmear,papsmear,1
209,presurgery,presurgery,1
210,configurable,configurable,1
211,deadname,deadname,1
212,sheistiey,sheistiey,1
213,eskanzi,eskanzi,1
214,rtthank,thank,1
215,ch,oh,1
216,heathwise,heathwise,1
217,riversideonline,riversideonline,1
218,andappointmentthis,andappointmentthis,1
219,reschedulewill,reschedulewill,1
220,mykelseymychart,mykelseymychart,1
221,papsmears,papsmears,1
222,eastchest,eastchest,1
223,unessasary,unessasary,1
224,inciteful,inciteful,1
225,mychartneedsfixingporfavor,mychartneedsfixingporfavor,1
226,thedeathofme,thedeathofme,1
227,esperiensa,esperiensa,1
228,nonsequestionsl,nonsequestionsl,1
229,propentness,propentness,1
230,lumboperitoneal,lumboperitoneal,1
231,epicmychart,epicmychart,1
232,yourmedical,yourmedical,1
233,justsits,justsits,1
234,worriedpatient,worriedpatient,1
235,richardwebb,richardwebb,1
236,healthplans,healthplans,1
237,easyvaccesscforcme,easyvaccesscforcme,1
238,ensminger,ensminger,1
239,ssmentrr,ssmentrr,1
240,doodooshitjohnson,doodooshitjohnson,1
241,prismamychart,prismamychart,1
242,viseversa,viseversa,1
243,santamaria,santamaria,1
244,binarymay,binarymay,1
245,mychartcentral,mychartcentral,1
246,microcephaly,microcephaly,1
247,questiinairres,questiinairres,1
248,remindersand,remindersand,1
249,sharevwith,sharevwith,1
250,rosenstreichb,rosenstreichb,1
251,fairchild,fairchild,1
252,preclinic,preclinic,1
253,brookdale,brookdale,1
254,supppsitedly,supppsitedly,1
255,nextvisit,nextvisit,1
256,buletco,buletco,1
257,medicalbenefitsof,medicalbenefitsof,1
258,sanfranciso,sanfranciso,1
259,dawtwers,dawtwers,1
260,labotomists,labotomists,1
261,finaminal,finaminal,1
262,argggggg,argggggg,1
263,starratinf,starratinf,1
264,pleasehelp,pleasehelp,1
265,greattttt,greattttt,1
