"sentence_id"	"factuality"
"531751458"	"EXPERIENCE"
"49682307"	"OPINION"
"1310715425"	"OPINION"
"1761008975"	"OPINION"
"2007254804"	"OPINION"
"1508778260"	"EXPERIENCE"
"1727030083"	"OPINION"
"377740334"	"OPINION"
"1929304761"	"FACT"
"1384300374"	"EXPERIENCE"
"1613839439"	"EXPERIENCE"
"298576350"	"EXPERIENCE"
"1250641283"	"EXPERIENCE"
"1040177429"	"OPINION"
"1333177429"	"OPINION"
"1764592183"	"FACT"
"1276742411"	"FACT"
"1438146650"	"FACT"
"385839648"	"FACT"
"652765309"	"EXPERIENCE"
"303415921"	"EXPERIENCE"
"1401109051"	"OPINION"
"1546256257"	"OPINION"
"815904654"	"EXPERIENCE"
"1176256428"	"EXPERIENCE"
"1537848667"	"OPINION"
"53998922"	"OPINION"
"2098053457"	"OPINION"
"932573176"	"EXPERIENCE"
"1996368303"	"FACT"
"818690629"	"EXPERIENCE"
"1450954184"	"OPINION"
"1124307172"	"OPINION"
"2002230195"	"FACT"
"38991541"	"OPINION"
"1247300863"	"NOT_LABELED"
"1233585857"	"EXPERIENCE"
"1823398424"	"EXPERIENCE"
"2128242225"	"EXPERIENCE"
"632287419"	"FACT"
"1174326556"	"NOT_LABELED"
"1560385991"	"EXPERIENCE"
"1069275615"	"OPINION"
"1194507256"	"OPINION"
"108372539"	"OPINION"
"301921109"	"OPINION"
"455739995"	"FACT"
"657558651"	"FACT"
"501989083"	"EXPERIENCE"
"726135070"	"EXPERIENCE"
"695886759"	"EXPERIENCE"
"1787495488"	"EXPERIENCE"
"565192801"	"EXPERIENCE"
"1703960065"	"EXPERIENCE"
"740943601"	"OPINION"
"2099491864"	"FACT"
"1234231342"	"OPINION"
"8763782392"	"FACT"
"6352728193"	"FACT"
"1989475036"	"OPINION"
"1474854232"	"FACT"
"132943231"	"EXPERIENCE"
"495028091"	"FACT"
"1861523350"	"FACT"
"129283945"	"EXPERIENCE"
"1705838709"	"EXPERIENCE"
"226919767"	"OPINION"
"1254956611"	"FACT"
"1467539331"	"NOT_LABELED"
"1891875383"	"NOT_LABELED"
"1111415162"	"EXPERIENCE"
"656051308"	"EXPERIENCE"
"1054355901"	"OPINION"
"299190381"	"FACT"
"1397950897"	"FACT"
"2134041587"	"FACT"
"1207916771"	"FACT"
"238359850"	"FACT"
"409444519"	"FACT"
"857911515"	"FACT"
"1127112609"	"EXPERIENCE"
"779679723"	"OPINION"
"1660379540"	"OPINION"
"180789881"	"EXPERIENCE"
"1128884081"	"EXPERIENCE"
"1701777892"	"EXPERIENCE"
"2117334290"	"EXPERIENCE"
"1872848743"	"EXPERIENCE"
"490551374"	"EXPERIENCE"
"1431072614"	"EXPERIENCE"
"1774739970"	"EXPERIENCE"
"1594666414"	"FACT"
"78135332"	"OPINION"
"311294565"	"NOT_LABELED"
"655957957"	"EXPERIENCE"
"94382661"	"EXPERIENCE"
"1330540504"	"OPINION"
"308766055"	"EXPERIENCE"
"98271153"	"FACT"
"1062513426"	"FACT"
"546946599"	"FACT"
"379538835"	"FACT"
"920634107"	"FACT"
"1996941500"	"EXPERIENCE"
"1737056500"	"FACT"
"1755556500"	"FACT"
"440791185"	"EXPERIENCE"
"327144820"	"FACT"
"487975896"	"OPINION"
"2061607054"	"NOT_LABELED"
"1104442127"	"FACT"
"1639836882"	"EXPERIENCE"
"1783269460"	"EXPERIENCE"
"1894814814"	"EXPERIENCE"
"865189630"	"FACT"
"1435370684"	"NOT_LABELED"
"348425729"	"EXPERIENCE"
"814226536"	"EXPERIENCE"
"1520922465"	"EXPERIENCE"
"563398920"	"EXPERIENCE"
"352304224"	"EXPERIENCE"
"1244338982"	"EXPERIENCE"
"241788284"	"FACT"
"1719705234"	"NOT_LABELED"
"780839747"	"EXPERIENCE"
"1387976893"	"EXPERIENCE"
"1894339137"	"EXPERIENCE"
"250386967"	"FACT"
"1317961688"	"NOT_LABELED"
"1341382664"	"FACT"
"2142255164"	"EXPERIENCE"
"433445619"	"EXPERIENCE"
"1973230704"	"EXPERIENCE"
"1155035902"	"EXPERIENCE"
"1337469467"	"NOT_LABELED"
"48259471"	"FACT"
"1784096893"	"FACT"
"255991730"	"FACT"
"1274293119"	"EXPERIENCE"
"1992029886"	"EXPERIENCE"
"1009532288"	"EXPERIENCE"
"1461702313"	"EXPERIENCE"
"1169890379"	"EXPERIENCE"
"1136823130"	"EXPERIENCE"
"1123308750"	"EXPERIENCE"
"1781146200"	"OPINION"
"1407933880"	"OPINION"
"1535564996"	"FACT"
"1826137088"	"OPINION"
"790927179"	"OPINION"
"1577567947"	"EXPERIENCE"
"680977283"	"FACT"
"1608675699"	"EXPERIENCE"
"1993978222"	"FACT"
"893777727"	"NOT_LABELED"
"360918794"	"OPINION"
"538461864"	"EXPERIENCE"
"670448897"	"EXPERIENCE"
"1262850890"	"EXPERIENCE"
"724298312"	"FACT"
"298779766"	"FACT"
"95066028"	"FACT"
"984919524"	"EXPERIENCE"
"2116216942"	"EXPERIENCE"
"2222216942"	"OPINION"
"493943550"	"EXPERIENCE"
"1942522562"	"EXPERIENCE"
"1394439517"	"EXPERIENCE"
"1196337335"	"EXPERIENCE"
"1316289586"	"OPINION"
"934620636"	"OPINION"
"1042235727"	"FACT"
"76385122"	"EXPERIENCE"
"1760648899"	"EXPERIENCE"
"1390014018"	"OPINION"
"1089067941"	"FACT"
"1627066056"	"OPINION"
"1284679874"	"FACT"
"1518247415"	"FACT"
"1007291175"	"OPINION"
"1731111567"	"NOT_LABELED"
"1560402865"	"EXPERIENCE"
"1248672972"	"EXPERIENCE"
"941001419"	"EXPERIENCE"
"886490434"	"FACT"
"244679455"	"EXPERIENCE"
"42412741"	"EXPERIENCE"
"503553727"	"EXPERIENCE"
"1950946105"	"EXPERIENCE"
"597629535"	"EXPERIENCE"
"992474044"	"FACT"
"2125642237"	"EXPERIENCE"
"65737339"	"OPINION"
"1045064423"	"EXPERIENCE"
"901907685"	"FACT"
"1927348561"	"EXPERIENCE"
"210683023"	"FACT"
"1919507407"	"EXPERIENCE"
"1074331574"	"EXPERIENCE"
"1335064935"	"EXPERIENCE"
"761662617"	"FACT"
"1363558572"	"EXPERIENCE"
"1920128031"	"EXPERIENCE"
"1248291142"	"EXPERIENCE"
"843229895"	"EXPERIENCE"
"2092759961"	"EXPERIENCE"
"1390138362"	"FACT"
"172535440"	"EXPERIENCE"
"1619435716"	"FACT"
"1690783956"	"EXPERIENCE"
"286313919"	"FACT"
"1973267234"	"FACT"
"1192368121"	"EXPERIENCE"
"230992822"	"EXPERIENCE"
"38105213"	"FACT"
"532470828"	"OPINION"
"1907652723"	"FACT"
"442508551"	"EXPERIENCE"
"1589571983"	"EXPERIENCE"
"249183802"	"OPINION"
"1740068644"	"EXPERIENCE"
"1797846226"	"EXPERIENCE"
"1959474239"	"OPINION"
"1718344831"	"FACT"
"812494092"	"FACT"
"1173624664"	"OPINION"
"799527287"	"FACT"
"383833835"	"OPINION"
"1886164230"	"FACT"
"1503127559"	"FACT"
"1170400361"	"EXPERIENCE"
"1044098158"	"FACT"
"1303942052"	"EXPERIENCE"
"120547302"	"FACT"
"1857073306"	"FACT"
"792148753"	"EXPERIENCE"
"66420258"	"EXPERIENCE"
"346658413"	"EXPERIENCE"
"1454128251"	"FACT"
"1379151624"	"OPINION"
"1174626828"	"OPINION"
"245859091"	"EXPERIENCE"
"839712542"	"EXPERIENCE"
"1031189030"	"EXPERIENCE"
"76726543"	"EXPERIENCE"
"943386981"	"EXPERIENCE"
"1748727938"	"OPINION"
"1044786583"	"EXPERIENCE"
"1795631577"	"FACT"
"1378513192"	"FACT"
"752097679"	"FACT"
"743358931"	"FACT"
"203097497"	"OPINION"
"489108128"	"OPINION"
"1694006872"	"FACT"
"1385584220"	"EXPERIENCE"
"1604855204"	"EXPERIENCE"
"104005285"	"FACT"
"2064369895"	"FACT"
"780448102"	"OPINION"
"1012168962"	"FACT"
"1934380972"	"EXPERIENCE"
"205766439"	"EXPERIENCE"
"396670099"	"FACT"
"607014774"	"OPINION"
"1105782186"	"FACT"
"413175593"	"NOT_LABELED"
"1703876538"	"OPINION"
"1404517797"	"OPINION"
"2065186561"	"OPINION"
"1345159894"	"OPINION"
"1995931684"	"OPINION"
"2045460427"	"OPINION"
"660797877"	"FACT"
"66079713877"	"EXPERIENCE"
"1565697864"	"FACT"
"1988998643"	"FACT"
"1887285948"	"FACT"
"1779209525"	"NOT_LABELED"
"956221847"	"NOT_LABELED"
"1821058842"	"EXPERIENCE"
"164623177"	"EXPERIENCE"
"285878637"	"EXPERIENCE"
"1205301934"	"EXPERIENCE"
"360029191"	"OPINION"
"1678945641"	"EXPERIENCE"
"1259196928"	"FACT"
"847302998"	"EXPERIENCE"
"1865012708"	"OPINION"
"4131755932"	"OPINION"
"17038765382"	"OPINION"
"14045177972"	"OPINION"
"20651865612"	"OPINION"
"33885186561"	"NOT_LABELED"
"1816182623"	"EXPERIENCE"
"773588018"	"EXPERIENCE"
"1773588018"	"EXPERIENCE"
"204144202"	"FACT"
"1599628449"	"NOT_LABELED"
"1383839072"	"EXPERIENCE"
"336986736"	"EXPERIENCE"
"1881650490"	"FACT"
"1363626411"	"OPINION"
"2138376082"	"OPINION"
"626452714"	"OPINION"
"505011321"	"FACT"
"39741970"	"EXPERIENCE"
"1970272742"	"EXPERIENCE"
"1158169362"	"OPINION"
"1565410054"	"FACT"
"1720039213"	"OPINION"
"285276599"	"OPINION"
"1097101896"	"EXPERIENCE"
"1606086938"	"OPINION"
"1634086938"	"EXPERIENCE"
"807223969"	"NOT_LABELED"
"622845158"	"NOT_LABELED"
"367212290"	"NOT_LABELED"
"185441659"	"NOT_LABELED"
"915269216"	"FACT"
"1697695612"	"FACT"
"1360080776"	"EXPERIENCE"
"100419342"	"OPINION"
"123470275"	"FACT"
"1365311729"	"EXPERIENCE"
"68048060"	"EXPERIENCE"
"63549883"	"FACT"
"1904868654"	"FACT"
"2104553272"	"OPINION"
"1927775606"	"OPINION"
"1381770848"	"OPINION"
"277927780"	"EXPERIENCE"
"951849707"	"FACT"
"748342260"	"OPINION"
"2018370575"	"FACT"
"867811047"	"FACT"
"893434383"	"OPINION"
"1629943960"	"NOT_LABELED"
"1179973956"	"FACT"
"1636512039"	"FACT"
"163882519"	"NOT_LABELED"
"922851824"	"EXPERIENCE"
"1193417378"	"EXPERIENCE"
"157389384"	"OPINION"
"1216797909"	"OPINION"
"782626501"	"FACT"
"1448894883"	"NOT_LABELED"
"1638825192"	"NOT_LABELED"
"9228518242"	"EXPERIENCE"
"11934173782"	"EXPERIENCE"
"1677302800"	"OPINION"
"1573893842"	"OPINION"
"805737737"	"FACT"
"12167979092"	"NOT_LABELED"
"1707031528"	"FACT"
"652279488"	"FACT"
"194722373"	"FACT"
"1993614257"	"OPINION"
"1672791560"	"NOT_LABELED"
"58970680"	"NOT_LABELED"
"2110069264"	"FACT"
"642888299"	"FACT"
"1516774786"	"OPINION"
"1329980733"	"OPINION"
"101357757"	"EXPERIENCE"
"1124528867"	"EXPERIENCE"
"6724528867"	"NOT_LABELED"
"780081234"	"FACT"
"351054781"	"EXPERIENCE"
"200921646"	"EXPERIENCE"
"1824544915"	"NOT_LABELED"
"20498620"	"FACT"
"1584889120"	"FACT"
"212273198"	"FACT"
"1510137704"	"FACT"
"1319312874"	"FACT"
"1392554115"	"FACT"
"676255529"	"FACT"
"638009093"	"FACT"
"873496866"	"OPINION"
"1170425784"	"FACT"
"2034611026"	"OPINION"
"1682672221"	"NOT_LABELED"
"382851546"	"EXPERIENCE"
"244207473"	"FACT"
"1539611616"	"FACT"
"1278888158"	"EXPERIENCE"
"376862274"	"OPINION"
"1461081752"	"EXPERIENCE"
"281137798"	"EXPERIENCE"
"1545017069"	"FACT"
"2019807110"	"EXPERIENCE"
"1384998119"	"EXPERIENCE"
"1924701293"	"NOT_LABELED"
"1952784332"	"OPINION"
"1669686833"	"FACT"
"901503618"	"FACT"
"1272306965"	"FACT"
"287382554"	"NOT_LABELED"
"721453727"	"EXPERIENCE"
"72145372711"	"EXPERIENCE"
"395076604"	"EXPERIENCE"
"2013907889"	"EXPERIENCE"
"762485211"	"EXPERIENCE"
"1328954659"	"EXPERIENCE"
"537910036"	"EXPERIENCE"
"124243846"	"FACT"
"190735216"	"OPINION"
"502136017"	"OPINION"
"1875545674"	"EXPERIENCE"
"1252837346"	"EXPERIENCE"
"809711054"	"EXPERIENCE"
"2076139397"	"EXPERIENCE"
"685048487"	"FACT"
"798416148"	"OPINION"
"387654659"	"FACT"
"713078642"	"FACT"
"28459319"	"FACT"
"1436329761"	"EXPERIENCE"
"791120231"	"EXPERIENCE"
"1375776060"	"EXPERIENCE"
"1705434720"	"FACT"
"2125335553"	"EXPERIENCE"
"1811722173"	"EXPERIENCE"
"1993458249"	"OPINION"
"529810486"	"OPINION"
"1697112701"	"FACT"
"1770900384"	"FACT"
"241295645"	"FACT"
"329165466"	"FACT"
"3266666466"	"NOT_LABELED"
"2024091465"	"NOT_LABELED"
"2022221465"	"OPINION"
"1928138584"	"EXPERIENCE"
"5868138584"	"OPINION"
"443301890"	"EXPERIENCE"
"1702015035"	"OPINION"
"7589015035"	"OPINION"
"80793825"	"FACT"
"242097669"	"EXPERIENCE"
"1167364282"	"OPINION"
"893932483"	"OPINION"
"1560581939"	"EXPERIENCE"
"241855766"	"EXPERIENCE"
"1061133230"	"OPINION"
"659353373"	"EXPERIENCE"
"1050767240"	"OPINION"
"293608608"	"FACT"
"42450495"	"FACT"
"1495149290"	"EXPERIENCE"
"1663400808"	"OPINION"
"1643764728"	"EXPERIENCE"
"1593549554"	"EXPERIENCE"
"859070452"	"OPINION"
"1255093517"	"OPINION"
"1511392633"	"OPINION"
"690707569"	"FACT"
"384580596"	"OPINION"
"1859806270"	"EXPERIENCE"
"454246422"	"OPINION"
"1367932666"	"FACT"
"1694017081"	"OPINION"
"57053283"	"OPINION"
"701781316"	"FACT"
"31129456522"	"NOT_LABELED"
"1513278647"	"EXPERIENCE"
"2107287381"	"FACT"
"876017638"	"NOT_LABELED"
"1462571338"	"EXPERIENCE"
"1667571155"	"EXPERIENCE"
"1911578813"	"EXPERIENCE"
"1039516645"	"EXPERIENCE"
"1611742422"	"EXPERIENCE"
"1798421742"	"EXPERIENCE"
"1051639369"	"EXPERIENCE"
"1468855953"	"FACT"
"1679824851"	"EXPERIENCE"
"2038935498"	"EXPERIENCE"
"1007396349"	"OPINION"
"2035003929"	"OPINION"
"1550074943"	"OPINION"
"978639259"	"FACT"
"1132723300"	"OPINION"
"1779247843"	"OPINION"
"891826148"	"OPINION"
"1810029893"	"NOT_LABELED"
"5262858"	"NOT_LABELED"
"1031400274"	"EXPERIENCE"
"1128156252"	"EXPERIENCE"
"1123943555"	"EXPERIENCE"
"1705631732"	"EXPERIENCE"
"1818932037"	"OPINION"
"886360443"	"NOT_LABELED"
"278001608"	"FACT"
"1734916913"	"FACT"
"986454665"	"OPINION"
"2037456799"	"OPINION"
"189068012"	"OPINION"
"233651088"	"OPINION"
"532073584"	"NOT_LABELED"
"622123056"	"OPINION"
"120830511"	"EXPERIENCE"
"1894914506"	"EXPERIENCE"
"2118552042"	"FACT"
"1721320560"	"EXPERIENCE"
"297887411"	"EXPERIENCE"
"1438218903"	"EXPERIENCE"
"235242124"	"EXPERIENCE"
"53208967"	"FACT"
"317194806"	"EXPERIENCE"
"1234376236"	"EXPERIENCE"
"854229928"	"EXPERIENCE"
"1017964497"	"EXPERIENCE"
"498975624"	"EXPERIENCE"
"934253730"	"EXPERIENCE"
"1427662674"	"NOT_LABELED"
"31368484"	"FACT"
"863043035"	"NOT_LABELED"
"1009150159"	"FACT"
"54137841"	"EXPERIENCE"
"904327824"	"NOT_LABELED"
"90321911"	"EXPERIENCE"
"1460299314"	"OPINION"
"1746410368"	"OPINION"
"420590295"	"EXPERIENCE"
"2042720264"	"NOT_LABELED"
"1369690469"	"NOT_LABELED"
"232869269"	"EXPERIENCE"
"1537179845"	"EXPERIENCE"
"1427231631"	"OPINION"
"1476378624"	"OPINION"
"1602685120"	"OPINION"
"728240318"	"FACT"
"1714512304"	"OPINION"
"1729102409"	"EXPERIENCE"
"206364252"	"EXPERIENCE"
"1363862468"	"EXPERIENCE"
"157327649"	"EXPERIENCE"
"1217096894"	"NOT_LABELED"
"1468129626"	"FACT"
"1277165005"	"OPINION"
"239153832"	"NOT_LABELED"
"148921609"	"NOT_LABELED"
"1754823534"	"EXPERIENCE"
"1948493053"	"EXPERIENCE"
"517991047"	"EXPERIENCE"
"1268535579"	"EXPERIENCE"
"1739811697"	"EXPERIENCE"
"1171683592"	"EXPERIENCE"
"897773364"	"OPINION"
"434877268"	"OPINION"
"1371788203"	"NOT_LABELED"
"619175858"	"NOT_LABELED"
"1761150866"	"OPINION"
"755427797"	"NOT_LABELED"
"1938181614"	"EXPERIENCE"
"1548202628"	"EXPERIENCE"
"894793342"	"EXPERIENCE"
"455338516"	"EXPERIENCE"
"984997470"	"EXPERIENCE"
"11045025"	"FACT"
"760657871"	"FACT"
"232957807"	"FACT"
"2071634017"	"NOT_LABELED"
"955574237"	"OPINION"
"451784686"	"FACT"
"1219903231"	"FACT"
"1576395914"	"NOT_LABELED"
"285560298"	"EXPERIENCE"
"840155266"	"EXPERIENCE"
"1893453109"	"FACT"
"1380448987"	"FACT"
"2133419354"	"FACT"
"530646851"	"OPINION"
"937844856"	"EXPERIENCE"
"643588180"	"OPINION"
"385646709"	"OPINION"
"568407618"	"OPINION"
"99841490"	"NOT_LABELED"
"601428419"	"OPINION"
"1776440449"	"EXPERIENCE"
"754364795"	"OPINION"
"843757700"	"FACT"
"1952421565"	"EXPERIENCE"
"1655455253"	"EXPERIENCE"
"1381380400"	"EXPERIENCE"
"442877924"	"OPINION"
"400847809"	"FACT"
"1569363463"	"EXPERIENCE"
"995980230"	"OPINION"
"562811974"	"OPINION"
"1020680421"	"EXPERIENCE"
"2065093828"	"EXPERIENCE"
"1019501236"	"FACT"
"2140054510"	"EXPERIENCE"
"907948206"	"OPINION"
"1540084678"	"EXPERIENCE"
"2138158883"	"EXPERIENCE"
"1623127101"	"EXPERIENCE"
"101584904"	"OPINION"
"1153664047"	"EXPERIENCE"
"1744069197"	"FACT"
"136765084"	"FACT"
"628112303"	"EXPERIENCE"
"845368008"	"EXPERIENCE"
"356387317"	"OPINION"
"1393649241"	"OPINION"
"839977884"	"EXPERIENCE"
"1818167665"	"EXPERIENCE"
"1830594723"	"OPINION"
"340456592"	"FACT"
"957608464"	"FACT"
"2103746667"	"OPINION"
"1471242500"	"EXPERIENCE"
"1179309855"	"EXPERIENCE"
"1746459158"	"FACT"
"724810112"	"FACT"
"1561709405"	"OPINION"
"1734261654"	"EXPERIENCE"
"552835479"	"OPINION"
"684863962"	"OPINION"
"1250841383"	"OPINION"
"1598362826"	"FACT"
"1702717236"	"EXPERIENCE"
"1654634520"	"FACT"
"807480954"	"EXPERIENCE"
"1971130030"	"OPINION"
"1789970862"	"FACT"
"934852397"	"OPINION"
"194489787"	"OPINION"
"1086736705"	"FACT"
"1920925437"	"FACT"
"584741316"	"FACT"
"1875851171"	"FACT"
"961272498"	"EXPERIENCE"
"229946633"	"OPINION"
"406795682"	"EXPERIENCE"
"2122474494"	"FACT"
"475300094"	"FACT"
"190479365"	"FACT"
"28997300"	"FACT"
"477903464"	"OPINION"
"1801891667"	"OPINION"
"2070437613"	"FACT"
"1953537351"	"FACT"
"199299937"	"FACT"
"456461295"	"EXPERIENCE"
"951488167"	"EXPERIENCE"
"595658645"	"EXPERIENCE"
"273963811"	"EXPERIENCE"
"3112945652"	"NOT_LABELED"
"145700488"	"NOT_LABELED"
"251378255"	"OPINION"
"705479310"	"OPINION"
"14488948832"	"NOT_LABELED"
"435632378"	"NOT_LABELED"
"1401131667"	"NOT_LABELED"
"2119538045"	"EXPERIENCE"
"411782557"	"NOT_LABELED"
"459281953"	"FACT"
"584089882"	"NOT_LABELED"
"1925127051"	"FACT"
"1812613827"	"OPINION"
"1655039660"	"OPINION"
"400796988"	"NOT_LABELED"
"79176"	"OPINION"
"1312478122"	"NOT_LABELED"
"266386942"	"EXPERIENCE"
"140577440"	"OPINION"
"700231416"	"OPINION"
"1060173533"	"FACT"
"861458396"	"FACT"
"709958222"	"FACT"
"457158760"	"EXPERIENCE"
"4511118760"	"NOT_LABELED"
"699565269"	"OPINION"
"1239538601"	"OPINION"
"1787551705"	"FACT"
"1656600162"	"OPINION"
"24045149"	"NOT_LABELED"
"1833470795"	"OPINION"
"1483500669"	"FACT"
"331787583"	"FACT"
"1628789984"	"FACT"
"724357008"	"OPINION"
"1697004460"	"OPINION"
"808392665"	"FACT"
"1325169983"	"OPINION"
"975198960"	"FACT"
"1116105435"	"NOT_LABELED"
"1198470486"	"EXPERIENCE"
"908787970"	"FACT"
"691708786"	"EXPERIENCE"
"1079509019"	"EXPERIENCE"
"289790400"	"EXPERIENCE"
"490418070"	"FACT"
"886768961"	"OPINION"
"1320737345"	"FACT"
"132506093"	"EXPERIENCE"
"1212589610"	"EXPERIENCE"
"359623097"	"OPINION"
"1299700595"	"OPINION"
"481121709"	"OPINION"
"1726857748"	"OPINION"
"1387255025"	"OPINION"
"878877225"	"EXPERIENCE"
"94555567"	"EXPERIENCE"
"874171227"	"EXPERIENCE"
"1800314647"	"OPINION"
"389897283"	"EXPERIENCE"
"991871728"	"EXPERIENCE"
"460824215"	"FACT"
"902615733"	"EXPERIENCE"
"918328502"	"EXPERIENCE"
"2342437"	"NOT_LABELED"
"1122026893"	"OPINION"
"1685119795"	"NOT_LABELED"
"86553982"	"NOT_LABELED"
"117475253"	"NOT_LABELED"
"2035914120"	"OPINION"
"153773573"	"EXPERIENCE"
"1591321475"	"EXPERIENCE"
"1686363641"	"EXPERIENCE"
"1516281930"	"FACT"
"1358884802"	"FACT"
"1427023148"	"EXPERIENCE"
"1586423257"	"EXPERIENCE"
"1585558423"	"EXPERIENCE"
"341599240"	"EXPERIENCE"
"1092303454"	"EXPERIENCE"
"588971144"	"EXPERIENCE"
"2030939948"	"EXPERIENCE"
"847658559"	"FACT"
"1326845909"	"OPINION"
"1648300191"	"FACT"
"937833505"	"EXPERIENCE"
"152927186"	"FACT"
"642286183"	"FACT"
"27613272"	"FACT"
"1296277875"	"EXPERIENCE"
"856517981"	"FACT"
"476635087"	"OPINION"
"1128480764"	"NOT_LABELED"
"88545551"	"FACT"
"1446507977"	"FACT"
"801299421"	"FACT"
"135619142"	"FACT"
"1180594086"	"FACT"
"867958167"	"EXPERIENCE"
"739684246"	"FACT"
"895824953"	"EXPERIENCE"
"366958709"	"FACT"
"566530641"	"EXPERIENCE"
"885619074"	"EXPERIENCE"
"56876281"	"OPINION"
"216371432"	"EXPERIENCE"
"796668396"	"OPINION"
"1432679927"	"OPINION"
"1289945988"	"EXPERIENCE"
"498717933"	"FACT"
"344666658"	"NOT_LABELED"
"987081024"	"FACT"
"1718822091"	"FACT"
"1804066382"	"OPINION"
"1822897090"	"FACT"
"639395559"	"EXPERIENCE"
"950604551"	"EXPERIENCE"
"570453438"	"FACT"
"1958710992"	"EXPERIENCE"
"1829346094"	"FACT"
"1230129427"	"EXPERIENCE"
"1700294418"	"EXPERIENCE"
"37893369"	"FACT"
"1348260492"	"OPINION"
"2109741284"	"OPINION"
"1192827740"	"EXPERIENCE"
"816086877"	"EXPERIENCE"
"1049664359"	"EXPERIENCE"
"1826069552"	"OPINION"
"746446905"	"FACT"
"1188272897"	"FACT"
"1983179387"	"OPINION"
"21822081"	"OPINION"
"1055979405"	"EXPERIENCE"
"1393024063"	"EXPERIENCE"
"1250140934"	"EXPERIENCE"
"729208689"	"EXPERIENCE"
"1719360905"	"EXPERIENCE"
"431421872"	"EXPERIENCE"
"1435931930"	"EXPERIENCE"
"771840603"	"EXPERIENCE"
"602890240"	"EXPERIENCE"
"94744204"	"EXPERIENCE"
"1037044296"	"OPINION"
"1043967202"	"OPINION"
"331750731"	"OPINION"
"941065789"	"OPINION"
"1505276723"	"OPINION"
"1227329365"	"OPINION"
"1159662637"	"OPINION"
"2060458671"	"OPINION"
"20899958671"	"OPINION"
"157766981"	"OPINION"
"1148890276"	"OPINION"
"660054645"	"FACT"
"1158365112"	"NOT_LABELED"
"530995209"	"EXPERIENCE"
"1525586811"	"EXPERIENCE"
"1783514559"	"OPINION"
"2056906621"	"OPINION"
"112619464"	"OPINION"
"1734446605"	"FACT"
"1043398191"	"OPINION"
"2005556055"	"OPINION"
"860922362"	"NOT_LABELED"
"1089013495"	"FACT"
"485351472"	"FACT"
"1345628474"	"NOT_LABELED"
"9995628474"	"OPINION"
"1634760989"	"OPINION"
"1578286626"	"EXPERIENCE"
"1841090625"	"OPINION"
"246119931"	"FACT"
"1351140668"	"OPINION"
"1207038214"	"FACT"
"1983934547"	"FACT"
"542998692"	"EXPERIENCE"
"451362489"	"FACT"
"501637567"	"EXPERIENCE"
"1630673542"	"OPINION"
"7770673542"	"EXPERIENCE"
"1300469610"	"OPINION"
"255646674"	"EXPERIENCE"
"689824936"	"EXPERIENCE"
"771967398"	"FACT"
"368291407"	"FACT"
"1342377961"	"FACT"
"1139540056"	"FACT"
