"sentence_id"	"polarity"
"311294552"	"NOT_LABELED"
"1855265051"	"NEUTRAL"
"885526873"	"NEUTRAL"
"1001389233"	"POSITIVE"
"1095717428"	"POSITIVE"
"1810973007"	"NEUTRAL"
"229195229"	"NEUTRAL"
"1450414368"	"NEUTRAL"
"479490094"	"NEUTRAL"
"1201267692"	"NOT_LABELED"
"1658662970"	"POSITIVE"
"1414684813"	"NEUTRAL"
"261660498"	"POSITIVE"
"1626685892"	"POSITIVE"
"1928425178"	"POSITIVE"
"522058131"	"POSITIVE"
"974670530"	"POSITIVE"
"1255539612"	"NEGATIVE"
"1673367660"	"POSITIVE"
"817891803"	"NEGATIVE"
"1673523372"	"POSITIVE"
"1261236695"	"NEGATIVE"
"2105931501"	"POSITIVE"
"1377085157"	"POSITIVE"
"1131549811"	"POSITIVE"
"1656828309"	"POSITIVE"
"21370681132"	"NOT_LABELED"
"1524425946"	"NOT_LABELED"
"449505296"	"NEUTRAL"
"913051270"	"POSITIVE"
"1052010106"	"NEUTRAL"
"1581008640"	"POSITIVE"
"750936285"	"POSITIVE"
"531348981"	"POSITIVE"
"180592702"	"NEGATIVE"
"266104976"	"NEGATIVE"
"1967755783"	"NEUTRAL"
"444066839"	"NEGATIVE"
"1436627464"	"NEUTRAL"
"1926141597"	"POSITIVE"
"1115380886"	"NOT_LABELED"
"1040568540"	"POSITIVE"
"15183245"	"POSITIVE"
"1484944462"	"POSITIVE"
"2054544163"	"POSITIVE"
"155621020"	"POSITIVE"
"1839"	"NOT_LABELED"
"1307968981"	"POSITIVE"
"3112945522"	"NOT_LABELED"
"981226496"	"NEGATIVE"
"315999169"	"NEUTRAL"
"657056108"	"POSITIVE"
"1629554080"	"NEUTRAL"
"946276852"	"NEUTRAL"
"473731816"	"POSITIVE"
"768291116"	"NEUTRAL"
"720681150"	"NOT_LABELED"
"174982138"	"NEGATIVE"
"867151111"	"POSITIVE"
"1417934636"	"POSITIVE"
"648817053"	"NEGATIVE"
"579245635"	"NEUTRAL"
"2044526118"	"NEUTRAL"
"774764640"	"NEUTRAL"
"2132176572"	"NOT_LABELED"
"170649054"	"NEUTRAL"
"1522648824"	"NEGATIVE"
"263256455"	"NEGATIVE"
"570397603"	"NEGATIVE"
"1849006918"	"NEUTRAL"
"1180274366"	"NEUTRAL"
"41286598"	"NEUTRAL"
"97262"	"NOT_LABELED"
"2146544562"	"NEUTRAL"
"1552324721"	"POSITIVE"
"436716140"	"NEGATIVE"
"1323871595"	"NEGATIVE"
"1100232607"	"NEGATIVE"
"1155949641"	"NEGATIVE"
"285916357"	"NEUTRAL"
"509143179"	"POSITIVE"
"1466021734"	"POSITIVE"
"1556553198"	"NEUTRAL"
"286672938"	"POSITIVE"
"14106073602"	"NOT_LABELED"
"2113059601"	"NEUTRAL"
"1534189935"	"NEUTRAL"
"1953583631"	"NEUTRAL"
"743941481"	"POSITIVE"
"1418697650"	"POSITIVE"
"18392"	"NOT_LABELED"
"369657961"	"NEUTRAL"
"1094484228"	"NEUTRAL"
"699794779"	"NEUTRAL"
"604850318"	"NEUTRAL"
"1008018793"	"NEUTRAL"
"1895255908"	"NEUTRAL"
"1790446210"	"NEUTRAL"
"296676229"	"NOT_LABELED"
"591027433"	"NEGATIVE"
"1092709910"	"NEUTRAL"
"1569487267"	"NEGATIVE"
"536793672"	"NEUTRAL"
"1840759187"	"NOT_LABELED"
"2113575042"	"NOT_LABELED"
"1467621477"	"POSITIVE"
"172427276"	"NEUTRAL"
"1988569168"	"NEUTRAL"
"1066194903"	"POSITIVE"
"2146943405"	"NEGATIVE"
"1957563177"	"NOT_LABELED"
"1605129786"	"NOT_LABELED"
"187137335"	"POSITIVE"
"1457433594"	"NEUTRAL"
"1820748017"	"NEUTRAL"
"12208040"	"POSITIVE"
"1833038020"	"POSITIVE"
"1858370107"	"NOT_LABELED"
"709414354"	"NEUTRAL"
"610689500"	"NEUTRAL"
"60674983"	"NEUTRAL"
"431245969"	"NEUTRAL"
"1331772641"	"NEUTRAL"
"2137112845"	"NEGATIVE"
"2144930817"	"NEGATIVE"
"1457286377"	"POSITIVE"
"860022598"	"NEUTRAL"
"1835409360"	"NEUTRAL"
"447072107"	"POSITIVE"
"296676216"	"NOT_LABELED"
"1869123790"	"NEUTRAL"
"1091188817"	"POSITIVE"
"1097502777"	"NEUTRAL"
"1004750051"	"NEUTRAL"
"1308305258"	"NEUTRAL"
"2035610490"	"NEUTRAL"
"1584569940"	"NEUTRAL"
"1581435609"	"NEGATIVE"
"828577535"	"NEGATIVE"
"290521272"	"POSITIVE"
"355276762"	"POSITIVE"
"1660980221"	"POSITIVE"
"2137316482"	"NEUTRAL"
"1144677266"	"NEUTRAL"
"1055770250"	"NEUTRAL"
"893162685"	"NEUTRAL"
"809780317"	"NEUTRAL"
"1690285322"	"NEUTRAL"
"1495894517"	"POSITIVE"
"1120336500"	"NEUTRAL"
"1641269773"	"NEUTRAL"
"1455101857"	"NEGATIVE"
"549740687"	"NEUTRAL"
"806168849"	"NEUTRAL"
"426713677"	"NEGATIVE"
"514655684"	"NEUTRAL"
"214807745"	"NEUTRAL"
"2136290454"	"NEUTRAL"
"888451255"	"NEUTRAL"
"97086927"	"NEUTRAL"
"192197947"	"NEUTRAL"
"1592200492"	"NOT_LABELED"
"1162988493"	"NEUTRAL"
"305461281"	"NEUTRAL"
"1834551191"	"POSITIVE"
"1752953252"	"NEUTRAL"
"1947680764"	"NEGATIVE"
"1597924104"	"NEGATIVE"
"8676862642"	"NOT_LABELED"
"1861139192"	"NEUTRAL"
"705877977"	"NEUTRAL"
"1574037539"	"NEUTRAL"
"52737556"	"POSITIVE"
"527890094"	"POSITIVE"
"2062497279"	"POSITIVE"
"621527422"	"NOT_LABELED"
"1219706842"	"POSITIVE"
"1060492950"	"POSITIVE"
"1026776067"	"NEUTRAL"
"266074331"	"NEUTRAL"
"2081141412"	"NEUTRAL"
"595270619"	"NEUTRAL"
"374639454"	"NEUTRAL"
"1370111683"	"POSITIVE"
"357026958"	"NEUTRAL"
"1856706048"	"NEUTRAL"
"1113876556"	"NEUTRAL"
"1181561008"	"NEUTRAL"
"247194292"	"NEUTRAL"
"591339982"	"NEGATIVE"
"1712694390"	"NEUTRAL"
"1506275081"	"NEGATIVE"
"130590630"	"NEGATIVE"
"192907486"	"NEGATIVE"
"911976719"	"NOT_LABELED"
"795942794"	"NEUTRAL"
"1728031891"	"NEUTRAL"
"396543077"	"NEUTRAL"
"1297218234"	"NEUTRAL"
"1548623475"	"NEUTRAL"
"365160667"	"NEUTRAL"
"1724281747"	"NEUTRAL"
"867182691"	"NOT_LABELED"
"246137679"	"NEUTRAL"
"994107068"	"NEGATIVE"
"1677336066"	"NEUTRAL"
"1574494696"	"NEGATIVE"
"1681805608"	"NEUTRAL"
"1230290186"	"NEUTRAL"
"431371336"	"NEUTRAL"
"351295205"	"NEUTRAL"
"171623310"	"NEUTRAL"
"143320520622"	"NOT_LABELED"
"1678936428"	"POSITIVE"
"2003899890"	"NEUTRAL"
"1483380640"	"POSITIVE"
"329263696"	"NEUTRAL"
"1099817452"	"NEGATIVE"
"2966762292"	"NOT_LABELED"
"1818710939"	"NEUTRAL"
"102130753"	"NEUTRAL"
"1501818390"	"NEUTRAL"
"1372066530"	"NEUTRAL"
"286367704"	"NEUTRAL"
"1569854859"	"NEUTRAL"
"2092426263"	"NEUTRAL"
"2140302557"	"NOT_LABELED"
"1867518096"	"NOT_LABELED"
"1529609706"	"NEUTRAL"
"1980048256"	"NEGATIVE"
"1716923313"	"NEUTRAL"
"1958330329"	"NOT_LABELED"
"40700452"	"NOT_LABELED"
"1836245647"	"NEUTRAL"
"1192995216"	"NEUTRAL"
"695798262"	"NEUTRAL"
"301594413"	"NEUTRAL"
"1099188297"	"NEGATIVE"
"1718632296"	"NEGATIVE"
"1601156060"	"NEGATIVE"
"288128148"	"NEUTRAL"
"1750831443"	"NEUTRAL"
"1624972942"	"NEUTRAL"
"596685493"	"NEUTRAL"
"77860423"	"NEUTRAL"
"1703995858"	"NEGATIVE"
"561482844"	"NEUTRAL"
"1649521099"	"NEUTRAL"
"262096507"	"NEUTRAL"
"1748066924"	"NEUTRAL"
"1179474466"	"NEUTRAL"
"1138157830"	"NEUTRAL"
"127645710"	"NEUTRAL"
"1735984562"	"NEUTRAL"
"727576276"	"NEUTRAL"
"2340"	"NOT_LABELED"
"311294565223"	"NOT_LABELED"
"253848826"	"NEUTRAL"
"328647200"	"POSITIVE"
"577982755"	"NEUTRAL"
"1700127094"	"POSITIVE"
"629089878"	"POSITIVE"
"89858213"	"NEUTRAL"
"1883986361"	"POSITIVE"
"317647290"	"NEGATIVE"
"2117455694"	"NEUTRAL"
"687646330"	"NEUTRAL"
"1257111547"	"POSITIVE"
"1828899364"	"NOT_LABELED"
"1236303866"	"NEGATIVE"
"1443703862"	"NEUTRAL"
"800520470"	"POSITIVE"
"1978660194"	"POSITIVE"
"1438349473"	"NEGATIVE"
"1625119573"	"POSITIVE"
"282012432"	"POSITIVE"
"1381856024"	"POSITIVE"
"384393901"	"NEUTRAL"
"480707123"	"NEUTRAL"
"1326558710"	"NEUTRAL"
"1068673054"	"NEUTRAL"
"368972932"	"NEUTRAL"
"898638523"	"NEUTRAL"
"2016899921"	"NOT_LABELED"
"582840957"	"POSITIVE"
"1655701829"	"NEGATIVE"
"917490958"	"NEUTRAL"
"23402"	"NOT_LABELED"
"371382612"	"NOT_LABELED"
"2137068100"	"NOT_LABELED"
"346028708"	"NEUTRAL"
"1589929095"	"NEUTRAL"
"1831096411"	"NEUTRAL"
"285790521"	"NOT_LABELED"
"1402436785"	"NEGATIVE"
"1378388681"	"NEUTRAL"
"1633772740"	"NEGATIVE"
"936023860"	"NEUTRAL"
"623550510"	"NEUTRAL"
"755177697"	"NEUTRAL"
"219896547"	"NOT_LABELED"
"1872969565"	"NEUTRAL"
"538952223"	"POSITIVE"
"1562509636"	"NEUTRAL"
"859134688"	"NEUTRAL"
"247629535"	"NEUTRAL"
"1202164928"	"NEUTRAL"
"175042842"	"NOT_LABELED"
"42338658"	"NEUTRAL"
"1789855975"	"POSITIVE"
"782339731"	"NEUTRAL"
"1468390945"	"NEUTRAL"
"1387240668"	"NEGATIVE"
"2124384404"	"NEGATIVE"
"1770209802"	"NEGATIVE"
"1095578480"	"NEUTRAL"
"1148751793"	"NEUTRAL"
"1647860878"	"NEUTRAL"
"2001240527"	"NEGATIVE"
"1579360111"	"POSITIVE"
"1743190357"	"NEUTRAL"
"393582197"	"NEUTRAL"
"1047905579"	"NEUTRAL"
"1075730357"	"NEGATIVE"
"2141163276"	"NEGATIVE"
"525788035"	"NEUTRAL"
"1521489014"	"POSITIVE"
"1613821183"	"NEUTRAL"
"1879247529"	"NEUTRAL"
"1119747564"	"NEUTRAL"
"450269665"	"NEUTRAL"
"152191015"	"NEUTRAL"
"1817280617"	"NEUTRAL"
"32150399"	"NEUTRAL"
"1750428422"	"NOT_LABELED"
"1939534655"	"NEGATIVE"
"1106276103"	"NEGATIVE"
"2102226916"	"NEGATIVE"
"1695442953"	"NEUTRAL"
"2001207093"	"NEUTRAL"
"554097531"	"NEUTRAL"
"849837280"	"NEUTRAL"
"1346336349"	"NEUTRAL"
"869538952"	"NEUTRAL"
"286444085"	"NEUTRAL"
"1816966407"	"NEUTRAL"
"293088184"	"NEUTRAL"
"1243729208"	"NEUTRAL"
"835970169"	"NEUTRAL"
"1793320716"	"NEUTRAL"
"21135750422"	"NOT_LABELED"
"17702098022"	"NEGATIVE"
"10955784802"	"NEUTRAL"
"11487517932"	"NEUTRAL"
"16478608782"	"NEUTRAL"
"20012405272"	"NEGATIVE"
"15793601112"	"POSITIVE"
"17431903572"	"NEUTRAL"
"3935821972"	"NEUTRAL"
"10479055792"	"NEUTRAL"
"10757303572"	"NEGATIVE"
"21411632762"	"NEGATIVE"
"5257880352"	"NEUTRAL"
"15214890142"	"POSITIVE"
"784075779"	"NEUTRAL"
"1716529865"	"NEUTRAL"
"1204201472"	"NEGATIVE"
"886260958"	"NEGATIVE"
"354929892"	"NEGATIVE"
"284423614"	"NEUTRAL"
"788824448"	"NEUTRAL"
"1183469667"	"NEUTRAL"
"537495848"	"NEUTRAL"
"1138897396"	"NEUTRAL"
"956023719"	"NEUTRAL"
"1274196465"	"NEUTRAL"
"1074178099"	"NEGATIVE"
"943078707"	"NEUTRAL"
"1832094990"	"NEUTRAL"
"211357504222"	"NOT_LABELED"
"1107066438"	"POSITIVE"
"964568750"	"NEUTRAL"
"1901909897"	"NEUTRAL"
"905794881"	"POSITIVE"
"1297728127"	"POSITIVE"
"1955506531"	"POSITIVE"
"526674840"	"NEUTRAL"
"119548731"	"NEUTRAL"
"1325383983"	"POSITIVE"
"1003984716"	"NEUTRAL"
"1641515828"	"NEUTRAL"
"1082278023"	"POSITIVE"
"1005991218"	"NEGATIVE"
"1274809112"	"NEUTRAL"
"1919453102"	"NEGATIVE"
"363742816"	"NEUTRAL"
"1171927058"	"POSITIVE"
"1970631378"	"NEUTRAL"
"1577134038"	"NEUTRAL"
"1809654519"	"NEUTRAL"
"1721938714"	"NEUTRAL"
"710311338"	"POSITIVE"
"2079986640"	"NEUTRAL"
"1172850370"	"POSITIVE"
"1057348614"	"NEUTRAL"
"17504284222"	"NOT_LABELED"
"1223457183"	"NEUTRAL"
"1058168520"	"NEUTRAL"
"2086925072"	"NEUTRAL"
"984331207"	"NEUTRAL"
"526373795"	"NEGATIVE"
"814051225"	"NEUTRAL"
"1256409968"	"NEUTRAL"
"1357973689"	"NEUTRAL"
"234652893"	"NEUTRAL"
"318761242"	"NEUTRAL"
"248510237"	"NEUTRAL"
"1392319486"	"NEUTRAL"
"1483538377"	"NEUTRAL"
"882128081"	"POSITIVE"
"2103016052"	"POSITIVE"
"701155170"	"NEUTRAL"
"1884016871"	"NEUTRAL"
"1826099422"	"NEGATIVE"
"1102058022"	"NEUTRAL"
"1711536123"	"NEUTRAL"
"1301532863"	"POSITIVE"
"1550914536"	"NOT_LABELED"
"117267320"	"NEGATIVE"
"450462461"	"NEGATIVE"
"2117825955"	"NEUTRAL"
"240672020"	"NEUTRAL"
"486502521"	"NEUTRAL"
"1403472739"	"NEUTRAL"
"363949048"	"NEUTRAL"
"468084879"	"NEUTRAL"
"1729907563"	"NEUTRAL"
"21555404"	"NEUTRAL"
"2100624925"	"NEUTRAL"
"1657039622"	"NEUTRAL"
"1849537960"	"NEGATIVE"
"515189796"	"NEUTRAL"
"2141073585"	"POSITIVE"
"12453627212"	"POSITIVE"
"12322143211"	"POSITIVE"
"501432412"	"POSITIVE"
"763991487"	"NEUTRAL"
"117037783"	"POSITIVE"
"613740522"	"NOT_LABELED"
"635750617"	"NEGATIVE"
"643830451"	"NEGATIVE"
"1308237156"	"NEUTRAL"
"1102378694"	"NEUTRAL"
"200910262"	"NEUTRAL"
"20091026211"	"NEUTRAL"
"1444837828"	"NEUTRAL"
"169462574"	"POSITIVE"
"1699467197"	"NOT_LABELED"
"1217557325"	"NEUTRAL"
"829598488"	"NEGATIVE"
"502466638"	"POSITIVE"
"830188379"	"NEGATIVE"
"1388205763"	"NEUTRAL"
"1644395052"	"NEUTRAL"
"1361474653"	"NEUTRAL"
"3423432342"	"POSITIVE"
"1864889785"	"POSITIVE"
"565692068"	"NEUTRAL"
"1433205206222"	"NOT_LABELED"
"1082473215"	"NEUTRAL"
"593723525"	"NEUTRAL"
"1521007404"	"POSITIVE"
"1500674914"	"NEUTRAL"
"547336843"	"NEUTRAL"
"75058620"	"NEUTRAL"
"1668911417"	"NEUTRAL"
"513439370"	"NEUTRAL"
"206354798"	"NEUTRAL"
"900987571"	"NEUTRAL"
"113200225"	"NOT_LABELED"
"1606383588"	"NEUTRAL"
"820742501"	"NEUTRAL"
"1809439220"	"NEUTRAL"
"1494162804"	"NEGATIVE"
"561727243"	"NEUTRAL"
"1366852053"	"NEUTRAL"
"742347649"	"NEUTRAL"
"2129175487"	"NEUTRAL"
"62897367"	"NEUTRAL"
"1457406510"	"NEUTRAL"
"1527443784"	"NEUTRAL"
"581873026"	"NEGATIVE"
"125054595"	"POSITIVE"
"836067605"	"NEUTRAL"
"1863446660"	"NEUTRAL"
"2004562029"	"NEUTRAL"
"1961621684"	"POSITIVE"
"37032338"	"NEUTRAL"
"481548035"	"NEUTRAL"
"72493"	"NOT_LABELED"
"103258448"	"NEUTRAL"
"595987251"	"NEGATIVE"
"669179545"	"NEUTRAL"
"1176941028"	"NEUTRAL"
"581871935"	"NEGATIVE"
"1720485447"	"NEUTRAL"
"2016512704"	"NEUTRAL"
"1934410799"	"NEUTRAL"
"1154697713"	"NEUTRAL"
"138194740"	"NEUTRAL"
"1201545935"	"NEUTRAL"
"1597602703"	"NEGATIVE"
"1893726723"	"POSITIVE"
"1925896154"	"NEUTRAL"
"44162754"	"NEUTRAL"
"1432263948"	"NEGATIVE"
"154584627"	"NEUTRAL"
"1690568799"	"NEUTRAL"
"28363907"	"NEUTRAL"
"225524585"	"POSITIVE"
"177959985"	"NEUTRAL"
"185245756"	"NEUTRAL"
"664344341"	"NEUTRAL"
"768772863"	"NEGATIVE"
"813046622"	"NEGATIVE"
"433206050"	"NEUTRAL"
"2085510238"	"NEUTRAL"
"765918576"	"NEUTRAL"
"867686277"	"NOT_LABELED"
"1965985106"	"NEUTRAL"
"1609572357"	"NEUTRAL"
"929515175"	"NEGATIVE"
"1213276660"	"NEUTRAL"
"1106332463"	"POSITIVE"
"1986504846"	"NEUTRAL"
"716640418"	"NEGATIVE"
"950190958"	"NEGATIVE"
"1092436990"	"NEUTRAL"
"1270390595"	"NEGATIVE"
"1473977741"	"NEGATIVE"
"832528475"	"NEUTRAL"
"1572601787"	"POSITIVE"
"539281426"	"NEGATIVE"
"1028754948"	"NEUTRAL"
"1813513923"	"NEUTRAL"
"1621380010"	"NEUTRAL"
"1444913828"	"NEUTRAL"
"1697662502"	"NEUTRAL"
"642253599"	"NEGATIVE"
"488223791"	"NEUTRAL"
"1408161443"	"NEGATIVE"
"196054867"	"NEUTRAL"
"1385510409"	"NEUTRAL"
"1407088066"	"NEUTRAL"
"1948393844"	"NOT_LABELED"
"1788922570"	"NEGATIVE"
"1928664350"	"NEUTRAL"
"907659569"	"NEGATIVE"
"560199523"	"NEUTRAL"
"485802373"	"NEUTRAL"
"444804405"	"POSITIVE"
"234035479"	"NEGATIVE"
"107747505"	"NEGATIVE"
"2136337468"	"NEUTRAL"
"1571405929"	"NEUTRAL"
"1381760063"	"NEGATIVE"
"1480289459"	"NEUTRAL"
"539257107"	"POSITIVE"
"106241957"	"NEUTRAL"
"1605567116"	"NEUTRAL"
"795795600"	"POSITIVE"
"484806445"	"POSITIVE"
"1532571418"	"POSITIVE"
"1730111321"	"NEUTRAL"
"2091039161"	"NEUTRAL"
"671102709"	"NOT_LABELED"
"2042319386"	"NEUTRAL"
"537245091"	"NEUTRAL"
"1293842950"	"NEGATIVE"
"1944325208"	"NEGATIVE"
"1017199364"	"POSITIVE"
"1686272538"	"POSITIVE"
"1682013220"	"NEUTRAL"
"307667135"	"NEUTRAL"
"529315809"	"POSITIVE"
"840343980"	"POSITIVE"
"531407974"	"NEUTRAL"
"82251710"	"NEGATIVE"
"1366088972"	"NEGATIVE"
"819213429"	"NEGATIVE"
"1809380257"	"NEGATIVE"
"531590232"	"NEUTRAL"
"329440126"	"NEUTRAL"
"497273837"	"NEUTRAL"
"101931598"	"NEUTRAL"
"1762484391"	"POSITIVE"
"1037134344"	"POSITIVE"
"1509951938"	"NEGATIVE"
"1171369175"	"NEGATIVE"
"314475665"	"NEGATIVE"
"81244955"	"NEGATIVE"
"304319182"	"NEGATIVE"
"711391909"	"NEGATIVE"
"296411690"	"NEGATIVE"
"883679155"	"NEGATIVE"
"579127191"	"NEGATIVE"
"2120444809"	"NEUTRAL"
"651206875"	"NEUTRAL"
"98173850"	"NEGATIVE"
"417011992"	"NEUTRAL"
"243269308"	"NEGATIVE"
"108473490"	"NEGATIVE"
"1530297522"	"POSITIVE"
"1908870485"	"NEGATIVE"
"425409226"	"NEGATIVE"
"412537644"	"NEGATIVE"
"1097616142"	"NEUTRAL"
"1186875613"	"NEUTRAL"
"1470908546"	"NOT_LABELED"
"1630487256"	"NEUTRAL"
"913498051"	"NEGATIVE"
"122888522"	"NEUTRAL"
"1473288694"	"NEGATIVE"
"1457043147"	"NEUTRAL"
"1138018921"	"NEGATIVE"
"600564680"	"POSITIVE"
"642723539"	"NEGATIVE"
"1081609455"	"NEGATIVE"
"777307189"	"NEGATIVE"
"1095218456"	"NEGATIVE"
"1984918612"	"NEUTRAL"
"2135400889"	"POSITIVE"
"1294177003"	"NEGATIVE"
"398623232"	"NEGATIVE"
"1076971350"	"NEUTRAL"
"1403019597"	"NEUTRAL"
"872256465"	"POSITIVE"
"1081911455"	"NEGATIVE"
"1528349452"	"NEGATIVE"
"1899615681"	"NEUTRAL"
"221540037"	"NEGATIVE"
"851425871"	"POSITIVE"
"89180662"	"POSITIVE"
"1170486137"	"NEUTRAL"
"94338909"	"NOT_LABELED"
"1493647712"	"NOT_LABELED"
"1701080676"	"NOT_LABELED"
"1653476755"	"POSITIVE"
"1847031046"	"NOT_LABELED"
"53793552"	"NEGATIVE"
"557143313"	"POSITIVE"
"1688203622"	"NEGATIVE"
"17213397"	"POSITIVE"
"2067631457"	"POSITIVE"
"1539200246"	"POSITIVE"
"1354462820"	"NEUTRAL"
"1722434218"	"POSITIVE"
"1845839047"	"NEUTRAL"
"941658061"	"NEUTRAL"
"1616326558"	"NEUTRAL"
"314388362"	"NEUTRAL"
"469037742"	"POSITIVE"
"2198965472"	"NOT_LABELED"
"2040455292"	"POSITIVE"
"1554457298"	"NEGATIVE"
"2067869104"	"NEGATIVE"
"4690377422"	"POSITIVE"
"1112859599"	"NOT_LABELED"
"562847482"	"NEUTRAL"
"1552065150"	"POSITIVE"
"858159686"	"NEUTRAL"
"925548286"	"NEGATIVE"
"1847863339"	"NEGATIVE"
"2614463"	"NEGATIVE"
"1338947813"	"NEGATIVE"
"23423423423"	"NEGATIVE"
"113952136"	"NEGATIVE"
"1151717616"	"NEGATIVE"
"1858427243"	"NEUTRAL"
"676146306"	"NEUTRAL"
"1055669639"	"NEUTRAL"
"1735466308"	"NEGATIVE"
"311294565222"	"NOT_LABELED"
"1441703498"	"NEGATIVE"
"1220822976"	"NEUTRAL"
"492847186"	"NEGATIVE"
"119059088"	"NEUTRAL"
"827194135"	"NEGATIVE"
"808857708"	"NEUTRAL"
"1254147437"	"NEUTRAL"
"1269000402"	"NEGATIVE"
"857506350"	"NEGATIVE"
"2079310848"	"NOT_LABELED"
"1496108920"	"NEGATIVE"
"741971521"	"NEGATIVE"
"174555518"	"NEGATIVE"
"1256911902"	"NEUTRAL"
"1464137185"	"NEUTRAL"
"673528659"	"NEGATIVE"
"2028780393"	"NEGATIVE"
"14807202"	"NEGATIVE"
"65041780"	"NEUTRAL"
"1028282054"	"POSITIVE"
"450062941"	"NEGATIVE"
"1694685731"	"NEUTRAL"
